t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790107004.280,nan,56033280.0
1790107008.389,0.4792570112252731,58064896.0
1790107012.562,0.7225152318966838,59801600.0
1790107016.711,0.7220454474638687,61538304.0
1790107020.869,0.9672168610991392,63291392.0
1790107025.001,1.6841190389343568,65552384.0
1790107029.161,0.9638688555444204,66043904.0
1790107033.311,1.2081242744290712,66338816.0
1790107037.444,1.4548707118128743,66371584.0
1790107041.574,2.1682556060905287,66666496.0
1790107045.725,1.457668553879694,66682880.0
1790107049.841,1.6991035068973104,66732032.0
1790107053.957,2.4075865739880005,66781184.0
1790107058.105,1.7067429597595816,64716800.0
1790107062.216,2.417621929896005,64913408.0
1790107066.345,2.190792178093517,65044480.0
1790107070.455,2.6852433657895523,65601536.0
1790107074.557,2.1736957993116977,65978368.0
1790107078.697,2.679351907951823,66174976.0
1790107082.802,3.1641565956555833,69763072.0
1790107086.911,2.4238640261138857,69959680.0
1790107091.034,3.397498405983087,70287360.0
1790107095.157,2.918967803731624,70483968.0
1790107099.259,3.406777101382562,71892992.0
1790107103.378,2.911230730067989,72269824.0
1790107107.490,3.417735034029367,72843264.0
1790107111.587,3.1675023246824585,72876032.0
1790107115.700,3.6390466215367336,73449472.0
1790107119.822,2.908133493574931,73924608.0
1790107123.949,3.6332535896496196,74891264.0
1790107128.073,3.1661477042941177,75104256.0
1790107132.175,3.8958092840488887,75579392.0
1790107136.282,2.6749347432570043,76070912.0
1790107140.392,4.137295955656655,76857344.0
1790107144.504,2.8952115011315316,77250560.0
1790107148.656,3.8890132964086126,79036416.0
1790107152.761,2.87877949694333,79708160.0
1790107155.896,2.908482366263302,79839232.0
1790107160.012,3.6467468981712616,80199680.0
1790107164.136,3.157104565588546,80281600.0
1790107168.253,4.105626808079743,81117184.0
1790107172.394,4.097314539390099,81362944.0
1790107176.543,3.1638529224293643,81379328.0
1790107180.645,2.920618245566109,81936384.0
1790107184.761,3.6507704766628617,82165760.0
1790107188.860,2.6785242211977707,82214912.0
1790107192.967,3.8920396842818645,83525632.0
1790107197.086,2.906100069806457,83509248.0
1790107201.208,3.4094759910241663,83673088.0
1790107205.314,2.6535003144814553,83689472.0
1790107209.468,1.9431330784642387,83050496.0
1790107213.577,1.21021455543104,83050496.0
1790107217.717,0.0,0.0
