t,service,latency_ms
1790095068.721,swift-user-service,4.108
1790095068.724,swift-product-service,2.586
1790095068.726,swift-order-service,1.809
1790095073.733,swift-user-service,2.525
1790095073.736,swift-product-service,1.815
1790095073.740,swift-order-service,1.838
1790095078.748,swift-user-service,4.674
1790095078.753,swift-product-service,3.700
1790095078.756,swift-order-service,2.528
1790095083.852,swift-user-service,90.114
1790095083.856,swift-product-service,3.124
1790095083.858,swift-order-service,1.687
1790095089.045,swift-user-service,181.203
1790095089.049,swift-product-service,2.721
1790095089.052,swift-order-service,1.863
1790095094.246,swift-user-service,191.061
1790095094.251,swift-product-service,3.465
1790095094.254,swift-order-service,2.071
1790095099.552,swift-user-service,290.967
1790095099.556,swift-product-service,2.480
1790095099.558,swift-order-service,1.669
1790095105.151,swift-user-service,583.537
1790095105.155,swift-product-service,3.134
1790095105.158,swift-order-service,1.873
1790095110.952,swift-user-service,786.226
1790095110.956,swift-product-service,2.992
1790095110.959,swift-order-service,1.772
1790095116.149,swift-user-service,185.862
1790095116.153,swift-product-service,3.391
1790095116.156,swift-order-service,2.346
1790095121.645,swift-user-service,485.449
1790095121.654,swift-product-service,8.264
1790095121.657,swift-order-service,2.167
1790095128.252,swift-user-service,1587.675
1790095128.256,swift-product-service,2.693
1790095128.258,swift-order-service,1.828
1790095134.341,swift-user-service,1072.413
1790095134.345,swift-product-service,3.371
1790095134.348,swift-order-service,1.989
1790095141.847,swift-user-service,2498.757
1790095141.850,swift-product-service,2.327
1790095141.853,swift-order-service,1.858
1790095147.840,swift-user-service,987.245
1790095147.848,swift-product-service,7.251
1790095147.851,swift-order-service,2.299
1790095156.538,swift-user-service,3677.556
1790095156.542,swift-product-service,3.202
1790095156.544,swift-order-service,1.591
1790095164.752,swift-user-service,3206.606
1790095164.757,swift-product-service,3.663
1790095164.760,swift-order-service,2.929
1790095172.648,swift-user-service,2877.087
1790095172.652,swift-product-service,3.275
1790095172.655,swift-order-service,2.246
1790095180.649,swift-user-service,2983.577
1790095180.652,swift-product-service,2.964
1790095180.655,swift-order-service,1.994
1790095186.746,swift-user-service,1086.405
1790095186.751,swift-product-service,2.464
1790095186.754,swift-order-service,2.509
1790095193.251,swift-user-service,1487.658
1790095193.255,swift-product-service,2.882
1790095193.258,swift-order-service,2.139
1790095200.450,swift-user-service,2191.071
1790095200.454,swift-product-service,2.550
1790095200.457,swift-order-service,1.718
1790095207.951,swift-user-service,2494.170
1790095207.955,swift-product-service,2.127
1790095207.958,swift-order-service,1.895
1790095215.548,swift-user-service,2580.207
1790095215.553,swift-product-service,4.090
1790095215.556,swift-order-service,1.980
1790095221.554,swift-user-service,987.794
1790095221.560,swift-product-service,3.000
1790095221.564,swift-order-service,1.850
1790095231.578,swift-user-service,5003.999
1790095231.583,swift-product-service,4.874
1790095231.587,swift-order-service,3.808
1790095239.151,swift-user-service,2560.110
1790095239.155,swift-product-service,2.640
1790095239.158,swift-order-service,2.137
1790095248.144,swift-user-service,3978.020
1790095248.148,swift-product-service,2.406
1790095248.150,swift-order-service,1.608
1790095257.043,swift-user-service,3884.994
1790095257.048,swift-product-service,2.825
1790095257.050,swift-order-service,1.889
1790095262.846,swift-user-service,785.686
1790095262.851,swift-product-service,2.584
1790095262.853,swift-order-service,1.802
1790095268.132,swift-user-service,268.961
1790095268.141,swift-product-service,7.623
1790095268.144,swift-order-service,1.562
1790095273.748,swift-user-service,596.818
1790095273.753,swift-product-service,3.790
1790095273.756,swift-order-service,1.950
