t,service,latency_ms
1790099016.344,java-user-service,10.028
1790099016.354,java-product-service,8.759
1790099016.364,java-order-service,8.143
1790099021.394,java-user-service,19.820
1790099021.412,java-product-service,11.558
1790099021.424,java-order-service,7.847
1790099026.449,java-user-service,16.974
1790099026.465,java-product-service,11.571
1790099026.478,java-order-service,7.497
1790099031.508,java-user-service,19.967
1790099031.524,java-product-service,12.210
1790099031.536,java-order-service,8.515
1790099036.569,java-user-service,22.892
1790099036.583,java-product-service,10.245
1790099036.594,java-order-service,6.402
1790099041.616,java-user-service,17.262
1790099041.628,java-product-service,9.126
1790099041.640,java-order-service,7.534
1790099046.655,java-user-service,9.027
1790099046.666,java-product-service,6.475
1790099046.676,java-order-service,6.210
1790099051.695,java-user-service,7.403
1790099051.707,java-product-service,5.824
1790099051.718,java-order-service,5.707
1790099056.727,java-user-service,6.254
1790099056.738,java-product-service,5.168
1790099056.744,java-order-service,4.193
1790099061.818,java-user-service,71.512
1790099061.826,java-product-service,4.813
1790099061.835,java-order-service,4.753
1790099066.873,java-user-service,33.063
1790099066.881,java-product-service,4.871
1790099066.888,java-order-service,4.758
1790099071.910,java-user-service,14.379
1790099071.920,java-product-service,7.773
1790099071.933,java-order-service,8.151
1790099076.947,java-user-service,11.771
1790099076.960,java-product-service,8.102
1790099076.971,java-order-service,6.546
1790099081.991,java-user-service,16.510
1790099082.010,java-product-service,14.096
1790099082.024,java-order-service,10.877
1790099087.043,java-user-service,17.236
1790099087.057,java-product-service,10.449
1790099087.072,java-order-service,10.092
1790099092.102,java-user-service,17.735
1790099092.113,java-product-service,8.667
1790099092.127,java-order-service,7.757
1790099097.148,java-user-service,8.536
1790099097.160,java-product-service,6.242
1790099097.179,java-order-service,14.866
1790099102.194,java-user-service,6.572
1790099102.202,java-product-service,4.686
1790099102.212,java-order-service,4.970
1790099107.338,java-user-service,116.975
1790099107.348,java-product-service,5.031
1790099107.356,java-order-service,5.036
1790099112.374,java-user-service,5.952
1790099112.382,java-product-service,5.204
1790099112.392,java-order-service,7.238
1790099117.417,java-user-service,23.403
1790099117.428,java-product-service,5.141
1790099117.437,java-order-service,4.879
1790099122.450,java-user-service,7.476
1790099122.462,java-product-service,5.862
1790099122.472,java-order-service,5.374
1790099127.484,java-user-service,6.261
1790099127.493,java-product-service,4.353
1790099127.501,java-order-service,4.223
1790099132.599,java-user-service,86.556
1790099132.610,java-product-service,4.980
1790099132.618,java-order-service,4.439
1790099137.688,java-user-service,67.197
1790099137.695,java-product-service,3.769
1790099137.704,java-order-service,4.770
1790099142.778,java-user-service,68.653
1790099142.788,java-product-service,4.778
1790099142.797,java-order-service,4.853
1790099147.815,java-user-service,16.547
1790099147.827,java-product-service,8.511
1790099147.839,java-order-service,7.397
1790099152.859,java-user-service,14.630
1790099152.875,java-product-service,12.621
1790099152.888,java-order-service,9.511
1790099157.914,java-user-service,14.688
1790099157.929,java-product-service,10.678
1790099157.944,java-order-service,9.772
1790099162.983,java-user-service,27.716
1790099162.992,java-product-service,3.939
1790099162.999,java-order-service,3.658
1790099168.027,java-user-service,20.283
1790099168.039,java-product-service,7.857
1790099168.048,java-order-service,6.045
1790099173.074,java-user-service,14.840
1790099173.089,java-product-service,11.432
1790099173.103,java-order-service,8.943
1790099178.125,java-user-service,13.965
1790099178.139,java-product-service,7.736
1790099178.149,java-order-service,6.640
1790099183.173,java-user-service,13.149
1790099183.188,java-product-service,11.588
1790099183.201,java-order-service,9.435
1790099188.217,java-user-service,12.485
1790099188.228,java-product-service,8.629
1790099188.236,java-order-service,5.543
1790099193.292,java-user-service,45.344
1790099193.308,java-product-service,12.874
1790099193.316,java-order-service,4.818
1790099198.622,java-user-service,268.493
1790099198.634,java-product-service,8.744
1790099198.644,java-order-service,6.630
1790099203.674,java-user-service,17.551
1790099203.694,java-product-service,14.574
1790099203.708,java-order-service,9.975
1790099208.733,java-user-service,14.616
1790099208.748,java-product-service,10.745
1790099208.761,java-order-service,9.811
1790099213.778,java-user-service,5.940
1790099213.788,java-product-service,4.570
1790099213.798,java-order-service,5.043
1790099218.922,java-user-service,111.096
1790099218.931,java-product-service,4.666
1790099218.940,java-order-service,4.472
1790099223.956,java-user-service,10.943
1790099223.972,java-product-service,11.244
1790099223.985,java-order-service,8.172
1790099229.004,java-user-service,6.778
1790099229.015,java-product-service,5.577
1790099229.024,java-order-service,5.382
1790099234.039,java-user-service,11.506
1790099234.053,java-product-service,7.565
1790099234.063,java-order-service,5.211
1790099239.079,java-user-service,7.541
1790099239.090,java-product-service,5.656
1790099239.099,java-order-service,6.162
1790099244.120,java-user-service,14.572
1790099244.134,java-product-service,11.124
1790099244.148,java-order-service,9.761
1790099249.167,java-user-service,14.006
1790099249.181,java-product-service,9.770
1790099249.195,java-order-service,10.227
1790099254.213,java-user-service,10.270
1790099254.224,java-product-service,6.609
1790099254.236,java-order-service,7.025
1790099259.255,java-user-service,14.298
1790099259.269,java-product-service,10.923
1790099259.282,java-order-service,7.788
