t,service,latency_ms
1790106725.251,java-user-service,10.942
1790106725.262,java-product-service,9.078
1790106725.275,java-order-service,11.773
1790106730.307,java-user-service,21.778
1790106730.325,java-product-service,11.140
1790106730.336,java-order-service,7.449
1790106735.363,java-user-service,16.942
1790106735.384,java-product-service,14.919
1790106735.397,java-order-service,8.083
1790106740.428,java-user-service,19.035
1790106740.445,java-product-service,12.471
1790106740.458,java-order-service,9.556
1790106745.491,java-user-service,29.682
1790106745.507,java-product-service,9.122
1790106745.519,java-order-service,7.499
1790106750.547,java-user-service,18.219
1790106750.559,java-product-service,7.607
1790106750.570,java-order-service,7.354
1790106755.591,java-user-service,11.206
1790106755.605,java-product-service,8.222
1790106755.615,java-order-service,6.969
1790106760.630,java-user-service,7.616
1790106760.642,java-product-service,5.647
1790106760.652,java-order-service,5.588
1790106765.700,java-user-service,35.661
1790106765.711,java-product-service,5.998
1790106765.720,java-order-service,5.448
1790106770.728,java-user-service,5.198
1790106770.739,java-product-service,5.551
1790106770.749,java-order-service,5.226
1790106775.791,java-user-service,39.985
1790106775.804,java-product-service,9.579
1790106775.816,java-order-service,9.805
1790106780.834,java-user-service,14.699
1790106780.847,java-product-service,9.013
1790106780.859,java-order-service,8.381
1790106785.878,java-user-service,6.546
1790106785.890,java-product-service,6.315
1790106785.900,java-order-service,5.414
1790106790.925,java-user-service,18.810
1790106790.938,java-product-service,9.749
1790106790.949,java-order-service,6.269
1790106795.974,java-user-service,15.129
1790106795.988,java-product-service,7.929
1790106795.998,java-order-service,6.941
1790106801.026,java-user-service,15.318
1790106801.042,java-product-service,12.117
1790106801.056,java-order-service,8.884
1790106806.081,java-user-service,15.559
1790106806.099,java-product-service,11.964
1790106806.113,java-order-service,9.388
1790106811.139,java-user-service,15.247
1790106811.153,java-product-service,10.267
1790106811.163,java-order-service,6.432
1790106816.185,java-user-service,10.284
1790106816.195,java-product-service,7.067
1790106816.204,java-order-service,6.124
1790106821.228,java-user-service,18.433
1790106821.247,java-product-service,12.183
1790106821.260,java-order-service,8.511
1790106826.270,java-user-service,7.733
1790106826.281,java-product-service,5.447
1790106826.291,java-order-service,5.693
1790106831.308,java-user-service,8.385
1790106831.319,java-product-service,5.655
1790106831.329,java-order-service,5.853
1790106836.340,java-user-service,6.721
1790106836.351,java-product-service,5.232
1790106836.360,java-order-service,5.346
1790106841.391,java-user-service,19.776
1790106841.402,java-product-service,5.954
1790106841.413,java-order-service,5.996
1790106846.428,java-user-service,5.466
1790106846.439,java-product-service,5.108
1790106846.446,java-order-service,4.669
1790106851.488,java-user-service,31.048
1790106851.498,java-product-service,4.454
1790106851.507,java-order-service,5.263
1790106856.524,java-user-service,7.397
1790106856.532,java-product-service,5.508
1790106856.543,java-order-service,6.983
1790106861.553,java-user-service,7.474
1790106861.564,java-product-service,6.147
1790106861.574,java-order-service,5.777
1790106866.592,java-user-service,14.358
1790106866.607,java-product-service,11.092
1790106866.622,java-order-service,9.094
1790106871.640,java-user-service,7.454
1790106871.653,java-product-service,6.358
1790106871.661,java-order-service,5.469
1790106876.689,java-user-service,16.565
1790106876.701,java-product-service,8.813
1790106876.711,java-order-service,6.463
1790106881.721,java-user-service,6.214
1790106881.732,java-product-service,5.656
1790106881.740,java-order-service,4.813
1790106886.764,java-user-service,14.884
1790106886.780,java-product-service,11.121
1790106886.795,java-order-service,10.120
1790106891.806,java-user-service,7.938
1790106891.815,java-product-service,6.368
1790106891.825,java-order-service,5.258
1790106896.839,java-user-service,6.220
1790106896.846,java-product-service,4.462
1790106896.854,java-order-service,5.136
1790106901.870,java-user-service,4.700
1790106901.878,java-product-service,3.883
1790106901.885,java-order-service,3.845
1790106906.905,java-user-service,8.052
1790106906.913,java-product-service,5.726
1790106906.923,java-order-service,4.873
1790106911.996,java-user-service,64.397
1790106912.007,java-product-service,6.162
1790106912.018,java-order-service,7.596
1790106917.089,java-user-service,66.124
1790106917.096,java-product-service,4.292
1790106917.106,java-order-service,4.788
1790106922.128,java-user-service,19.991
1790106922.141,java-product-service,9.881
1790106922.150,java-order-service,6.690
1790106927.161,java-user-service,9.604
1790106927.174,java-product-service,6.569
1790106927.182,java-order-service,5.053
1790106932.201,java-user-service,14.026
1790106932.215,java-product-service,7.787
1790106932.226,java-order-service,5.996
1790106937.233,java-user-service,5.080
1790106937.241,java-product-service,3.958
1790106937.247,java-order-service,3.472
1790106942.272,java-user-service,14.454
1790106942.288,java-product-service,10.918
1790106942.304,java-order-service,10.118
1790106947.329,java-user-service,13.230
1790106947.342,java-product-service,8.069
1790106947.352,java-order-service,5.104
1790106952.365,java-user-service,10.532
1790106952.375,java-product-service,6.736
1790106952.388,java-order-service,7.463
1790106957.413,java-user-service,14.333
1790106957.427,java-product-service,10.245
1790106957.438,java-order-service,9.059
1790106962.451,java-user-service,11.200
1790106962.463,java-product-service,7.949
1790106962.477,java-order-service,9.038
1790106967.500,java-user-service,14.061
1790106967.513,java-product-service,9.657
1790106967.523,java-order-service,6.958
