t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790107256.034,nan,152535040.0
1790107260.151,2.1863019858483903,159973376.0
1790107264.269,2.176212845470223,167067648.0
1790107268.407,1.9390516648850566,138166272.0
1790107272.530,1.9385747666723563,145948672.0
1790107276.658,1.9502568273948435,153812992.0
1790107280.762,5.356861845383756,191250432.0
1790107284.864,1.9444396024989348,192626688.0
1790107288.973,2.1961257764219084,192692224.0
1790107293.078,1.9385381436006492,192626688.0
1790107297.206,2.438159723927777,192741376.0
1790107301.306,1.942972291257955,193282048.0
1790107305.427,2.185849776540769,194920448.0
1790107309.544,2.1808564195065996,202768384.0
1790107313.669,5.833164330087416,204046336.0
1790107317.785,1.215069782651534,204226560.0
1790107321.895,2.409394186979446,203489280.0
1790107326.051,1.9449821856208132,203603968.0
1790107330.164,1.9482008433695506,203489280.0
1790107334.261,2.914482401283468,204242944.0
1790107338.387,1.6979325274858819,205455360.0
1790107342.503,1.9443459716125915,210190336.0
1790107346.625,6.575808575722173,217169920.0
1790107350.731,1.6986960308369805,217219072.0
1790107354.843,1.7032106831684082,217186304.0
1790107358.961,4.3744126647369095,217235456.0
1790107363.068,1.706927718495831,217579520.0
1790107367.177,1.93601851039274,217989120.0
1790107371.307,1.6940436622848634,221036544.0
1790107375.432,9.024354769172763,231243776.0
1790107379.541,2.1820700439613647,230883328.0
1790107383.666,1.7019728654767863,230948864.0
1790107387.779,1.6998023235779685,230965248.0
1790107391.893,1.6969449806135246,231030784.0
1790107396.020,3.167801177686866,232161280.0
1790107400.122,4.372209951633624,240599040.0
1790107404.243,6.085557491262911,247414784.0
1790107408.351,1.9438245753637415,247463936.0
1790107412.458,1.7054028215348522,248479744.0
1790107416.571,1.6991099966376817,248299520.0
1790107420.683,1.7046219962046631,247218176.0
1790107424.790,6.542696263484049,248545280.0
1790107428.921,1.213673246011904,244695040.0
1790107433.044,1.2126865693218392,246431744.0
1790107437.167,1.2145505935432577,249085952.0
1790107441.274,0.9718576764993301,250052608.0
1790107445.399,0.7288548366804687,251494400.0
1790107449.508,0.9730944614487126,254050304.0
1790107453.625,0.9712308758639132,256933888.0
1790107457.744,1.9436025403092225,262389760.0
1790107461.861,0.0,0.0
