t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790105571.526,swift-order-service,0.16,9273606.144,0.86,70
1790105571.526,swift-product-service,0.47,11198791.68,1.04,75
1790105571.526,swift-user-service,12.57,14344519.68,1.34,76
1790105571.526,research-postgres,2.38,87702896.64,8.17,13
1790105571.526,research-redis,0.89,40160460.8,7.48,8
1790105575.632,swift-order-service,0.3,9269411.84,0.86,70
1790105575.632,swift-product-service,2.35,11177820.16,1.04,75
1790105575.632,swift-user-service,2.9,14239662.08,1.33,76
1790105575.632,research-postgres,0.0,87461724.16,8.15,13
1790105575.632,research-redis,1.09,40412119.04,7.53,8
1790105579.802,swift-order-service,0.46,9650044.928,0.90,70
1790105579.802,swift-product-service,4.6,12173967.36,1.13,75
1790105579.802,swift-user-service,5.11,13390315.52,1.25,76
1790105579.802,research-postgres,0.0,87115694.08,8.11,13
1790105579.802,research-redis,1.31,40579891.2,7.56,8
1790105583.972,swift-order-service,1.51,9445572.608,0.88,70
1790105583.972,swift-product-service,7.33,11555307.52,1.08,75
1790105583.972,swift-user-service,6.47,13694402.56,1.28,76
1790105583.972,research-postgres,0.0,87493181.44,8.15,13
1790105583.972,research-redis,1.09,40412119.04,7.53,8
1790105588.184,swift-order-service,0.29,9228517.376,0.86,70
1790105588.184,swift-product-service,7.44,12058624.0,1.12,75
1790105588.184,swift-user-service,9.24,13725859.84,1.28,76
1790105588.184,research-postgres,0.03,87881154.56,8.18,13
1790105588.184,research-redis,1.31,40118517.76,7.47,8
1790105592.347,swift-order-service,0.31,9228517.376,0.86,70
1790105592.347,swift-product-service,9.44,11985223.68,1.12,75
1790105592.347,swift-user-service,11.15,14417920.0,1.34,76
1790105592.347,research-postgres,3.03,88332042.24,8.23,13
1790105592.347,research-redis,1.31,40013660.16,7.45,8
1790105596.515,swift-order-service,0.39,9224323.072,0.86,70
1790105596.515,swift-product-service,10.53,11628707.84,1.08,75
1790105596.515,swift-user-service,10.79,14470348.8,1.35,76
1790105596.515,research-postgres,0.02,88227184.64,8.22,13
1790105596.515,research-redis,1.3,40129003.52,7.47,8
1790105600.692,swift-order-service,1.58,9478078.464,0.88,70
1790105600.692,swift-product-service,11.33,12111052.8,1.13,75
1790105600.692,swift-user-service,14.36,14008975.36,1.30,76
1790105600.692,research-postgres,0.0,87776296.96,8.18,13
1790105600.692,research-redis,1.59,40265318.4,7.50,8
1790105604.878,swift-order-service,0.36,9604956.16,0.89,70
1790105604.878,swift-product-service,24.28,13149143.04,1.22,78
1790105604.878,swift-user-service,31.92,15204352.0,1.42,79
1790105604.878,research-postgres,0.0,88845844.48,8.27,14
1790105604.878,research-redis,2.02,39395000.32,7.34,8
1790105609.036,swift-order-service,0.15,9604956.16,0.89,70
1790105609.036,swift-product-service,42.18,13883146.24,1.29,78
1790105609.036,swift-user-service,54.37,16106127.36,1.50,78
1790105609.036,research-postgres,0.0,89223331.84,8.31,14
1790105609.036,research-redis,2.41,40265318.4,7.50,8
1790105613.158,swift-order-service,0.11,9330229.248,0.87,70
1790105613.158,swift-product-service,52.21,15256780.8,1.42,78
1790105613.158,swift-user-service,72.54,17217617.92,1.60,78
1790105613.158,research-postgres,0.0,89107988.48,8.30,14
1790105613.158,research-redis,4.57,39845888.0,7.42,8
1790105617.281,swift-order-service,0.12,9154068.48,0.85,70
1790105617.281,swift-product-service,57.9,16515072.0,1.54,78
