t,service,latency_ms,status
1790102702.927,swift-user-service,3.030,200
1790102702.929,swift-product-service,1.874,200
1790102702.931,swift-order-service,1.879,200
1790102703.446,swift-user-service,4.460,200
1790102703.449,swift-product-service,3.206,200
1790102703.452,swift-order-service,2.958,200
1790102703.968,swift-user-service,5.332,200
1790102703.971,swift-product-service,3.451,200
1790102703.974,swift-order-service,3.293,200
1790102704.481,swift-user-service,5.086,200
1790102704.484,swift-product-service,3.299,200
1790102704.487,swift-order-service,2.912,200
1790102704.989,swift-user-service,1.463,200
1790102704.990,swift-product-service,1.120,200
1790102704.991,swift-order-service,1.350,200
1790102705.505,swift-user-service,5.161,200
1790102705.508,swift-product-service,3.312,200
1790102705.512,swift-order-service,3.179,200
1790102706.026,swift-user-service,5.515,200
1790102706.029,swift-product-service,2.783,200
1790102706.032,swift-order-service,3.283,200
1790102706.546,swift-user-service,3.322,200
1790102706.547,swift-product-service,1.934,200
1790102706.550,swift-order-service,2.436,200
1790102707.064,swift-user-service,4.752,200
1790102707.068,swift-product-service,3.255,200
1790102707.071,swift-order-service,3.209,200
1790102707.587,swift-user-service,5.784,200
1790102707.590,swift-product-service,3.538,200
1790102707.596,swift-order-service,5.310,200
1790102708.112,swift-user-service,5.582,200
1790102708.115,swift-product-service,3.327,200
1790102708.119,swift-order-service,3.778,200
1790102708.625,swift-user-service,4.465,200
1790102708.628,swift-product-service,3.201,200
1790102708.631,swift-order-service,3.167,200
1790102709.144,swift-user-service,3.821,200
1790102709.151,swift-product-service,6.652,200
1790102709.155,swift-order-service,3.713,200
1790102709.668,swift-user-service,5.399,200
1790102709.671,swift-product-service,2.917,200
1790102709.675,swift-order-service,3.191,200
1790102710.189,swift-user-service,3.935,200
1790102710.192,swift-product-service,3.034,200
1790102710.195,swift-order-service,2.994,200
1790102710.704,swift-user-service,3.701,200
1790102710.707,swift-product-service,2.945,200
1790102710.709,swift-order-service,2.818,200
1790102711.228,swift-user-service,8.129,200
1790102711.232,swift-product-service,3.785,200
1790102711.235,swift-order-service,3.526,200
1790102711.750,swift-user-service,4.962,200
1790102711.754,swift-product-service,3.282,200
1790102711.757,swift-order-service,3.027,200
1790102712.263,swift-user-service,3.349,200
1790102712.266,swift-product-service,2.986,200
1790102712.269,swift-order-service,2.918,200
1790102712.778,swift-user-service,4.804,200
1790102712.781,swift-product-service,2.974,200
1790102712.784,swift-order-service,3.170,200
1790102713.295,swift-user-service,3.652,200
1790102713.299,swift-product-service,3.450,200
1790102713.302,swift-order-service,2.796,200
1790102713.818,swift-user-service,5.706,200
1790102713.821,swift-product-service,3.444,200
