t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790104832.282,nan,44302336.0
1790104836.407,0.7170466656868917,45957120.0
1790104840.590,1.2112277118055303,47972352.0
1790104844.712,0.9733127089844066,48480256.0
1790104848.819,1.4552546823375279,48873472.0
1790104852.950,1.7061859489342401,49299456.0
1790104857.049,1.461734026206845,49725440.0
1790104861.153,1.9783210547215053,46661632.0
1790104865.202,2.1807432822770063,47038464.0
1790104869.324,2.1951075781198064,47677440.0
1790104873.420,1.941852694828472,47923200.0
1790104877.539,1.9498626647016835,48676864.0
1790104881.652,2.4267550896544057,49217536.0
1790104885.773,1.7038980502349426,49381376.0
1790104889.878,1.448155292407019,47218688.0
1790104894.016,1.9204009381994174,47316992.0
1790104898.190,1.9247633384399234,47251456.0
1790104902.341,1.700912915839823,47464448.0
1790104906.462,2.1392372137052247,48365568.0
1790104910.669,1.681884986148565,48709632.0
1790104914.822,2.1754863066272856,49184768.0
1790104918.968,1.6799159542169984,48840704.0
1790104923.125,1.9406864588225943,49201152.0
1790104927.250,1.931907388244421,49070080.0
1790104931.397,2.1707580644493505,49299456.0
1790104935.543,2.1709722945903853,49758208.0
1790104939.690,1.9293794348303206,49807360.0
1790104943.833,2.1807963217659854,50069504.0
1790104947.963,1.6907190753511472,50282496.0
1790104952.103,2.1527480335342726,50200576.0
1790104956.277,1.9509478464525924,50544640.0
1790104960.384,1.4548039330736964,50888704.0
1790104964.502,2.196914881160101,51101696.0
1790104968.604,1.449026483582652,50315264.0
1790104972.746,2.4191426716046536,50544640.0
1790104976.880,1.6893444831117568,50757632.0
1790104981.013,1.6919157093112431,50626560.0
1790104985.161,2.4053338340163553,50626560.0
1790104989.318,1.6767366369926657,50282496.0
1790104993.493,2.408979731461306,50233344.0
1790104997.644,2.1851114774117284,50249728.0
1790105001.762,1.9318822505464854,47808512.0
1790105005.904,2.1747330649017926,49528832.0
1790105010.041,1.4499622123353908,50085888.0
1790105014.180,2.159650979561816,50135040.0
1790105018.338,1.6926365327944553,50036736.0
1790105022.483,1.6851297191246486,50036736.0
1790105026.637,2.168351757377274,50348032.0
1790105030.778,1.4461961115637263,50315264.0
1790105034.928,2.1625880704095763,50380800.0
1790105039.098,1.6886838601465233,50200576.0
1790105043.239,1.695217014546476,50528256.0
1790105047.373,1.6920294006115677,50806784.0
1790105051.510,1.4481430425004032,51019776.0
1790105055.648,1.443683804761609,51265536.0
1790105059.808,1.207174807253134,51331072.0
1790105063.951,1.448763715094578,50872320.0
1790105068.093,0.9621997494539135,51183616.0
1790105072.250,0.47426418478862054,51265536.0
