t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790103672.557,nan,68894720.0
1790103676.683,1.1989680132001552,73187328.0
1790103680.853,3.353091054526551,75481088.0
1790103685.028,2.6280242459730783,76578816.0
1790103689.214,3.3604625789343285,81936384.0
1790103693.380,4.793796266881722,84115456.0
1790103697.552,4.0875818074804675,84246528.0
1790103701.707,5.800919714753464,84885504.0
1790103705.841,9.032427205204252,85950464.0
1790103709.944,16.0020051636664,96354304.0
1790103714.064,23.164198233658688,108347392.0
1790103719.196,26.83520502311368,111788032.0
1790103723.306,28.3715928377353,113426432.0
1790103727.428,27.635247141650126,116162560.0
1790103731.554,27.510753775783197,117112832.0
1790103735.690,26.756411933745145,117440512.0
1790103739.804,25.517942233109785,119832576.0
1790103743.963,24.860725930394096,122126336.0
1790103748.107,26.0156273582836,123682816.0
1790103752.258,23.583888242988355,124436480.0
1790103756.450,25.96079696698966,127008768.0
1790103760.610,26.60079928068773,127008768.0
1790103764.751,22.763023201086153,127057920.0
1790103768.870,21.978017816926933,129843200.0
1790103773.015,19.53606875822401,129843200.0
1790103777.157,10.288388042325694,129744896.0
1790103781.340,4.1090177117880184,129646592.0
1790103785.484,5.511114005614013,129646592.0
1790103789.657,3.8327860388505255,129204224.0
1790103793.832,4.069717498813626,129204224.0
1790103798.009,5.748153467588855,129204224.0
1790103802.184,3.830232500931894,129204224.0
1790103806.362,3.8358458806370446,129204224.0
1790103810.533,5.494700011135338,125009920.0
1790103814.719,2.6342830278116005,125075456.0
1790103818.894,2.3953554260776078,125059072.0
1790103823.059,0.0,0.0
