t,service,latency_ms
1790103155.684,java-user-service,14.977
1790103155.694,java-product-service,8.891
1790103155.702,java-order-service,7.040
1790103160.737,java-user-service,23.761
1790103160.753,java-product-service,12.589
1790103160.766,java-order-service,8.874
1790103165.780,java-user-service,9.498
1790103165.793,java-product-service,7.322
1790103165.804,java-order-service,6.250
1790103170.838,java-user-service,20.765
1790103170.860,java-product-service,15.005
1790103170.875,java-order-service,9.581
1790103175.908,java-user-service,18.921
1790103175.921,java-product-service,9.960
1790103175.932,java-order-service,8.310
1790103180.954,java-user-service,11.308
1790103180.966,java-product-service,6.697
1790103180.977,java-order-service,6.186
1790103185.990,java-user-service,5.885
1790103185.999,java-product-service,5.313
1790103186.008,java-order-service,5.125
1790103191.018,java-user-service,6.219
1790103191.028,java-product-service,5.561
1790103191.038,java-order-service,5.636
1790103196.051,java-user-service,5.582
1790103196.062,java-product-service,5.311
1790103196.072,java-order-service,5.121
1790103201.086,java-user-service,6.783
1790103201.096,java-product-service,5.675
1790103201.104,java-order-service,5.126
1790103206.126,java-user-service,8.951
1790103206.139,java-product-service,7.764
1790103206.150,java-order-service,5.738
1790103211.164,java-user-service,6.916
1790103211.175,java-product-service,4.995
1790103211.185,java-order-service,5.070
1790103216.198,java-user-service,6.404
1790103216.210,java-product-service,5.430
1790103216.221,java-order-service,5.147
1790103221.235,java-user-service,8.648
1790103221.246,java-product-service,6.436
1790103221.255,java-order-service,6.292
1790103226.267,java-user-service,5.620
1790103226.278,java-product-service,5.028
1790103226.288,java-order-service,4.876
1790103231.302,java-user-service,6.567
1790103231.311,java-product-service,6.206
1790103231.321,java-order-service,7.859
1790103236.333,java-user-service,6.808
1790103236.343,java-product-service,6.211
1790103236.354,java-order-service,5.695
1790103241.373,java-user-service,6.620
1790103241.381,java-product-service,5.928
1790103241.390,java-order-service,5.897
1790103246.408,java-user-service,5.383
1790103246.418,java-product-service,5.172
1790103246.429,java-order-service,4.783
1790103251.442,java-user-service,5.183
1790103251.452,java-product-service,5.099
1790103251.461,java-order-service,3.911
1790103256.472,java-user-service,5.498
1790103256.481,java-product-service,5.593
1790103256.490,java-order-service,6.593
1790103261.542,java-user-service,48.054
1790103261.552,java-product-service,7.212
1790103261.562,java-order-service,6.666
1790103266.572,java-user-service,7.506
1790103266.580,java-product-service,4.980
1790103266.590,java-order-service,4.457
1790103271.640,java-user-service,41.053
1790103271.653,java-product-service,10.226
1790103271.661,java-order-service,4.224
1790103276.866,java-user-service,192.523
1790103276.878,java-product-service,6.938
1790103276.889,java-order-service,5.706
1790103282.146,java-user-service,248.081
1790103282.167,java-product-service,17.747
1790103282.182,java-order-service,11.170
1790103287.342,java-user-service,149.942
1790103287.352,java-product-service,6.294
1790103287.360,java-order-service,4.549
1790103292.758,java-user-service,385.736
1790103292.766,java-product-service,5.310
1790103292.775,java-order-service,5.419
1790103297.948,java-user-service,159.699
1790103297.959,java-product-service,7.534
1790103297.968,java-order-service,5.402
1790103303.155,java-user-service,182.063
1790103303.164,java-product-service,4.127
1790103303.171,java-order-service,3.922
1790103308.457,java-user-service,278.839
1790103308.468,java-product-service,8.311
1790103308.483,java-order-service,8.888
1790103313.745,java-user-service,253.953
1790103313.753,java-product-service,5.181
1790103313.764,java-order-service,5.231
1790103318.949,java-user-service,180.448
1790103318.958,java-product-service,6.397
1790103318.970,java-order-service,5.809
1790103324.145,java-user-service,161.269
1790103324.153,java-product-service,5.087
1790103324.166,java-order-service,8.904
1790103329.347,java-user-service,172.163
1790103329.363,java-product-service,12.123
1790103329.376,java-order-service,7.064
1790103334.656,java-user-service,270.313
1790103334.667,java-product-service,8.641
1790103334.678,java-order-service,6.992
1790103339.948,java-user-service,256.382
1790103339.959,java-product-service,8.072
1790103339.969,java-order-service,5.246
1790103345.159,java-user-service,180.418
1790103345.173,java-product-service,8.848
1790103345.186,java-order-service,7.494
1790103350.448,java-user-service,253.649
1790103350.456,java-product-service,5.154
1790103350.465,java-order-service,4.906
1790103355.477,java-user-service,7.525
1790103355.495,java-product-service,15.421
1790103355.503,java-order-service,4.842
1790103360.517,java-user-service,4.741
1790103360.529,java-product-service,4.946
1790103360.537,java-order-service,3.891
1790103365.547,java-user-service,4.638
1790103365.553,java-product-service,4.682
1790103365.558,java-order-service,4.128
1790103370.585,java-user-service,15.927
1790103370.600,java-product-service,10.271
1790103370.612,java-order-service,7.383
