t,service,latency_ms,status
1790113004.603,java-user-service,5.416,200
1790113004.611,java-product-service,7.854,200
1790113004.617,java-order-service,5.481,200
1790113005.131,java-user-service,11.016,200
1790113005.140,java-product-service,9.116,200
1790113005.149,java-order-service,8.257,200
1790113005.665,java-user-service,9.643,200
1790113005.672,java-product-service,7.390,200
1790113005.677,java-order-service,5.354,200
1790113006.197,java-user-service,12.065,200
1790113006.207,java-product-service,10.263,200
1790113006.214,java-order-service,6.917,200
1790113006.728,java-user-service,3.652,200
1790113006.731,java-product-service,3.053,200
1790113006.736,java-order-service,4.954,200
1790113007.254,java-user-service,8.253,200
1790113007.261,java-product-service,7.761,200
1790113007.268,java-order-service,6.167,200
1790113007.777,java-user-service,4.459,200
1790113007.781,java-product-service,3.433,200
1790113007.784,java-order-service,3.517,200
1790113008.292,java-user-service,3.598,200
1790113008.295,java-product-service,2.622,200
1790113008.298,java-order-service,2.840,200
1790113008.809,java-user-service,3.188,200
1790113008.812,java-product-service,3.043,200
1790113008.815,java-order-service,2.749,200
1790113009.323,java-user-service,2.850,200
1790113009.326,java-product-service,3.016,200
1790113009.329,java-order-service,2.753,200
1790113009.838,java-user-service,3.178,200
1790113009.841,java-product-service,2.847,200
1790113009.844,java-order-service,2.888,200
1790113010.350,java-user-service,3.723,200
1790113010.353,java-product-service,3.086,200
1790113010.356,java-order-service,2.701,200
1790113010.867,java-user-service,4.554,200
1790113010.872,java-product-service,4.810,200
1790113010.879,java-order-service,7.177,200
1790113011.458,java-user-service,76.536,200
1790113011.463,java-product-service,5.374,200
1790113011.469,java-order-service,5.486,200
1790113012.061,java-user-service,91.309,200
1790113012.067,java-product-service,6.457,200
1790113012.074,java-order-service,6.928,200
1790113012.667,java-user-service,92.058,200
1790113012.674,java-product-service,7.644,200
1790113012.680,java-order-service,5.841,200
1790113013.267,java-user-service,78.561,200
1790113013.275,java-product-service,8.059,200
1790113013.279,java-order-service,4.393,200
1790113013.963,java-user-service,175.066,200
1790113013.970,java-product-service,7.352,200
1790113013.974,java-order-service,3.701,200
1790113014.570,java-user-service,95.889,200
1790113014.575,java-product-service,5.269,200
1790113014.579,java-order-service,3.771,200
1790113015.278,java-user-service,190.753,200
1790113015.284,java-product-service,5.999,200
1790113015.288,java-order-service,3.498,200
1790113015.875,java-user-service,79.104,200
1790113015.879,java-product-service,3.985,200
1790113015.883,java-order-service,3.186,200
1790113016.566,java-user-service,177.869,200
1790113016.571,java-product-service,4.861,200
1790113016.574,java-order-service,2.837,200
1790113017.158,java-user-service,81.513,200
1790113017.168,java-product-service,10.181,200
