t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790099553.632,java-order-service,1.75,275251200.0,25.63,38
1790099553.632,java-user-service,21.62,385980825.6,35.95,44
1790099553.632,java-product-service,1.87,338270617.6,31.51,43
1790099553.632,research-postgres,0.1,132435148.8,12.34,41
1790099553.632,research-redis,0.82,40464547.84,7.54,8
1790099557.743,java-order-service,2.22,275146342.4,25.62,38
1790099557.743,java-user-service,132.72,387134259.2,36.06,44
1790099557.743,java-product-service,2.45,338794905.6,31.55,43
1790099557.743,research-postgres,1.27,132959436.8,12.39,41
1790099557.743,research-redis,0.49,40160460.8,7.48,8
1790099561.852,java-order-service,0.72,275565772.8,25.67,38
1790099561.852,java-user-service,149.76,392167424.0,36.52,52
1790099561.852,java-product-service,6.4,338690048.0,31.54,43
1790099561.852,research-postgres,1.76,145961779.2,13.60,48
1790099561.852,research-redis,0.83,39835402.24,7.42,8
1790099566.007,java-order-service,0.66,275775488.0,25.69,38
1790099566.007,java-user-service,147.5,389860556.8,36.31,55
1790099566.007,java-product-service,3.4,338690048.0,31.54,43
1790099566.007,research-postgres,2.86,156028108.8,14.53,53
1790099566.007,research-redis,0.69,40118517.76,7.47,8
1790099570.142,java-order-service,0.9,275251200.0,25.63,38
1790099570.142,java-user-service,150.2,391747993.6,36.48,62
1790099570.142,java-product-service,1.23,339424051.2,31.61,43
1790099570.142,research-postgres,1.58,160432128.0,14.94,55
1790099570.142,research-redis,0.74,40800092.16,7.60,8
1790099574.289,java-order-service,1.51,275985203.2,25.70,38
1790099574.289,java-user-service,148.93,394893721.6,36.77,69
1790099574.289,java-product-service,2.54,339214336.0,31.59,43
1790099574.289,research-postgres,0.88,161061273.6,15.00,55
1790099574.289,research-redis,0.78,40579891.2,7.56,8
1790099578.415,java-order-service,2.63,276194918.4,25.72,38
1790099578.415,java-user-service,157.77,395942297.6,36.88,76
1790099578.415,java-product-service,3.63,339424051.2,31.61,43
1790099578.415,research-postgres,1.94,161480704.0,15.04,55
1790099578.415,research-redis,0.69,40286289.92,7.50,8
1790099582.573,java-order-service,0.66,276090060.8,25.72,38
1790099582.573,java-user-service,147.63,397620019.2,37.04,82
1790099582.573,java-product-service,2.91,339528908.8,31.62,43
1790099582.573,research-postgres,1.14,161480704.0,15.04,55
1790099582.573,research-redis,0.83,40317747.2,7.51,8
1790099586.715,java-order-service,0.25,276404633.6,25.74,38
1790099586.715,java-user-service,158.18,399717171.2,37.23,92
1790099586.715,java-product-service,0.23,339528908.8,31.62,43
1790099586.715,research-postgres,1.77,161375846.4,15.03,55
1790099586.715,research-redis,2.01,40108032.0,7.47,8
1790099590.872,java-order-service,0.2,276509491.2,25.75,38
1790099590.872,java-user-service,147.71,402967756.8,37.53,107
1790099590.872,java-product-service,0.22,339738624.0,31.65,43
1790099590.872,research-postgres,1.86,161795276.8,15.07,55
1790099590.872,research-redis,0.7,40275804.16,7.50,8
1790099595.023,java-order-service,0.18,276824064.0,25.78,38
1790099595.023,java-user-service,150.15,406847488.0,37.89,121
1790099595.023,java-product-service,1.26,340158054.4,31.68,43
1790099595.023,research-postgres,1.33,161166131.2,15.01,55
1790099595.023,research-redis,0.61,39793459.2,7.41,8
1790099599.178,java-order-service,0.21,276719206.4,25.77,38
1790099599.178,java-user-service,148.36,410307788.8,38.21,136
1790099599.178,java-product-service,0.22,340158054.4,31.68,43
1790099599.178,research-postgres,1.23,161690419.2,15.06,55
1790099599.178,research-redis,0.66,40212889.6,7.49,8
1790099603.312,java-order-service,0.21,276719206.4,25.77,38
1790099603.312,java-user-service,156.33,411880652.8,38.35,150
1790099603.312,java-product-service,0.25,340262912.0,31.69,43
1790099603.312,research-postgres,1.53,161375846.4,15.03,55
1790099603.312,research-redis,0.72,39940259.84,7.44,8
1790099607.458,java-order-service,0.22,276928921.6,25.79,38
1790099607.458,java-user-service,148.13,414502092.8,38.61,164
1790099607.458,java-product-service,0.21,340262912.0,31.69,43
1790099607.458,research-postgres,1.8,161900134.4,15.08,55
1790099607.458,research-redis,0.63,40129003.52,7.47,8
1790099611.611,java-order-service,0.19,277348352.0,25.83,38
