t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790095474.975,swift-order-service,0.18,9297723.392,0.87,70
1790095474.975,swift-product-service,0.4,11796480.0,1.10,76
1790095474.975,swift-user-service,0.33,13935575.04,1.30,76
1790095474.975,research-postgres,0.18,79471575.04,7.40,13
1790095474.975,research-redis,2.6,40202403.84,7.49,8
1790095479.092,swift-order-service,0.27,9281994.752,0.86,70
1790095479.092,swift-product-service,1.03,11775508.48,1.10,76
1790095479.092,swift-user-service,7.07,13925089.28,1.30,76
1790095479.092,research-postgres,0.17,79293317.12,7.39,13
1790095479.092,research-redis,0.8,40160460.8,7.48,8
1790095483.259,swift-order-service,0.56,8851030.016,0.82,70
1790095483.259,swift-product-service,0.86,11398021.12,1.06,76
1790095483.259,swift-user-service,8.73,13977518.08,1.30,76
1790095483.259,research-postgres,0.06,78276198.4,7.29,13
1790095483.259,research-redis,0.69,39279656.96,7.32,8
1790095487.398,swift-order-service,1.11,9334423.552,0.87,70
1790095487.398,swift-product-service,2.2,11890851.84,1.11,76
1790095487.398,swift-user-service,11.51,14218690.56,1.32,76
1790095487.398,research-postgres,0.18,79157002.24,7.37,13
1790095487.398,research-redis,0.78,39720058.88,7.40,8
1790095491.491,swift-order-service,0.16,9142534.144,0.85,70
1790095491.491,swift-product-service,1.46,11848908.8,1.10,76
1790095491.491,swift-user-service,21.23,13988003.84,1.30,76
1790095491.491,research-postgres,0.26,78915829.76,7.35,13
1790095491.491,research-redis,0.75,39866859.52,7.43,8
1790095495.603,swift-order-service,0.21,9138339.84,0.85,70
1790095495.603,swift-product-service,1.24,12310282.24,1.15,76
1790095495.603,swift-user-service,29.14,14229176.32,1.32,76
1790095495.603,research-postgres,0.25,79429632.0,7.40,13
1790095495.603,research-redis,0.62,39699087.36,7.39,8
1790095499.742,swift-order-service,0.18,9134145.536,0.85,70
1790095499.742,swift-product-service,2.17,11985223.68,1.12,76
1790095499.742,swift-user-service,29.37,14155776.0,1.32,76
1790095499.742,research-postgres,0.26,79303802.88,7.39,13
1790095499.742,research-redis,0.66,39919288.32,7.44,8
1790095503.856,swift-order-service,1.14,9404678.144,0.88,70
1790095503.856,swift-product-service,2.15,12247367.68,1.14,76
1790095503.856,swift-user-service,31.48,14375976.96,1.34,76
1790095503.856,research-postgres,0.27,79125544.96,7.37,13
1790095503.856,research-redis,0.57,39898316.8,7.43,8
1790095507.991,swift-order-service,0.17,9183428.608,0.86,70
1790095507.991,swift-product-service,2.3,12205424.64,1.14,76
1790095507.991,swift-user-service,27.87,14029946.88,1.31,76
1790095507.991,research-postgres,0.29,79041658.88,7.36,13
1790095507.991,research-redis,0.71,39824916.48,7.42,8
1790095512.064,swift-order-service,0.15,9179234.304,0.85,70
1790095512.064,swift-product-service,2.41,12614369.28,1.17,76
1790095512.064,swift-user-service,36.6,14250147.84,1.33,76
1790095512.064,research-postgres,0.33,79073116.16,7.36,13
1790095512.064,research-redis,0.69,39992688.64,7.45,8
1790095516.174,swift-order-service,0.18,9437184.0,0.88,70
1790095516.174,swift-product-service,2.03,12488540.16,1.16,76
1790095516.174,swift-user-service,34.13,14187233.28,1.32,76
1790095516.174,research-postgres,0.29,79104573.44,7.37,13
1790095516.174,research-redis,0.62,39699087.36,7.40,8
1790095520.282,swift-order-service,0.21,9514778.624,0.89,70
1790095520.282,swift-product-service,2.82,12320768.0,1.15,77
1790095520.282,swift-user-service,31.11,14491320.32,1.35,76
1790095520.282,research-postgres,0.31,79020687.36,7.36,13
1790095520.282,research-redis,0.58,39552286.72,7.37,8
1790095524.391,swift-order-service,0.2,9514778.624,0.89,70
1790095524.391,swift-product-service,2.26,12488540.16,1.16,77
1790095524.391,swift-user-service,37.1,14417920.0,1.34,77
1790095524.391,research-postgres,3.13,82606817.28,7.69,15
1790095524.391,research-redis,0.78,39961231.36,7.44,8
1790095528.511,swift-order-service,0.23,9761193.984,0.91,70
1790095528.511,swift-product-service,3.25,12656312.32,1.18,78
1790095528.511,swift-user-service,34.11,14061404.16,1.31,76
1790095528.511,research-postgres,0.37,83225477.12,7.75,15
1790095528.511,research-redis,0.8,39625687.04,7.38,8
1790095532.632,swift-order-service,0.18,9761193.984,0.91,70
1790095532.632,swift-product-service,4.98,12719226.88,1.18,78
1790095532.632,swift-user-service,34.94,14292090.88,1.33,76
1790095532.632,research-postgres,0.33,82900418.56,7.72,15
1790095532.632,research-redis,0.54,39552286.72,7.37,8
1790095536.760,swift-order-service,0.3,9613344.768,0.90,70
1790095536.760,swift-product-service,4.0,12886999.04,1.20,80
1790095536.760,swift-user-service,40.51,14554234.88,1.36,76
1790095536.760,research-postgres,2.12,92914319.36,8.65,22
1790095536.760,research-redis,0.71,40296775.68,7.51,8
1790095540.919,swift-order-service,0.3,9585033.216,0.89,70
1790095540.919,swift-product-service,3.01,12824084.48,1.19,80
1790095540.919,swift-user-service,39.53,14501806.08,1.35,76
1790095540.919,research-postgres,0.38,93228892.16,8.68,22
1790095540.919,research-redis,0.74,40233861.12,7.49,8
1790095545.099,swift-order-service,0.31,9416212.48,0.88,70
1790095545.099,swift-product-service,3.73,13233029.12,1.23,78
1790095545.099,swift-user-service,42.5,14543749.12,1.35,76
1790095545.099,research-postgres,1.63,93354721.28,8.69,22
1790095545.099,research-redis,0.92,39258685.44,7.31,8
1790095549.264,swift-order-service,0.17,9003073.536,0.84,70
1790095549.264,swift-product-service,3.4,12918456.32,1.20,78
1790095549.264,swift-user-service,35.8,14302576.64,1.33,76
1790095549.264,research-postgres,0.46,93249863.68,8.68,22
1790095549.264,research-redis,0.71,39395000.32,7.34,8
1790095553.398,swift-order-service,0.21,9510584.32,0.89,70
1790095553.398,swift-product-service,3.82,13306429.44,1.24,78
1790095553.398,swift-user-service,40.44,14218690.56,1.32,76
1790095553.398,research-postgres,0.43,93197434.88,8.68,22
1790095553.398,research-redis,0.85,39384514.56,7.34,8
1790095557.560,swift-order-service,0.19,9499049.984,0.88,70
1790095557.560,swift-product-service,4.83,13191086.08,1.23,78
1790095557.560,swift-user-service,35.48,14155776.0,1.32,76
1790095557.560,research-postgres,0.76,93228892.16,8.68,22
1790095557.560,research-redis,0.8,39436943.36,7.35,8
1790095561.720,swift-order-service,0.22,9761193.984,0.91,70
1790095561.720,swift-product-service,4.35,13117685.76,1.22,78
1790095561.720,swift-user-service,38.1,14103347.2,1.31,76
1790095561.720,research-postgres,0.47,93113548.8,8.67,22
1790095561.720,research-redis,0.62,39395000.32,7.34,8
1790095565.893,swift-order-service,0.29,9355395.072,0.87,70
1790095565.893,swift-product-service,6.16,13180600.32,1.23,78
1790095565.893,swift-user-service,50.72,13851688.96,1.29,77
1790095565.893,research-postgres,0.65,92872376.32,8.65,22
1790095565.893,research-redis,0.83,39625687.04,7.38,8
1790095570.019,swift-order-service,0.18,9351200.768,0.87,70
1790095570.019,swift-product-service,4.36,13128171.52,1.22,78
1790095570.019,swift-user-service,36.21,14061404.16,1.31,77
1790095570.019,research-postgres,0.28,93375692.8,8.70,22
1790095570.019,research-redis,0.86,39279656.96,7.32,8
1790095574.188,swift-order-service,0.38,9347006.464,0.87,70
1790095574.188,swift-product-service,4.35,13075742.72,1.22,78
1790095574.188,swift-user-service,3.21,14008975.36,1.30,78
1790095574.188,research-postgres,2.52,93470064.64,8.70,22
1790095574.188,research-redis,2.59,39405486.08,7.34,8
1790095578.345,swift-order-service,1.2,9535750.144,0.89,70
1790095578.345,swift-product-service,6.5,13610516.48,1.27,78
1790095578.345,swift-user-service,0.67,13977518.08,1.30,78
1790095578.345,research-postgres,0.36,93648322.56,8.72,22
1790095578.345,research-redis,0.53,39604715.52,7.38,8
1790095582.507,swift-order-service,0.24,9469689.856,0.88,70
1790095582.507,swift-product-service,2.43,13243514.88,1.23,78
1790095582.507,swift-user-service,53.15,13851688.96,1.29,78
1790095582.507,research-postgres,0.42,93658808.32,8.72,22
1790095582.507,research-redis,0.61,39856373.76,7.42,8
1790095586.655,swift-order-service,0.25,9465495.552,0.88,70
1790095586.655,swift-product-service,3.97,13421772.8,1.25,78
1790095586.655,swift-user-service,62.52,14061404.16,1.31,78
1790095586.655,research-postgres,0.81,93564436.48,8.71,22
1790095586.655,research-redis,0.92,39625687.04,7.38,8
1790095590.796,swift-order-service,0.23,9465495.552,0.88,70
1790095590.796,swift-product-service,7.14,13579059.2,1.26,78
1790095590.796,swift-user-service,71.09,14250147.84,1.33,78
1790095590.796,research-postgres,0.45,93501521.92,8.71,22
1790095590.796,research-redis,0.98,39573258.24,7.37,8
1790095594.953,swift-order-service,0.17,9330229.248,0.87,70
1790095594.953,swift-product-service,6.33,13600030.72,1.27,78
1790095594.953,swift-user-service,81.11,14281605.12,1.33,79
1790095594.953,research-postgres,1.25,97119109.12,9.05,24
1790095594.953,research-redis,2.9,39405486.08,7.34,8
1790095599.136,swift-order-service,0.4,9327083.52,0.87,70
1790095599.136,swift-product-service,7.33,13757317.12,1.28,78
1790095599.136,swift-user-service,0.65,14480834.56,1.35,78
1790095599.136,research-postgres,0.06,97423196.16,9.07,24
1790095599.136,research-redis,0.68,39541800.96,7.36,8
1790095603.289,swift-order-service,0.15,8704229.376,0.81,70
1790095603.289,swift-product-service,2.72,13746831.36,1.28,78
1790095603.289,swift-user-service,92.5,14795407.36,1.38,78
1790095603.289,research-postgres,0.77,98125742.08,9.14,24
1790095603.289,research-redis,0.5,40087060.48,7.47,8
1790095607.460,swift-order-service,0.26,9707716.608,0.90,70
1790095607.460,swift-product-service,5.73,13767802.88,1.28,78
1790095607.460,swift-user-service,36.26,14984151.04,1.40,78
1790095607.460,research-postgres,0.3,96930365.44,9.03,24
1790095607.460,research-redis,1.08,39845888.0,7.42,8
1790095611.585,swift-order-service,0.34,9252634.624,0.86,70
1790095611.585,swift-product-service,7.6,13725859.84,1.28,78
1790095611.585,swift-user-service,72.47,14784921.6,1.38,78
1790095611.585,research-postgres,0.0,96867450.88,9.02,24
1790095611.585,research-redis,1.16,39468400.64,7.35,8
1790095615.731,swift-order-service,0.28,9248440.32,0.86,70
1790095615.731,swift-product-service,2.91,13589544.96,1.27,78
1790095615.731,swift-user-service,70.82,14816378.88,1.38,78
1790095615.731,research-postgres,2.23,97286881.28,9.06,24
1790095615.731,research-redis,0.74,39678115.84,7.39,8
1790095619.909,swift-order-service,0.25,9244246.016,0.86,70
1790095619.909,swift-product-service,6.99,13568573.44,1.26,78
1790095619.909,swift-user-service,7.57,14491320.32,1.35,78
1790095619.909,research-postgres,0.32,97653882.88,9.09,24
1790095619.909,research-redis,0.83,39615201.28,7.38,8
1790095624.048,swift-order-service,0.33,9076473.856,0.85,70
1790095624.048,swift-product-service,4.25,13579059.2,1.26,78
1790095624.048,swift-user-service,37.56,14795407.36,1.38,78
1790095624.048,research-postgres,2.92,97664368.64,9.10,24
1790095624.048,research-redis,0.61,39835402.24,7.42,8
1790095628.202,swift-order-service,0.29,9338617.856,0.87,70
1790095628.202,swift-product-service,2.12,13243514.88,1.23,78
1790095628.202,swift-user-service,70.42,14480834.56,1.35,78
1790095628.202,research-postgres,0.69,97611939.84,9.09,24
1790095628.202,research-redis,1.28,39499857.92,7.36,8
1790095632.348,swift-order-service,0.25,9334423.552,0.87,70
1790095632.348,swift-product-service,7.21,13442744.32,1.25,78
1790095632.348,swift-user-service,84.35,14701035.52,1.37,78
1790095632.348,research-postgres,0.0,97339310.08,9.07,24
1790095632.348,research-redis,1.12,39992688.64,7.45,8
1790095636.517,swift-order-service,0.31,9064939.52,0.84,70
1790095636.517,swift-product-service,4.15,13872660.48,1.29,78
1790095636.517,swift-user-service,72.47,14344519.68,1.34,78
1790095636.517,research-postgres,0.52,97223966.72,9.05,24
1790095636.517,research-redis,1.01,39856373.76,7.42,8
1790095640.693,swift-order-service,0.3,8970567.68,0.84,70
1790095640.693,swift-product-service,6.97,13893632.0,1.29,78
1790095640.693,swift-user-service,15.73,14470348.8,1.35,78
1790095640.693,research-postgres,0.15,97202995.2,9.05,24
1790095640.693,research-redis,1.04,39468400.64,7.35,8
1790095644.836,swift-order-service,0.38,8945401.856,0.83,70
1790095644.836,swift-product-service,6.03,14082375.68,1.31,78
1790095644.836,swift-user-service,7.02,14564720.64,1.36,78
1790095644.836,research-postgres,1.12,96804536.32,9.02,24
1790095644.836,research-redis,1.87,39741030.4,7.40,8
1790095648.994,swift-order-service,0.22,9199157.248,0.86,70
1790095648.994,swift-product-service,2.38,14281605.12,1.33,78
1790095648.994,swift-user-service,31.31,14522777.6,1.35,78
1790095648.994,research-postgres,0.58,97454653.44,9.08,24
1790095648.994,research-redis,0.51,39709573.12,7.40,8
1790095653.147,swift-order-service,0.25,9822011.392,0.91,70
1790095653.147,swift-product-service,5.8,14585692.16,1.36,78
1790095653.147,swift-user-service,36.34,14522777.6,1.35,78
1790095653.147,research-postgres,0.78,97790197.76,9.11,24
1790095653.147,research-redis,0.87,39122370.56,7.29,8
1790095657.290,swift-order-service,0.32,9551478.784,0.89,70
1790095657.290,swift-product-service,4.0,14470348.8,1.35,78
1790095657.290,swift-user-service,6.38,14459863.04,1.35,78
1790095657.290,research-postgres,0.08,97265909.76,9.06,24
1790095657.290,research-redis,1.09,39080427.52,7.28,8
1790095661.455,swift-order-service,0.32,9551478.784,0.89,70
1790095661.455,swift-product-service,7.19,14407434.24,1.34,78
1790095661.455,swift-user-service,2.37,14407434.24,1.34,78
1790095661.455,research-postgres,0.03,97360281.6,9.07,24
1790095661.455,research-redis,1.07,39300628.48,7.32,8
1790095665.590,swift-order-service,0.31,9539944.448,0.89,70
1790095665.590,swift-product-service,7.4,14575206.4,1.36,78
1790095665.590,swift-user-service,7.48,14805893.12,1.38,78
1790095665.590,research-postgres,2.17,97590968.32,9.09,24
1790095665.590,research-redis,1.01,39583744.0,7.37,8
1790095669.758,swift-order-service,0.22,9634316.288,0.90,70
1790095669.758,swift-product-service,2.74,14092861.44,1.31,78
1790095669.758,swift-user-service,43.81,14564720.64,1.36,78
1790095669.758,research-postgres,0.49,97370767.36,9.07,24
1790095669.758,research-redis,0.63,39814430.72,7.42,8
1790095673.895,swift-order-service,0.4,9630121.984,0.90,70
1790095673.895,swift-product-service,3.15,13988003.84,1.30,78
1790095673.895,swift-user-service,51.27,14470348.8,1.35,78
1790095673.895,research-postgres,0.54,97244938.24,9.06,24
1790095673.895,research-redis,0.76,39510343.68,7.36,8
1790095678.048,swift-order-service,0.27,9355395.072,0.87,70
1790095678.048,swift-product-service,3.42,13935575.04,1.30,78
1790095678.048,swift-user-service,0.4,14459863.04,1.35,78
1790095678.048,research-postgres,1.15,97234452.48,9.06,24
1790095678.048,research-redis,0.75,39741030.4,7.40,8
1790095682.214,swift-order-service,2.26,9609150.464,0.89,70
1790095682.214,swift-product-service,8.8,14407434.24,1.34,78
1790095682.214,swift-user-service,0.36,14659092.48,1.37,78
1790095682.214,research-postgres,0.03,97475624.96,9.08,24
1790095682.214,research-redis,1.03,39908802.56,7.43,8
1790095686.371,swift-order-service,0.27,9413066.752,0.88,70
1790095686.371,swift-product-service,4.45,13935575.04,1.30,78
1790095686.371,swift-user-service,7.61,14722007.04,1.37,78
1790095686.371,research-postgres,0.38,97402224.64,9.07,24
1790095686.371,research-redis,0.96,39363543.04,7.33,8
1790095690.544,swift-order-service,0.21,9404678.144,0.88,70
1790095690.544,swift-product-service,3.89,14166261.76,1.32,78
1790095690.544,swift-user-service,37.37,14627635.2,1.36,78
1790095690.544,research-postgres,0.96,97821655.04,9.11,24
1790095690.544,research-redis,0.46,39866859.52,7.43,8
1790095694.718,swift-order-service,0.26,9658433.536,0.90,70
1790095694.718,swift-product-service,1.96,14334033.92,1.34,78
1790095694.718,swift-user-service,39.2,14585692.16,1.36,78
1790095694.718,research-postgres,0.26,97727283.2,9.10,24
1790095694.718,research-redis,1.54,39520829.44,7.36,8
1790095698.856,swift-order-service,0.35,9441378.304,0.88,70
1790095698.856,swift-product-service,3.62,14344519.68,1.34,78
1790095698.856,swift-user-service,19.7,14627635.2,1.36,78
1790095698.856,research-postgres,0.13,97517568.0,9.08,24
1790095698.856,research-redis,0.78,39971717.12,7.45,8
1790095703.014,swift-order-service,0.27,9699328.0,0.90,70
1790095703.014,swift-product-service,2.33,14313062.4,1.33,78
1790095703.014,swift-user-service,0.23,14585692.16,1.36,78
1790095703.014,research-postgres,0.26,97161052.16,9.05,24
1790095703.014,research-redis,0.92,39657144.32,7.39,8
1790095707.177,swift-order-service,0.16,9944694.784,0.93,70
1790095707.177,swift-product-service,2.87,14008975.36,1.31,78
1790095707.177,swift-user-service,0.21,14564720.64,1.36,78
1790095707.177,research-postgres,0.0,97024737.28,9.04,24
1790095707.177,research-redis,0.86,39971717.12,7.45,8
1790095711.325,swift-order-service,0.23,9957277.696,0.93,70
1790095711.325,swift-product-service,1.76,14229176.32,1.32,78
1790095711.325,swift-user-service,0.36,14774435.84,1.38,78
1790095711.325,research-postgres,0.02,97286881.28,9.06,24
1790095711.325,research-redis,0.6,40034631.68,7.46,8
1790095715.466,swift-order-service,0.31,9813622.784,0.91,70
1790095715.466,swift-product-service,0.33,14029946.88,1.31,78
1790095715.466,swift-user-service,0.43,14617149.44,1.36,78
1790095715.466,research-postgres,0.03,97611939.84,9.09,24
1790095715.466,research-redis,2.62,40412119.04,7.53,8
