t,service,latency_ms
1790094828.630,swift-user-service,6.170
1790094828.633,swift-product-service,2.768
1790094828.636,swift-order-service,1.893
1790094833.652,swift-user-service,6.204
1790094833.657,swift-product-service,4.115
1790094833.663,swift-order-service,4.561
1790094838.676,swift-user-service,3.579
1790094838.680,swift-product-service,2.851
1790094838.683,swift-order-service,2.341
1790094843.697,swift-user-service,5.457
1790094843.702,swift-product-service,4.066
1790094843.706,swift-order-service,3.023
1790094848.721,swift-user-service,4.484
1790094848.725,swift-product-service,3.291
1790094848.729,swift-order-service,2.676
1790094853.740,swift-user-service,2.297
1790094853.744,swift-product-service,2.457
1790094853.747,swift-order-service,2.117
1790094858.760,swift-user-service,4.732
1790094858.764,swift-product-service,4.187
1790094858.768,swift-order-service,3.234
1790094863.784,swift-user-service,5.683
1790094863.789,swift-product-service,3.726
1790094863.793,swift-order-service,3.219
1790094868.806,swift-user-service,1.906
1790094868.807,swift-product-service,1.433
1790094868.809,swift-order-service,1.199
1790094873.819,swift-user-service,2.750
1790094873.822,swift-product-service,2.410
1790094873.825,swift-order-service,2.042
1790094878.834,swift-user-service,2.987
1790094878.837,swift-product-service,2.227
1790094878.840,swift-order-service,2.175
1790094883.847,swift-user-service,2.385
1790094883.852,swift-product-service,2.242
1790094883.854,swift-order-service,1.646
1790094889.035,swift-user-service,1.810
1790094889.038,swift-product-service,1.686
1790094889.040,swift-order-service,1.570
1790094894.051,swift-user-service,2.328
1790094894.054,swift-product-service,1.572
1790094894.057,swift-order-service,1.333
1790094899.065,swift-user-service,3.666
1790094899.069,swift-product-service,2.719
1790094899.072,swift-order-service,2.296
1790094904.085,swift-user-service,2.652
1790094904.087,swift-product-service,1.302
1790094904.090,swift-order-service,1.404
1790094909.095,swift-user-service,1.850
1790094909.097,swift-product-service,1.107
1790094909.099,swift-order-service,1.275
1790094914.108,swift-user-service,2.492
1790094914.111,swift-product-service,2.076
1790094914.113,swift-order-service,1.648
1790094919.126,swift-user-service,2.366
1790094919.128,swift-product-service,1.471
1790094919.130,swift-order-service,1.181
1790094924.139,swift-user-service,2.414
1790094924.141,swift-product-service,1.609
1790094924.144,swift-order-service,1.611
1790094929.158,swift-user-service,4.060
1790094929.162,swift-product-service,2.821
1790094929.165,swift-order-service,2.372
1790094934.177,swift-user-service,1.776
1790094934.180,swift-product-service,1.535
1790094934.182,swift-order-service,1.330
1790094939.185,swift-user-service,1.870
1790094939.188,swift-product-service,1.545
1790094939.190,swift-order-service,1.028
1790094944.196,swift-user-service,1.528
1790094944.198,swift-product-service,1.355
1790094944.200,swift-order-service,0.979
1790094949.252,swift-user-service,43.679
1790094949.263,swift-product-service,10.144
1790094949.267,swift-order-service,2.803
1790094954.279,swift-user-service,1.954
1790094954.282,swift-product-service,1.512
1790094954.284,swift-order-service,1.169
1790094959.356,swift-user-service,62.374
1790094959.367,swift-product-service,9.915
1790094959.371,swift-order-service,2.909
1790094964.472,swift-user-service,98.413
1790094964.476,swift-product-service,3.376
1790094964.479,swift-order-service,1.850
1790094969.569,swift-user-service,83.625
1790094969.574,swift-product-service,4.279
1790094969.577,swift-order-service,2.121
1790094974.583,swift-user-service,2.166
1790094974.585,swift-product-service,1.721
1790094974.587,swift-order-service,1.538
1790094979.670,swift-user-service,71.538
1790094979.675,swift-product-service,4.207
1790094979.678,swift-order-service,2.210
1790094984.872,swift-user-service,186.886
1790094984.876,swift-product-service,2.897
1790094984.879,swift-order-service,1.932
1790094989.973,swift-user-service,93.998
1790094989.977,swift-product-service,2.623
1790094989.979,swift-order-service,1.626
1790094995.065,swift-user-service,83.099
1790094995.068,swift-product-service,2.239
1790094995.072,swift-order-service,2.395
1790095000.260,swift-user-service,179.671
1790095000.264,swift-product-service,2.933
1790095000.267,swift-order-service,2.054
1790095005.371,swift-user-service,102.725
1790095005.376,swift-product-service,4.056
1790095005.379,swift-order-service,1.725
1790095011.066,swift-user-service,685.961
1790095011.070,swift-product-service,3.193
1790095011.073,swift-order-service,1.927
1790095016.366,swift-user-service,286.517
1790095016.370,swift-product-service,3.448
1790095016.373,swift-order-service,1.862
1790095021.450,swift-user-service,70.667
1790095021.457,swift-product-service,6.557
1790095021.462,swift-order-service,3.603
1790095026.469,swift-user-service,4.346
1790095026.473,swift-product-service,3.038
1790095026.476,swift-order-service,2.223
1790095031.488,swift-user-service,2.034
1790095031.490,swift-product-service,1.517
1790095031.493,swift-order-service,1.599
1790095036.502,swift-user-service,3.278
1790095036.504,swift-product-service,2.068
1790095036.507,swift-order-service,2.002
1790095041.516,swift-user-service,5.166
1790095041.521,swift-product-service,4.213
1790095041.525,swift-order-service,3.211
