t,service,metric,labels,value
1790110846.702,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48451584.0
1790110846.702,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",44945408.0
1790110846.702,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42291200.0
1790110851.721,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48455680.0
1790110851.721,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45101056.0
1790110851.721,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43397120.0
1790110856.742,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48455680.0
1790110856.742,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45195264.0
1790110856.742,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43532288.0
1790110861.753,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48521216.0
1790110861.753,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45268992.0
1790110861.753,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43651072.0
1790110866.775,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48521216.0
1790110866.775,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45297664.0
1790110866.775,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43687936.0
1790110871.792,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48529408.0
1790110871.792,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45359104.0
1790110871.792,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43765760.0
1790110876.818,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48529408.0
1790110876.818,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45436928.0
1790110876.818,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43810816.0
1790110881.835,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48545792.0
1790110881.835,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45527040.0
