t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790102473.821,swift-order-service,0.22,9084862.464,0.85,70
1790102473.821,swift-product-service,0.42,11282677.76,1.05,76
1790102473.821,swift-user-service,7.68,14071889.92,1.31,76
1790102473.821,research-postgres,0.2,87147151.36,8.12,13
1790102473.821,research-redis,2.75,40181432.32,7.48,8
1790102477.894,swift-order-service,0.1,9080668.16,0.85,70
1790102477.894,swift-product-service,0.16,11261706.24,1.05,76
1790102477.894,swift-user-service,102.87,14763950.08,1.38,76
1790102477.894,research-postgres,0.71,87094722.56,8.11,13
1790102477.894,research-redis,0.39,39772487.68,7.41,8
1790102482.013,swift-order-service,0.28,9338617.856,0.87,70
1790102482.013,swift-product-service,0.39,11261706.24,1.05,76
1790102482.013,swift-user-service,150.14,14722007.04,1.37,78
1790102482.013,research-postgres,1.82,88845844.48,8.27,14
1790102482.013,research-redis,1.08,40181432.32,7.48,8
1790102486.142,swift-order-service,1.72,9203351.552,0.86,70
1790102486.142,swift-product-service,2.17,11649679.36,1.08,76
1790102486.142,swift-user-service,151.7,16053698.56,1.50,80
1790102486.142,research-postgres,2.79,98167685.12,9.14,19
1790102486.142,research-redis,0.98,40160460.8,7.48,8
1790102490.316,swift-order-service,0.15,9199157.248,0.86,70
1790102490.316,swift-product-service,0.19,11649679.36,1.08,76
1790102490.316,swift-user-service,146.98,16609443.84,1.55,78
1790102490.316,research-postgres,2.54,98178170.88,9.14,19
1790102490.316,research-redis,1.08,39803944.96,7.41,8
1790102494.490,swift-order-service,0.1,9191817.216,0.86,70
1790102494.490,swift-product-service,0.16,11639193.6,1.08,76
1790102494.490,swift-user-service,153.99,16703815.68,1.56,79
1790102494.490,research-postgres,3.94,105172172.8,9.80,23
1790102494.490,research-redis,2.06,40244346.88,7.50,8
1790102498.696,swift-order-service,0.18,9716105.216,0.90,70
1790102498.696,swift-product-service,0.21,11639193.6,1.08,76
1790102498.696,swift-user-service,148.58,16850616.32,1.57,79
1790102498.696,research-postgres,2.31,105277030.4,9.81,23
1790102498.696,research-redis,0.64,39405486.08,7.34,8
1790102502.844,swift-order-service,0.17,9306112.0,0.87,70
1790102502.844,swift-product-service,0.27,11995709.44,1.12,76
1790102502.844,swift-user-service,157.43,17920163.84,1.67,79
1790102502.844,research-postgres,4.19,111044198.4,10.34,26
1790102502.844,research-redis,0.81,39541800.96,7.37,8
1790102507.008,swift-order-service,0.08,9306112.0,0.87,70
1790102507.008,swift-product-service,0.13,11723079.68,1.09,76
1790102507.008,swift-user-service,148.52,18276679.68,1.70,78
1790102507.008,research-postgres,3.46,116706508.8,10.87,29
1790102507.008,research-redis,0.78,40087060.48,7.47,8
1790102511.150,swift-order-service,0.1,9301917.696,0.87,70
1790102511.150,swift-product-service,0.21,11985223.68,1.12,75
1790102511.150,swift-user-service,149.42,19356712.96,1.80,79
1790102511.150,research-postgres,1.81,117230796.8,10.92,29
1790102511.150,research-redis,0.86,40003174.4,7.45,8
1790102515.306,swift-order-service,0.2,9138339.84,0.85,70
1790102515.306,swift-product-service,0.23,11387535.36,1.06,75
1790102515.306,swift-user-service,150.74,19566428.16,1.82,78
1790102515.306,research-postgres,1.4,117335654.4,10.92,29
1790102515.306,research-redis,0.59,40286289.92,7.50,8
1790102519.439,swift-order-service,0.08,9465495.552,0.88,70
1790102519.439,swift-product-service,0.04,11481907.2,1.07,75
1790102519.439,swift-user-service,151.37,22565355.52,2.10,80
1790102519.439,research-postgres,4.35,117440512.0,10.94,29
1790102519.439,research-redis,0.85,40391147.52,7.52,8
1790102523.605,swift-order-service,0.1,9458155.52,0.88,70
1790102523.605,swift-product-service,0.11,11481907.2,1.07,75
1790102523.605,swift-user-service,148.63,21034434.56,1.96,79
1790102523.605,research-postgres,3.91,117335654.4,10.93,29
1790102523.605,research-redis,1.97,40055603.2,7.46,8
1790102527.757,swift-order-service,0.09,9445572.608,0.88,70
1790102527.757,swift-product-service,0.11,11733565.44,1.09,74
1790102527.757,swift-user-service,149.49,22114467.84,2.06,79
1790102527.757,research-postgres,2.88,117335654.4,10.93,29
1790102527.757,research-redis,0.67,40181432.32,7.49,8
1790102531.916,swift-order-service,1.18,9265217.536,0.86,70
1790102531.916,swift-product-service,1.34,11817451.52,1.10,73
1790102531.916,swift-user-service,148.56,22900899.84,2.13,79
1790102531.916,research-postgres,3.33,117335654.4,10.93,29
1790102531.916,research-redis,0.62,40087060.48,7.47,8
1790102536.054,swift-order-service,0.07,9261023.232,0.86,70
1790102536.054,swift-product-service,0.28,11817451.52,1.10,73
1790102536.054,swift-user-service,148.28,23949475.84,2.23,81
1790102536.054,research-postgres,2.17,117650227.2,10.95,29
1790102536.054,research-redis,0.48,40422604.8,7.53,8
1790102540.221,swift-order-service,0.08,9461301.248,0.88,70
1790102540.221,swift-product-service,0.2,11796480.0,1.10,72
1790102540.221,swift-user-service,151.03,24285020.16,2.26,79
1790102540.221,research-postgres,3.37,117545369.6,10.95,29
1790102540.221,research-redis,0.88,40223375.36,7.49,8
1790102544.408,swift-order-service,0.02,9458155.52,0.88,70
1790102544.408,swift-product-service,0.02,11702108.16,1.09,72
1790102544.408,swift-user-service,147.54,25186795.52,2.35,79
1790102544.408,research-postgres,2.47,117650227.2,10.96,29
1790102544.408,research-redis,0.69,39971717.12,7.45,8
1790102548.540,swift-order-service,0.1,9813622.784,0.91,70
1790102548.540,swift-product-service,0.03,11513364.48,1.07,72
1790102548.540,swift-user-service,152.36,24798822.4,2.31,79
1790102548.540,research-postgres,0.51,117230796.8,10.92,29
1790102548.540,research-redis,0.51,39971717.12,7.45,8
1790102552.710,swift-order-service,0.12,9809428.48,0.91,70
1790102552.710,swift-product-service,0.18,11513364.48,1.07,72
1790102552.710,swift-user-service,148.71,26078085.12,2.43,79
1790102552.710,research-postgres,3.78,117755084.8,10.97,29
1790102552.710,research-redis,0.85,40034631.68,7.46,8
1790102556.888,swift-order-service,0.13,9806282.752,0.91,70
1790102556.888,swift-product-service,0.17,11335106.56,1.06,72
1790102556.888,swift-user-service,149.66,29003612.16,2.70,81
1790102556.888,research-postgres,4.65,117335654.4,10.93,29
1790102556.888,research-redis,0.64,39982202.88,7.45,8
1790102561.022,swift-order-service,0.02,9806282.752,0.91,70
1790102561.022,swift-product-service,0.85,18329108.48,1.71,78
1790102561.022,swift-user-service,150.19,28332523.52,2.64,79
1790102561.022,research-postgres,1.59,117440512.0,10.94,29
1790102561.022,research-redis,0.59,39856373.76,7.42,8
1790102565.168,swift-order-service,0.03,8859418.624,0.83,70
1790102565.168,swift-product-service,0.02,11146362.88,1.04,72
1790102565.168,swift-user-service,148.56,28668067.84,2.67,79
1790102565.168,research-postgres,2.23,117650227.2,10.95,29
1790102565.168,research-redis,0.6,40223375.36,7.49,8
1790102569.314,swift-order-service,0.07,8855224.32,0.82,70
1790102569.314,swift-product-service,0.08,11093934.08,1.03,70
1790102569.314,swift-user-service,156.4,31163678.72,2.90,79
1790102569.314,research-postgres,3.84,117545369.6,10.94,29
1790102569.314,research-redis,0.72,40338718.72,7.51,8
1790102573.483,swift-order-service,0.03,8139046.912,0.76,70
1790102573.483,swift-product-service,0.03,10281287.68,0.96,70
1790102573.483,swift-user-service,148.56,33585889.28,3.13,81
1790102573.483,research-postgres,3.16,117650227.2,10.96,29
1790102573.483,research-redis,0.47,39363543.04,7.33,8
1790102577.640,swift-order-service,0.03,9105833.984,0.85,70
1790102577.640,swift-product-service,0.03,11125391.36,1.04,70
1790102577.640,swift-user-service,158.98,32526827.52,3.03,79
1790102577.640,research-postgres,1.95,117440512.0,10.94,29
1790102577.640,research-redis,0.48,40129003.52,7.47,8
1790102581.808,swift-order-service,0.17,9056550.912,0.84,70
1790102581.808,swift-product-service,0.11,11125391.36,1.04,70
1790102581.808,swift-user-service,152.29,33648803.84,3.13,80
1790102581.808,research-postgres,3.37,117755084.8,10.96,29
1790102581.808,research-redis,1.04,39845888.0,7.42,8
1790102585.941,swift-order-service,0.03,9052356.608,0.84,70
1790102585.941,swift-product-service,0.02,11125391.36,1.04,70
1790102585.941,swift-user-service,160.13,34802237.44,3.24,80
1790102585.941,research-postgres,3.14,117650227.2,10.96,29
1790102585.941,research-redis,0.85,39436943.36,7.35,8
1790102590.093,swift-order-service,0.03,9052356.608,0.84,70
1790102590.093,swift-product-service,0.02,11387535.36,1.06,70
1790102590.093,swift-user-service,147.55,39877345.28,3.71,86
1790102590.093,research-postgres,1.97,117021081.6,10.90,29
1790102590.093,research-redis,0.67,39803944.96,7.41,8
1790102594.243,swift-order-service,0.1,9666822.144,0.90,70
1790102594.243,swift-product-service,0.01,12048138.24,1.12,70
1790102594.243,swift-user-service,148.24,36668702.72,3.41,80
1790102594.243,research-postgres,1.75,117545369.6,10.95,29
1790102594.243,research-redis,0.52,39877345.28,7.43,8
1790102598.409,swift-order-service,0.1,9666822.144,0.90,70
1790102598.409,swift-product-service,0.02,12048138.24,1.12,70
1790102598.409,swift-user-service,147.86,37769707.52,3.52,80
1790102598.409,research-postgres,1.96,117335654.4,10.93,29
1790102598.409,research-redis,0.5,39908802.56,7.43,8
1790102602.553,swift-order-service,0.02,9662627.84,0.90,70
1790102602.553,swift-product-service,0.04,12048138.24,1.12,70
1790102602.553,swift-user-service,150.24,38189137.92,3.56,80
1790102602.553,research-postgres,2.16,117859942.4,10.98,29
1790102602.553,research-redis,0.45,39730544.64,7.40,8
1790102606.721,swift-order-service,0.02,9662627.84,0.90,70
1790102606.721,swift-product-service,0.02,12048138.24,1.12,70
1790102606.721,swift-user-service,154.98,39845888.0,3.71,80
1790102606.721,research-postgres,0.94,117230796.8,10.92,29
1790102606.721,research-redis,0.55,40443576.32,7.53,8
1790102610.904,swift-order-service,0.11,9215934.464,0.86,70
1790102610.904,swift-product-service,0.16,11922309.12,1.11,70
1790102610.904,swift-user-service,147.52,40537948.16,3.78,80
1790102610.904,research-postgres,3.01,117650227.2,10.96,29
1790102610.904,research-redis,0.54,40317747.2,7.51,8
1790102615.067,swift-order-service,0.03,9215934.464,0.86,70
1790102615.067,swift-product-service,0.03,11922309.12,1.11,70
