t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790106725.239,java-order-service,1.61,279235788.8,26.01,38
1790106725.239,java-user-service,25.77,400031744.0,37.26,44
1790106725.239,java-product-service,3.28,376438784.0,35.06,43
1790106725.239,research-postgres,2.88,128031129.6,11.93,37
1790106725.239,research-redis,2.92,39887831.04,7.43,8
1790106729.361,java-order-service,3.99,280179507.2,26.09,38
1790106729.361,java-user-service,12.97,400765747.2,37.33,44
1790106729.361,java-product-service,7.23,376333926.4,35.05,43
1790106729.361,research-postgres,0.24,128345702.4,11.95,37
1790106729.361,research-redis,0.75,40149975.04,7.48,8
1790106733.520,java-order-service,2.52,280389222.4,26.11,38
1790106733.520,java-user-service,20.21,400765747.2,37.33,44
1790106733.520,java-product-service,5.97,376543641.6,35.07,43
1790106733.520,research-postgres,0.13,128345702.4,11.95,37
1790106733.520,research-redis,0.7,40108032.0,7.47,8
1790106737.675,java-order-service,1.3,280389222.4,26.11,38
1790106737.675,java-user-service,21.22,401394892.8,37.38,44
1790106737.675,java-product-service,3.01,377277644.8,35.14,43
1790106737.675,research-postgres,0.18,128555417.6,11.97,37
1790106737.675,research-redis,0.7,40496005.12,7.54,8
1790106741.782,java-order-service,1.38,281018368.0,26.17,38
1790106741.782,java-user-service,18.95,401814323.2,37.42,44
1790106741.782,java-product-service,5.03,377592217.6,35.17,43
1790106741.782,research-postgres,0.3,128135987.2,11.94,37
1790106741.782,research-redis,0.73,40433090.56,7.53,8
1790106745.898,java-order-service,1.6,281018368.0,26.17,38
1790106745.898,java-user-service,35.77,402443468.8,37.48,44
1790106745.898,java-product-service,3.69,377906790.4,35.19,43
1790106745.898,research-postgres,1.13,128555417.6,11.98,37
1790106745.898,research-redis,2.45,40516976.64,7.55,8
1790106750.002,java-order-service,2.8,281542656.0,26.22,38
1790106750.002,java-user-service,33.12,403177472.0,37.55,44
1790106750.002,java-product-service,3.77,378011648.0,35.21,43
1790106750.002,research-postgres,0.28,128345702.4,11.95,37
1790106750.002,research-redis,0.67,40349204.48,7.52,8
1790106754.106,java-order-service,1.98,281542656.0,26.22,38
1790106754.106,java-user-service,44.16,404226048.0,37.65,44
1790106754.106,java-product-service,3.87,377906790.4,35.19,43
1790106754.106,research-postgres,0.32,128345702.4,11.96,37
1790106754.106,research-redis,0.6,40464547.84,7.54,8
1790106758.203,java-order-service,1.17,281752371.2,26.24,38
1790106758.203,java-user-service,36.65,404540620.8,37.68,44
1790106758.203,java-product-service,9.62,383359385.6,35.70,44
1790106758.203,research-postgres,0.48,130233139.2,12.13,38
1790106758.203,research-redis,0.84,40149975.04,7.48,8
1790106762.321,java-order-service,1.44,282171801.6,26.28,38
1790106762.321,java-user-service,40.34,405274624.0,37.75,44
1790106762.321,java-product-service,5.09,376019353.6,35.01,43
1790106762.321,research-postgres,0.32,130128281.6,12.12,38
1790106762.321,research-redis,0.68,40055603.2,7.46,8
1790106766.426,java-order-service,1.34,282696089.6,26.32,38
1790106766.426,java-user-service,60.1,405694054.4,37.78,44
1790106766.426,java-product-service,2.97,376229068.8,35.04,43
1790106766.426,research-postgres,1.66,130547712.0,12.16,38
1790106766.426,research-redis,0.69,40233861.12,7.49,8
1790106770.531,java-order-service,0.91,282696089.6,26.33,38
1790106770.531,java-user-service,68.65,406323200.0,37.85,44
1790106770.531,java-product-service,8.18,381157376.0,35.50,43
1790106770.531,research-postgres,0.44,130652569.6,12.16,38
1790106770.531,research-redis,0.51,40191918.08,7.49,8
1790106774.640,java-order-service,5.35,283220377.6,26.38,38
1790106774.640,java-user-service,59.83,406428057.6,37.85,44
1790106774.640,java-product-service,12.28,378955366.4,35.29,43
1790106774.640,research-postgres,2.7,130442854.4,12.15,38
1790106774.640,research-redis,0.64,40401633.28,7.53,8
1790106778.787,java-order-service,0.78,282696089.6,26.33,38
1790106778.787,java-user-service,44.38,407162060.8,37.92,45
1790106778.787,java-product-service,11.6,384093388.8,35.77,43
1790106778.787,research-postgres,0.13,135161446.4,12.59,41
1790106778.787,research-redis,0.5,39940259.84,7.44,8
1790106782.903,java-order-service,1.4,283744665.6,26.43,38
1790106782.903,java-user-service,7.07,408105779.2,38.01,44
1790106782.903,java-product-service,13.18,379794227.2,35.37,43
1790106782.903,research-postgres,0.13,135266304.0,12.60,41
1790106782.903,research-redis,0.81,40632320.0,7.57,8
1790106787.018,java-order-service,1.79,284059238.4,26.45,38
1790106787.018,java-user-service,41.39,408420352.0,38.04,44
1790106787.018,java-product-service,5.8,380528230.4,35.44,43
1790106787.018,research-postgres,0.26,134846873.6,12.56,41
1790106787.018,research-redis,0.53,40317747.2,7.51,8
1790106791.154,java-order-service,2.44,283849523.2,26.44,38
