t,service,latency_ms,status
1790103407.968,java-user-service,4.583,200
1790103407.972,java-product-service,4.491,200
1790103407.979,java-order-service,6.732,200
1790103408.502,java-user-service,13.039,200
1790103408.512,java-product-service,9.691,200
1790103408.520,java-order-service,7.884,200
1790103409.038,java-user-service,8.169,200
1790103409.043,java-product-service,5.436,200
1790103409.048,java-order-service,5.110,200
1790103409.567,java-user-service,11.677,200
1790103409.575,java-product-service,8.187,200
1790103409.583,java-order-service,8.484,200
1790103410.097,java-user-service,3.602,200
1790103410.100,java-product-service,2.823,200
1790103410.104,java-order-service,4.165,200
1790103410.622,java-user-service,8.005,200
1790103410.628,java-product-service,5.600,200
1790103410.634,java-order-service,5.973,200
1790103411.144,java-user-service,4.936,200
1790103411.148,java-product-service,3.757,200
1790103411.152,java-order-service,3.915,200
1790103411.663,java-user-service,3.576,200
1790103411.666,java-product-service,3.090,200
1790103411.669,java-order-service,3.449,200
1790103412.183,java-user-service,3.062,200
1790103412.187,java-product-service,4.290,200
1790103412.190,java-order-service,3.499,200
1790103412.735,java-user-service,43.368,200
1790103412.738,java-product-service,3.331,200
1790103412.742,java-order-service,4.022,200
1790103413.249,java-user-service,3.922,200
1790103413.254,java-product-service,4.713,200
1790103413.259,java-order-service,4.729,200
1790103413.770,java-user-service,3.015,200
1790103413.773,java-product-service,2.880,200
1790103413.776,java-order-service,2.931,200
1790103414.287,java-user-service,3.025,200
1790103414.289,java-product-service,2.415,200
1790103414.291,java-order-service,2.329,200
1790103414.827,java-user-service,33.728,200
1790103414.831,java-product-service,4.384,200
1790103414.835,java-order-service,4.308,200
1790103415.346,java-user-service,6.065,200
1790103415.354,java-product-service,7.846,200
1790103415.357,java-order-service,3.238,200
1790103415.933,java-user-service,66.296,200
1790103415.939,java-product-service,6.065,200
1790103415.947,java-order-service,7.353,200
1790103416.543,java-user-service,90.840,200
1790103416.553,java-product-service,9.318,200
1790103416.558,java-order-service,5.645,200
1790103417.151,java-user-service,92.392,200
1790103417.159,java-product-service,7.453,200
1790103417.163,java-order-service,3.860,200
1790103417.732,java-user-service,67.514,200
1790103417.740,java-product-service,8.518,200
1790103417.745,java-order-service,4.764,200
1790103418.336,java-user-service,89.399,200
1790103418.344,java-product-service,7.675,200
1790103418.351,java-order-service,6.651,200
1790103418.936,java-user-service,80.606,200
1790103418.942,java-product-service,5.405,200
1790103418.946,java-order-service,4.255,200
1790103419.543,java-user-service,92.249,200
1790103419.549,java-product-service,5.809,200
1790103419.552,java-order-service,3.268,200
1790103420.239,java-user-service,185.506,200
1790103420.246,java-product-service,7.683,200
1790103420.251,java-order-service,4.697,200
1790103420.832,java-user-service,74.037,200
1790103420.843,java-product-service,10.872,200
1790103420.847,java-order-service,4.043,200
1790103421.442,java-user-service,85.550,200
1790103421.447,java-product-service,4.780,200
1790103421.450,java-order-service,2.741,200
1790103422.052,java-user-service,95.330,200
1790103422.058,java-product-service,5.526,200
1790103422.062,java-order-service,3.817,200
1790103422.743,java-user-service,180.078,200
1790103422.753,java-product-service,9.706,200
1790103422.757,java-order-service,3.564,200
1790103423.552,java-user-service,289.693,200
1790103423.557,java-product-service,4.925,200
1790103423.560,java-order-service,3.099,200
1790103424.137,java-user-service,71.981,200
1790103424.143,java-product-service,5.999,200
1790103424.148,java-order-service,4.649,200
1790103425.146,java-user-service,494.871,200
1790103425.152,java-product-service,6.332,200
1790103425.157,java-order-service,4.539,200
1790103425.751,java-user-service,85.210,200
1790103425.755,java-product-service,3.779,200
1790103425.758,java-order-service,3.382,200
1790103426.539,java-user-service,271.574,200
1790103426.544,java-product-service,4.571,200
1790103426.548,java-order-service,3.669,200
1790103427.253,java-user-service,201.243,200
1790103427.259,java-product-service,6.458,200
1790103427.265,java-order-service,5.331,200
1790103428.037,java-user-service,266.372,200
1790103428.044,java-product-service,7.074,200
1790103428.048,java-order-service,3.346,200
1790103429.051,java-user-service,496.298,200
1790103429.055,java-product-service,4.113,200
1790103429.059,java-order-service,3.588,200
1790103430.355,java-user-service,794.790,200
1790103430.363,java-product-service,8.154,200
1790103430.366,java-order-service,2.989,200
1790103431.244,java-user-service,371.823,200
1790103431.252,java-product-service,7.669,200
1790103431.256,java-order-service,4.087,200
1790103432.443,java-user-service,685.397,200
1790103432.448,java-product-service,5.068,200
1790103432.452,java-order-service,4.053,200
1790103434.335,java-user-service,1380.960,200
1790103434.344,java-product-service,9.258,200
1790103434.347,java-order-service,3.200,200
1790103435.044,java-user-service,188.274,200
1790103435.052,java-product-service,8.044,200
1790103435.055,java-order-service,3.176,200
1790103436.550,java-user-service,994.320,200
1790103436.555,java-product-service,4.633,200
1790103436.558,java-order-service,3.331,200
1790103440.542,java-user-service,3475.294,200
1790103440.551,java-product-service,9.695,200
1790103440.555,java-order-service,3.829,200
1790103441.138,java-user-service,78.245,200
1790103441.143,java-product-service,5.198,200
1790103441.146,java-order-service,2.857,200
1790103441.945,java-user-service,296.400,200
1790103441.954,java-product-service,8.935,200
1790103441.957,java-order-service,3.224,200
1790103444.545,java-user-service,2082.055,200
1790103444.552,java-product-service,7.139,200
1790103444.556,java-order-service,3.282,200
1790103447.437,java-user-service,2377.705,200
1790103447.446,java-product-service,8.895,200
1790103447.451,java-order-service,4.341,200
1790103448.547,java-user-service,588.880,200
1790103448.552,java-product-service,4.650,200
1790103448.556,java-order-service,3.739,200
1790103450.241,java-user-service,1178.650,200
1790103450.246,java-product-service,5.053,200
1790103450.250,java-order-service,3.770,200
1790103458.754,java-user-service,7993.714,200
1790103458.759,java-product-service,5.090,200
1790103458.763,java-order-service,4.784,200
1790103461.139,java-user-service,1866.603,200
1790103461.152,java-product-service,13.479,200
1790103461.156,java-order-service,4.338,200
1790103464.647,java-user-service,2980.081,200
1790103464.655,java-product-service,8.133,200
1790103464.659,java-order-service,3.894,200
1790103467.548,java-user-service,2383.853,200
1790103467.552,java-product-service,3.879,200
1790103467.555,java-order-service,3.072,200
1790103473.047,java-user-service,4985.214,200
1790103473.054,java-product-service,6.465,200
1790103473.057,java-order-service,3.437,200
1790103480.434,java-user-service,6871.978,200
1790103480.442,java-product-service,7.737,200
1790103480.446,java-order-service,4.582,200
1790103489.351,java-user-service,8397.218,200
1790103489.359,java-product-service,8.302,200
1790103489.364,java-order-service,4.723,200
1790103498.154,java-user-service,8281.742,200
1790103498.160,java-product-service,5.688,200
