t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790107499.879,nan,73285632.0
1790107505.026,1.6800957192595178,75710464.0
1790107509.193,2.1574662462390966,79183872.0
1790107513.364,2.881677710159777,83951616.0
1790107517.521,4.830686850502404,88064000.0
1790107521.669,3.8418656520748495,88326144.0
1790107525.833,5.527600070546826,88670208.0
1790107529.992,6.0295447555014245,88801280.0
1790107534.138,10.834405760159036,85590016.0
1790107538.288,17.30327252849185,96567296.0
1790107542.387,23.096636678322632,104775680.0
1790107546.504,27.41879958581073,110690304.0
1790107550.623,26.61716935842067,113901568.0
1790107554.717,29.49604528915448,115048448.0
1790107558.829,25.392875484409938,116473856.0
1790107562.954,25.98617580942193,117555200.0
1790107567.117,26.196220308221246,120553472.0
1790107571.243,26.311235605998124,123060224.0
1790107575.379,28.125359031844255,123109376.0
1790107579.503,26.56267941717974,122568704.0
1790107583.721,26.636711438816814,125632512.0
1790107587.856,25.296937303273243,126025728.0
1790107591.999,25.72324970597896,126042112.0
1790107596.164,21.559936699356612,128729088.0
1790107600.294,17.475299861882615,128761856.0
1790107604.411,10.347226281250146,128761856.0
1790107608.570,4.560758026989829,128761856.0
1790107612.736,3.8319939970692296,128761856.0
1790107616.912,6.002996185382444,128761856.0
1790107621.076,3.8519401858352995,128745472.0
1790107625.225,5.779313799861718,124878848.0
1790107629.383,4.316839898770997,124878848.0
1790107633.552,4.55127979832489,124878848.0
1790107637.727,6.010237699279248,124878848.0
1790107641.887,3.112155029131949,124878848.0
1790107646.064,2.3984495496341918,124878848.0
1790107650.233,2.647859621156351,128679936.0
