t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790106021.138,java-order-service,2.83,289931264.0,27.01,38
1790106021.138,java-product-service,3.18,372663910.4,34.71,43
1790106021.138,java-user-service,20.06,414082662.4,38.56,44
1790106021.138,research-postgres,0.28,133378867.2,12.42,40
1790106021.138,research-redis,0.86,40422604.8,7.53,8
1790106025.252,java-order-service,2.29,294230425.6,27.40,39
1790106025.252,java-product-service,6.04,373712486.4,34.80,43
1790106025.252,java-user-service,4.59,414292377.6,38.58,44
1790106025.252,research-postgres,0.23,132854579.2,12.37,40
1790106025.252,research-redis,0.78,40097546.24,7.47,8
1790106029.403,java-order-service,2.55,294440140.8,27.43,39
1790106029.403,java-product-service,4.43,374236774.4,34.85,43
1790106029.403,java-user-service,7.76,414292377.6,38.58,44
1790106029.403,research-postgres,0.2,133483724.8,12.44,40
1790106029.403,research-redis,0.86,40244346.88,7.50,8
1790106033.560,java-order-service,3.25,295593574.4,27.53,39
1790106033.560,java-product-service,4.34,374236774.4,34.86,43
1790106033.560,java-user-service,18.45,415131238.4,38.66,44
1790106033.560,research-postgres,1.42,133274009.6,12.41,40
1790106033.560,research-redis,0.68,39919288.32,7.43,8
1790106037.737,java-order-service,1.56,296432435.2,27.61,39
1790106037.737,java-product-service,2.76,374761062.4,34.90,43
1790106037.737,java-user-service,15.79,415655526.4,38.71,44
1790106037.737,research-postgres,0.34,132959436.8,12.38,40
1790106037.737,research-redis,0.76,40097546.24,7.47,8
1790106041.879,java-order-service,3.98,298215014.4,27.78,39
1790106041.879,java-product-service,2.48,374551347.2,34.89,43
1790106041.879,java-user-service,15.29,416284672.0,38.77,44
1790106041.879,research-postgres,0.33,133693440.0,12.45,40
1790106041.879,research-redis,0.75,40024145.92,7.46,8
1790106046.053,java-order-service,3.89,299787878.4,27.92,39
1790106046.053,java-product-service,2.24,374865920.0,34.91,43
1790106046.053,java-user-service,26.98,416494387.2,38.79,44
1790106046.053,research-postgres,0.85,133588582.4,12.44,40
1790106046.053,research-redis,0.7,40705720.32,7.58,8
1790106050.225,java-order-service,5.81,300836454.4,28.02,39
