t,service,latency_ms
1790105343.126,swift-user-service,4.395
1790105343.129,swift-product-service,1.958
1790105343.131,swift-order-service,1.550
1790105348.141,swift-user-service,1.970
1790105348.144,swift-product-service,1.678
1790105348.146,swift-order-service,1.069
1790105353.191,swift-user-service,35.433
1790105353.196,swift-product-service,3.924
1790105353.198,swift-order-service,2.154
1790105358.390,swift-user-service,185.590
1790105358.399,swift-product-service,8.530
1790105358.403,swift-order-service,2.558
1790105363.503,swift-user-service,92.681
1790105363.507,swift-product-service,3.378
1790105363.510,swift-order-service,1.976
1790105368.693,swift-user-service,180.720
1790105368.697,swift-product-service,3.512
1790105368.700,swift-order-service,1.930
1790105373.798,swift-user-service,97.486
1790105373.802,swift-product-service,2.909
1790105373.805,swift-order-service,2.340
1790105379.003,swift-user-service,189.925
1790105379.006,swift-product-service,2.440
1790105379.008,swift-order-service,1.122
1790105384.696,swift-user-service,685.616
1790105384.699,swift-product-service,2.883
1790105384.702,swift-order-service,1.856
1790105390.900,swift-user-service,1193.550
1790105390.904,swift-product-service,2.839
1790105390.906,swift-order-service,1.423
1790105397.400,swift-user-service,1487.664
1790105397.405,swift-product-service,3.329
1790105397.408,swift-order-service,2.310
1790105404.900,swift-user-service,2482.271
1790105404.903,swift-product-service,2.075
1790105404.906,swift-order-service,1.858
1790105411.700,swift-user-service,1787.728
1790105411.704,swift-product-service,2.892
1790105411.707,swift-order-service,2.352
1790105419.302,swift-user-service,2585.505
1790105419.306,swift-product-service,2.904
1790105419.309,swift-order-service,1.908
1790105426.400,swift-user-service,2083.068
1790105426.403,swift-product-service,2.738
1790105426.406,swift-order-service,1.989
1790105435.998,swift-user-service,4584.897
1790105436.002,swift-product-service,2.637
1790105436.004,swift-order-service,1.607
1790105444.302,swift-user-service,3295.067
1790105444.306,swift-product-service,2.554
1790105444.308,swift-order-service,1.718
1790105451.001,swift-user-service,1688.334
1790105451.005,swift-product-service,3.044
1790105451.008,swift-order-service,2.404
1790105460.103,swift-user-service,4091.558
1790105460.107,swift-product-service,2.308
1790105460.110,swift-order-service,1.984
1790105466.403,swift-user-service,1284.871
1790105466.406,swift-product-service,2.382
1790105466.408,swift-order-service,1.583
1790105473.188,swift-user-service,1769.719
1790105473.191,swift-product-service,2.241
1790105473.193,swift-order-service,1.544
1790105480.103,swift-user-service,1903.276
1790105480.107,swift-product-service,2.538
1790105480.110,swift-order-service,2.129
1790105485.698,swift-user-service,581.152
1790105485.702,swift-product-service,2.549
1790105485.704,swift-order-service,1.357
1790105492.402,swift-user-service,1696.310
1790105492.407,swift-product-service,2.530
1790105492.410,swift-order-service,2.317
1790105498.499,swift-user-service,1078.364
1790105498.503,swift-product-service,2.665
1790105498.506,swift-order-service,1.893
1790105505.992,swift-user-service,2480.472
1790105505.996,swift-product-service,2.638
1790105505.998,swift-order-service,1.619
1790105513.003,swift-user-service,2002.198
1790105513.007,swift-product-service,1.779
1790105513.010,swift-order-service,2.219
1790105520.795,swift-user-service,2775.988
1790105520.800,swift-product-service,2.962
1790105520.802,swift-order-service,1.770
1790105530.816,swift-user-service,5004.060
1790105530.820,swift-product-service,3.905
1790105530.824,swift-order-service,2.542
1790105536.599,swift-user-service,764.790
1790105536.603,swift-product-service,2.731
1790105536.605,swift-order-service,1.217
1790105541.802,swift-user-service,188.788
1790105541.807,swift-product-service,2.940
1790105541.810,swift-order-service,2.048
1790105546.886,swift-user-service,71.185
1790105546.891,swift-product-service,3.535
1790105546.893,swift-order-service,1.435
