t,service,metric,labels,value
1790094828.624,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48644096.0
1790094828.624,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45125632.0
1790094828.624,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42274816.0
1790094833.646,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48676864.0
1790094833.646,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45277184.0
1790094833.646,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43384832.0
1790094838.672,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48680960.0
1790094838.672,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45293568.0
1790094838.672,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43532288.0
1790094843.691,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48750592.0
1790094843.691,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45346816.0
1790094843.691,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43659264.0
1790094848.716,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48754688.0
1790094848.716,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45367296.0
1790094848.716,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43753472.0
1790094853.738,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48803840.0
1790094853.738,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45379584.0
1790094853.738,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43843584.0
1790094858.755,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48807936.0
1790094858.755,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45416448.0
1790094858.755,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43892736.0
1790094863.778,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48816128.0
1790094863.778,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45486080.0
1790094863.778,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43929600.0
1790094868.804,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48824320.0
1790094868.804,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45555712.0
1790094868.804,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",43991040.0
1790094873.817,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48852992.0
1790094873.817,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45645824.0
1790094873.817,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44167168.0
1790094878.831,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48869376.0
1790094878.831,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45662208.0
1790094878.831,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44257280.0
1790094883.845,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48926720.0
1790094883.845,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45707264.0
1790094883.845,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44371968.0
1790094889.033,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48975872.0
1790094889.033,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45744128.0
1790094889.033,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44445696.0
1790094894.049,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49037312.0
1790094894.049,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45834240.0
1790094894.049,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44544000.0
1790094899.062,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49131520.0
1790094899.062,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45862912.0
1790094899.062,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44609536.0
1790094904.083,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49201152.0
1790094904.083,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45912064.0
1790094904.083,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44658688.0
1790094909.093,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49278976.0
1790094909.093,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45944832.0
1790094909.093,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44752896.0
1790094914.105,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49356800.0
1790094914.105,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45977600.0
1790094914.105,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44797952.0
1790094919.124,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49434624.0
1790094919.124,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46030848.0
1790094919.124,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44826624.0
1790094924.136,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49512448.0
1790094924.136,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46039040.0
1790094924.136,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44908544.0
1790094929.154,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49618944.0
1790094929.154,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46067712.0
1790094929.154,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",44965888.0
1790094934.175,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49709056.0
1790094934.175,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46157824.0
1790094934.175,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45035520.0
1790094939.183,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49770496.0
1790094939.183,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46186496.0
1790094939.183,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45076480.0
1790094944.194,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49868800.0
1790094944.194,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46215168.0
1790094944.194,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45137920.0
1790094949.209,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49967104.0
1790094949.209,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46247936.0
1790094949.209,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45182976.0
1790094954.277,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50110464.0
1790094954.277,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46297088.0
1790094954.277,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45236224.0
1790094959.294,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51249152.0
1790094959.294,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46338048.0
1790094959.294,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45367296.0
1790094964.374,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51707904.0
1790094964.374,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46510080.0
1790094964.374,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45645824.0
1790094969.486,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51994624.0
1790094969.486,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46637056.0
1790094969.486,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",45883392.0
1790094974.580,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52326400.0
1790094974.580,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46706688.0
1790094974.580,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46030848.0
1790094979.598,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52330496.0
1790094979.598,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46776320.0
1790094979.598,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46137344.0
1790094984.685,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52658176.0
1790094984.685,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",46936064.0
1790094984.685,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46276608.0
1790094989.879,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53342208.0
1790094989.879,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47046656.0
1790094989.879,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46362624.0
1790094994.982,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53436416.0
1790094994.982,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47173632.0
1790094994.982,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46534656.0
1790095000.080,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53526528.0
1790095000.080,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47263744.0
1790095000.080,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46612480.0
1790095005.269,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53600256.0
1790095005.269,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47316992.0
1790095005.269,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46714880.0
1790095010.380,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54059008.0
1790095010.380,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47398912.0
1790095010.380,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",46804992.0
1790095016.079,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54177792.0
1790095016.079,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",47443968.0
