t,service,latency_ms,status
1790108881.815,java-user-service,4.135,200
1790108881.820,java-product-service,5.850,200
1790108881.826,java-order-service,5.495,200
1790108882.341,java-user-service,10.536,200
1790108882.350,java-product-service,8.723,200
1790108882.359,java-order-service,9.425,200
1790108882.872,java-user-service,10.965,200
1790108882.880,java-product-service,8.384,200
1790108882.885,java-order-service,4.951,200
1790108883.407,java-user-service,11.538,200
1790108883.415,java-product-service,8.524,200
1790108883.421,java-order-service,6.059,200
1790108883.931,java-user-service,3.358,200
1790108883.934,java-product-service,2.516,200
1790108883.936,java-order-service,2.617,200
1790108884.457,java-user-service,10.801,200
1790108884.465,java-product-service,7.528,200
1790108884.473,java-order-service,7.699,200
1790108884.993,java-user-service,10.467,200
1790108885.001,java-product-service,8.027,200
1790108885.007,java-order-service,5.610,200
1790108885.528,java-user-service,10.572,200
1790108885.537,java-product-service,8.744,200
1790108885.543,java-order-service,6.171,200
1790108886.059,java-user-service,5.869,200
1790108886.063,java-product-service,3.381,200
1790108886.066,java-order-service,3.333,200
1790108886.587,java-user-service,11.146,200
1790108886.595,java-product-service,8.206,200
1790108886.603,java-order-service,7.786,200
1790108887.120,java-user-service,6.662,200
1790108887.125,java-product-service,4.678,200
1790108887.130,java-order-service,5.232,200
1790108887.645,java-user-service,11.465,200
1790108887.653,java-product-service,8.336,200
1790108887.661,java-order-service,7.550,200
1790108888.187,java-user-service,16.344,200
1790108888.195,java-product-service,7.446,200
1790108888.201,java-order-service,6.875,200
1790108888.719,java-user-service,10.022,200
1790108888.727,java-product-service,7.721,200
1790108888.734,java-order-service,7.793,200
1790108889.256,java-user-service,11.362,200
1790108889.264,java-product-service,8.173,200
1790108889.271,java-order-service,6.806,200
1790108889.792,java-user-service,10.979,200
1790108889.800,java-product-service,7.876,200
1790108889.806,java-order-service,5.679,200
1790108890.325,java-user-service,11.963,200
1790108890.333,java-product-service,8.168,200
1790108890.341,java-order-service,7.847,200
1790108890.860,java-user-service,10.691,200
1790108890.868,java-product-service,7.610,200
1790108890.876,java-order-service,8.319,200
1790108891.385,java-user-service,8.336,200
1790108891.392,java-product-service,6.657,200
1790108891.397,java-order-service,4.866,200
1790108891.913,java-user-service,6.240,200
1790108891.918,java-product-service,5.068,200
1790108891.922,java-order-service,3.735,200
1790108892.430,java-user-service,7.102,200
1790108892.434,java-product-service,4.665,200
1790108892.437,java-order-service,2.992,200
1790108892.957,java-user-service,11.007,200
1790108892.965,java-product-service,8.116,200
1790108892.970,java-order-service,5.292,200
1790108893.492,java-user-service,11.011,200
1790108893.500,java-product-service,8.460,200
1790108893.505,java-order-service,4.708,200
1790108894.012,java-user-service,6.062,200
1790108894.015,java-product-service,3.048,200
1790108894.018,java-order-service,3.092,200
1790108894.530,java-user-service,10.542,200
1790108894.537,java-product-service,7.227,200
1790108894.544,java-order-service,7.071,200
1790108895.050,java-user-service,3.638,200
1790108895.054,java-product-service,4.080,200
1790108895.060,java-order-service,6.207,200
1790108895.576,java-user-service,6.240,200
1790108895.581,java-product-service,4.807,200
1790108895.585,java-order-service,3.795,200
1790108896.102,java-user-service,11.332,200
1790108896.110,java-product-service,7.951,200
1790108896.117,java-order-service,6.453,200
1790108896.626,java-user-service,7.386,200
1790108896.631,java-product-service,5.020,200
1790108896.635,java-order-service,4.569,200
1790108897.155,java-user-service,10.397,200
1790108897.163,java-product-service,7.887,200
1790108897.170,java-order-service,6.989,200
1790108897.679,java-user-service,3.703,200
1790108897.682,java-product-service,2.867,200
1790108897.686,java-order-service,4.037,200
1790108898.207,java-user-service,10.676,200
1790108898.215,java-product-service,8.267,200
