t,service,metric,labels,value
1790102473.822,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48799744.0
1790102473.822,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45068288.0
1790102473.822,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42254336.0
1790102478.841,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",48902144.0
1790102478.841,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45137920.0
1790102478.841,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42266624.0
1790102483.859,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",49303552.0
1790102483.859,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45223936.0
1790102483.859,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42274816.0
1790102488.947,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50225152.0
1790102488.947,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45228032.0
1790102488.947,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42287104.0
1790102494.052,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",50880512.0
1790102494.052,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45293568.0
1790102494.052,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42299392.0
1790102499.158,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",51605504.0
1790102499.158,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45293568.0
1790102499.158,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42299392.0
1790102504.247,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",52121600.0
1790102504.247,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45293568.0
1790102504.247,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42307584.0
1790102509.556,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53059584.0
1790102509.556,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45293568.0
1790102509.556,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42307584.0
1790102515.340,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",53755904.0
1790102515.340,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45367296.0
1790102515.340,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42311680.0
1790102520.853,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",54951936.0
1790102520.853,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45367296.0
1790102520.853,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790102527.452,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",55623680.0
1790102527.452,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45441024.0
1790102527.452,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42315776.0
1790102533.641,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",57110528.0
1790102533.641,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45449216.0
1790102533.641,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42323968.0
1790102541.746,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",57790464.0
1790102541.746,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45424640.0
1790102541.746,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42323968.0
1790102547.947,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",58544128.0
1790102547.947,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45424640.0
1790102547.947,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42328064.0
1790102556.852,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",60493824.0
1790102556.852,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45424640.0
1790102556.852,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42328064.0
1790102563.448,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",61165568.0
1790102563.448,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45424640.0
1790102563.448,swift-order-service,process_resident_memory_bytes,"{language=""swift"",service=""order-service""}",42332160.0
1790102569.556,swift-user-service,process_resident_memory_bytes,"{language=""swift"",service=""user-service""}",62963712.0
1790102569.556,swift-product-service,process_resident_memory_bytes,"{language=""swift"",service=""product-service""}",45391872.0
