t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790104397.143,java-order-service,2.14,290770124.8,27.08,35
1790104397.143,java-user-service,9.69,374341632.0,34.86,39
1790104397.143,java-product-service,3.58,360290713.6,33.55,38
1790104397.143,research-postgres,0.38,130652569.6,12.17,39
1790104397.143,research-redis,0.73,40611348.48,7.56,8
1790104401.604,java-order-service,3.22,290874982.4,27.09,35
1790104401.604,java-user-service,130.82,374865920.0,34.91,40
1790104401.604,java-product-service,0.7,360500428.8,33.58,38
1790104401.604,research-postgres,0.99,130652569.6,12.17,39
1790104401.604,research-redis,0.59,39971717.12,7.44,8
1790104405.711,java-order-service,3.08,291399270.4,27.14,35
1790104405.711,java-user-service,151.6,378221363.2,35.23,40
1790104405.711,java-product-service,0.5,360500428.8,33.58,38
1790104405.711,research-postgres,2.39,142082048.0,13.23,44
1790104405.711,research-redis,0.45,39929774.08,7.44,8
1790104409.811,java-order-service,0.59,291713843.2,27.17,35
1790104409.811,java-user-service,134.88,380003942.4,35.39,40
1790104409.811,java-product-service,1.16,361129574.4,33.63,38
1790104409.811,research-postgres,1.93,156028108.8,14.53,51
1790104409.811,research-redis,0.54,40045117.44,7.46,8
1790104413.925,java-order-service,0.66,292028416.0,27.20,35
1790104413.925,java-user-service,138.09,382101094.4,35.59,40
1790104413.925,java-product-service,0.38,360919859.2,33.61,38
1790104413.925,research-postgres,1.22,156552396.8,14.58,51
1790104413.925,research-redis,0.43,40223375.36,7.49,8
1790104418.053,java-order-service,1.55,292028416.0,27.20,35
1790104418.053,java-user-service,143.89,383883673.6,35.75,40
1790104418.053,java-product-service,0.57,361234432.0,33.64,38
1790104418.053,research-postgres,1.53,156447539.2,14.57,51
1790104418.053,research-redis,0.53,39604715.52,7.38,8
1790104422.164,java-order-service,2.54,292133273.6,27.21,35
1790104422.164,java-user-service,143.77,384198246.4,35.78,40
1790104422.164,java-product-service,2.23,361234432.0,33.64,38
1790104422.164,research-postgres,1.5,157286400.0,14.65,51
1790104422.164,research-redis,0.59,40170946.56,7.48,8
1790104426.282,java-order-service,0.95,292133273.6,27.20,35
1790104426.282,java-user-service,152.22,391957708.8,36.50,46
1790104426.282,java-product-service,2.56,361339289.6,33.66,38
1790104426.282,research-postgres,0.99,157076684.8,14.62,51
1790104426.282,research-redis,0.23,39667630.08,7.39,8
1790104430.410,java-order-service,0.63,292238131.2,27.21,35
1790104430.410,java-user-service,150.92,385141964.8,35.87,40
1790104430.410,java-product-service,0.43,361234432.0,33.64,38
1790104430.410,research-postgres,2.66,157181542.4,14.64,51
1790104430.410,research-redis,0.68,39311114.24,7.32,8
1790104434.529,java-order-service,0.51,292552704.0,27.25,35
1790104434.529,java-user-service,148.67,389860556.8,36.31,40
1790104434.529,java-product-service,0.78,361444147.2,33.66,38
1790104434.529,research-postgres,1.94,156971827.2,14.62,51
1790104434.529,research-redis,0.68,40066088.96,7.46,8
1790104438.658,java-order-service,1.24,292657561.6,27.26,35
1790104438.658,java-user-service,150.11,389965414.4,36.32,42
1790104438.658,java-product-service,2.94,361549004.8,33.67,38
1790104438.658,research-postgres,2.57,157496115.2,14.67,51
1790104438.658,research-redis,1.02,40317747.2,7.51,8
1790104442.763,java-order-service,0.09,292762419.2,27.26,35
1790104442.763,java-user-service,149.92,386819686.4,36.02,40
1790104442.763,java-product-service,0.09,361444147.2,33.67,38
1790104442.763,research-postgres,0.97,157181542.4,14.64,51
1790104442.763,research-redis,0.79,39950745.6,7.44,8
1790104446.908,java-order-service,0.09,292972134.4,27.29,35
1790104446.908,java-user-service,151.32,390175129.6,36.33,40
1790104446.908,java-product-service,1.5,361339289.6,33.65,38
1790104446.908,research-postgres,0.61,156552396.8,14.58,51
1790104446.908,research-redis,0.41,40066088.96,7.46,8
1790104451.013,java-order-service,0.08,292972134.4,27.29,35
1790104451.013,java-user-service,149.04,392167424.0,36.52,42
