t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790096599.300,java-order-service,2.65,290874982.4,27.09,38
1790096599.300,java-user-service,21.42,360290713.6,33.55,44
1790096599.300,java-product-service,2.57,344457216.0,32.08,43
1790096599.300,research-postgres,0.23,132120576.0,12.30,42
1790096599.300,research-redis,0.84,40212889.6,7.49,8
1790096603.435,java-order-service,2.49,291713843.2,27.16,38
1790096603.435,java-user-service,149.07,364170444.8,33.91,44
1790096603.435,java-product-service,2.2,345086361.6,32.13,43
1790096603.435,research-postgres,0.83,132644864.0,12.35,42
1790096603.435,research-redis,0.77,40275804.16,7.50,8
1790096607.573,java-order-service,2.47,292447846.4,27.23,38
1790096607.573,java-user-service,148.69,366372454.4,34.12,49
1790096607.573,java-product-service,0.97,344981504.0,32.13,43
1790096607.573,research-postgres,1.18,139250892.8,12.97,45
1790096607.573,research-redis,2.27,39772487.68,7.41,8
1790096611.699,java-order-service,0.67,292657561.6,27.26,38
1790096611.699,java-user-service,155.35,367525888.0,34.23,54
1790096611.699,java-product-service,0.91,345505792.0,32.18,43
1790096611.699,research-postgres,1.37,154874675.2,14.43,53
1790096611.699,research-redis,0.86,39919288.32,7.43,8
1790096615.856,java-order-service,1.04,293496422.4,27.34,38
1790096615.856,java-user-service,150.02,369727897.6,34.44,60
1790096615.856,java-product-service,0.68,346344652.8,32.26,43
1790096615.856,research-postgres,2.12,159698124.8,14.87,55
1790096615.856,research-redis,1.41,39699087.36,7.40,8
1790096618.987,java-order-service,0.94,293496422.4,27.34,38
1790096618.987,java-user-service,148.75,372768768.0,34.72,69
1790096618.987,java-product-service,1.4,346344652.8,32.26,43
1790096618.987,research-postgres,1.7,159383552.0,14.85,55
1790096618.987,research-redis,0.68,39384514.56,7.34,8
1790096623.114,java-order-service,2.89,296432435.2,27.61,38
1790096623.114,java-user-service,147.05,372244480.0,34.67,73
1790096623.114,java-product-service,2.6,346134937.6,32.24,43
1790096623.114,research-postgres,2.08,159698124.8,14.88,55
1790096623.114,research-redis,0.74,40076574.72,7.47,8
1790096627.253,java-order-service,1.28,296537292.8,27.62,38
1790096627.253,java-user-service,150.19,373922201.6,34.83,80
1790096627.253,java-product-service,1.21,347078656.0,32.32,43
1790096627.253,research-postgres,0.74,160117555.2,14.92,55
1790096627.253,research-redis,2.01,40129003.52,7.47,8
1790096631.401,java-order-service,0.22,297376153.6,27.70,38
1790096631.401,java-user-service,147.55,379060224.0,35.31,94
1790096631.401,java-product-service,0.34,347078656.0,32.32,43
1790096631.401,research-postgres,1.14,160536985.6,14.95,55
1790096631.401,research-redis,0.78,40433090.56,7.53,8
1790096635.551,java-order-service,0.23,299263590.4,27.87,38
1790096635.551,java-user-service,147.5,380318515.2,35.42,105
1790096635.551,java-product-service,0.26,346868940.8,32.31,43
1790096635.551,research-postgres,0.9,159802982.4,14.88,55
1790096635.551,research-redis,0.78,40076574.72,7.46,8
1790096639.716,java-order-service,1.1,299263590.4,27.87,38
1790096639.716,java-user-service,150.04,382939955.2,35.66,118
1790096639.716,java-product-service,1.72,347183513.6,32.33,43
1790096639.716,research-postgres,0.99,159907840.0,14.89,55
1790096639.716,research-redis,0.97,40338718.72,7.51,8
1790096643.861,java-order-service,0.21,299263590.4,27.87,38
1790096643.861,java-user-service,156.93,387553689.6,36.09,137
1790096643.861,java-product-service,2.48,346764083.2,32.29,43
1790096643.861,research-postgres,1.29,160222412.8,14.92,55
1790096643.861,research-redis,0.79,40055603.2,7.46,8
1790096648.076,java-order-service,0.21,301465600.0,28.07,38
1790096648.076,java-user-service,148.51,390699417.6,36.39,149
1790096648.076,java-product-service,0.25,346764083.2,32.29,43
1790096648.076,research-postgres,1.02,160222412.8,14.92,55
1790096648.076,research-redis,2.37,40087060.48,7.47,8
1790096652.221,java-order-service,0.18,301465600.0,28.07,38
1790096652.221,java-user-service,149.11,392901427.2,36.59,160
1790096652.221,java-product-service,0.25,346764083.2,32.29,43
1790096652.221,research-postgres,1.46,159907840.0,14.89,55
1790096652.221,research-redis,0.55,40045117.44,7.46,8
1790096656.378,java-order-service,0.21,301675315.2,28.10,38
1790096656.378,java-user-service,150.1,404226048.0,37.64,174
1790096656.378,java-product-service,0.23,347078656.0,32.32,43
1790096656.378,research-postgres,0.8,160327270.4,14.93,55
1790096656.378,research-redis,0.81,39562772.48,7.37,8
1790096660.489,java-order-service,0.35,301675315.2,28.10,38
1790096660.489,java-user-service,158.81,408734924.8,38.06,191
1790096660.489,java-product-service,0.4,346030080.0,32.22,43
1790096660.489,research-postgres,1.51,159698124.8,14.87,55
1790096660.489,research-redis,0.7,40034631.68,7.46,8
1790096664.664,java-order-service,0.28,302933606.4,28.22,38
1790096664.664,java-user-service,148.91,424673280.0,39.55,204
1790096664.664,java-product-service,2.23,346239795.2,32.25,43
1790096664.664,research-postgres,1.75,160012697.6,14.90,55
1790096664.664,research-redis,0.61,39793459.2,7.41,8
1790096668.805,java-order-service,0.21,303772467.2,28.29,38
1790096668.805,java-user-service,148.09,425512140.8,39.63,215
1790096668.805,java-product-service,0.26,346449510.4,32.27,43
1790096668.805,research-postgres,2.77,159802982.4,14.88,55
1790096668.805,research-redis,0.84,39699087.36,7.39,8
1790096672.963,java-order-service,0.3,304506470.4,28.36,38
1790096672.963,java-user-service,148.39,429601587.2,40.01,230
1790096672.963,java-product-service,2.23,346449510.4,32.27,43
1790096672.963,research-postgres,1.32,160012697.6,14.90,55
1790096672.963,research-redis,0.69,40045117.44,7.46,8
1790096677.108,java-order-service,0.2,304821043.2,28.39,38
1790096677.108,java-user-service,149.58,437780480.0,40.78,235
1790096677.108,java-product-service,0.22,346030080.0,32.22,43
1790096677.108,research-postgres,2.39,160012697.6,14.90,55
1790096677.108,research-redis,0.72,40129003.52,7.47,8
1790096681.246,java-order-service,0.21,304821043.2,28.39,38
1790096681.246,java-user-service,147.61,441031065.6,41.08,235
1790096681.246,java-product-service,0.24,345715507.2,32.20,43
1790096681.246,research-postgres,1.01,160012697.6,14.90,55
1790096681.246,research-redis,0.67,40108032.0,7.47,8
1790096685.419,java-order-service,2.89,304716185.6,28.37,38
1790096685.419,java-user-service,159.4,442289356.8,41.19,235
1790096685.419,java-product-service,1.04,346239795.2,32.25,43
1790096685.419,research-postgres,1.61,160012697.6,14.90,55
1790096685.419,research-redis,0.56,40516976.64,7.55,8
1790096689.568,java-order-service,0.2,305345331.2,28.43,38
1790096689.568,java-user-service,148.65,442184499.2,41.19,235
1790096689.568,java-product-service,0.26,346239795.2,32.24,43
1790096689.568,research-postgres,1.58,160012697.6,14.90,55
1790096689.568,research-redis,1.36,40254832.64,7.50,8
1790096693.771,java-order-service,2.5,305450188.8,28.44,38
1790096693.771,java-user-service,150.97,442394214.4,41.20,235
1790096693.771,java-product-service,2.33,346239795.2,32.25,43
1790096693.771,research-postgres,1.41,160327270.4,14.93,55
1790096693.771,research-redis,0.88,39866859.52,7.43,8
1790096697.931,java-order-service,0.25,305555046.4,28.46,38
1790096697.931,java-user-service,148.56,446378803.2,41.57,235
1790096697.931,java-product-service,0.27,346239795.2,32.24,43
1790096697.931,research-postgres,3.92,160012697.6,14.91,55
1790096697.931,research-redis,1.8,39824916.48,7.42,8
1790096702.076,java-order-service,0.28,305555046.4,28.46,38
1790096702.076,java-user-service,149.0,451831398.4,42.08,237
1790096702.076,java-product-service,0.21,346344652.8,32.26,43
1790096702.076,research-postgres,1.07,160012697.6,14.90,55
1790096702.076,research-redis,0.91,39940259.84,7.44,8
1790096706.273,java-order-service,0.32,305659904.0,28.46,38
1790096706.273,java-user-service,149.89,451202252.8,42.02,235
1790096706.273,java-product-service,3.45,346239795.2,32.24,43
1790096706.273,research-postgres,1.57,159698124.8,14.87,55
1790096706.273,research-redis,0.79,39929774.08,7.44,8
1790096710.437,java-order-service,0.25,305659904.0,28.46,38
1790096710.437,java-user-service,148.42,454138265.6,42.29,235
1790096710.437,java-product-service,0.38,346239795.2,32.24,43
1790096710.437,research-postgres,1.03,159802982.4,14.89,55
1790096710.437,research-redis,0.7,40160460.8,7.48,8
1790096714.561,java-order-service,0.23,305974476.8,28.50,38
1790096714.561,java-user-service,155.77,454767411.2,42.35,235
1790096714.561,java-product-service,2.5,347917516.8,32.40,43
1790096714.561,research-postgres,1.21,160222412.8,14.92,55
1790096714.561,research-redis,0.61,40223375.36,7.49,8
1790096718.716,java-order-service,0.28,306289049.6,28.52,38
1790096718.716,java-user-service,148.5,458017996.8,42.66,237
1790096718.716,java-product-service,0.34,347707801.6,32.38,43
1790096718.716,research-postgres,3.7,160117555.2,14.91,55
1790096718.716,research-redis,1.91,39468400.64,7.35,8
1790096722.867,java-order-service,0.17,306184192.0,28.52,38
1790096722.867,java-user-service,151.99,463051161.6,43.12,236
1790096722.867,java-product-service,0.23,347707801.6,32.38,43
1790096722.867,research-postgres,0.35,160012697.6,14.90,55
1790096722.867,research-redis,0.76,40013660.16,7.45,8
1790096727.040,java-order-service,0.18,307232768.0,28.61,38
1790096727.040,java-user-service,148.32,463575449.6,43.17,236
1790096727.040,java-product-service,0.2,348022374.4,32.41,43
1790096727.040,research-postgres,1.24,160012697.6,14.90,55
1790096727.040,research-redis,0.8,40202403.84,7.49,8
1790096731.201,java-order-service,0.19,307232768.0,28.61,38
1790096731.201,java-user-service,149.74,469342617.6,43.71,238
1790096731.201,java-product-service,0.28,348232089.6,32.43,43
1790096731.201,research-postgres,1.52,160117555.2,14.91,55
1790096731.201,research-redis,0.73,39866859.52,7.42,8
1790096735.353,java-order-service,1.55,307232768.0,28.62,38
1790096735.353,java-user-service,147.76,471230054.4,43.88,237
