t,service,latency_ms
1790107499.889,java-user-service,9.836
1790107499.899,java-product-service,8.468
1790107499.909,java-order-service,9.055
1790107504.940,java-user-service,19.408
1790107504.955,java-product-service,12.292
1790107504.969,java-order-service,10.258
1790107509.992,java-user-service,10.954
1790107510.006,java-product-service,8.509
1790107510.017,java-order-service,7.630
1790107515.039,java-user-service,17.178
1790107515.056,java-product-service,12.678
1790107515.070,java-order-service,10.623
1790107520.093,java-user-service,18.703
1790107520.112,java-product-service,12.367
1790107520.125,java-order-service,9.356
1790107525.148,java-user-service,19.828
1790107525.163,java-product-service,9.375
1790107525.175,java-order-service,7.687
1790107530.196,java-user-service,12.520
1790107530.208,java-product-service,7.161
1790107530.216,java-order-service,6.194
1790107535.236,java-user-service,8.957
1790107535.248,java-product-service,6.359
1790107535.261,java-order-service,7.031
1790107540.274,java-user-service,6.143
1790107540.282,java-product-service,5.310
1790107540.293,java-order-service,5.568
1790107545.310,java-user-service,5.355
1790107545.321,java-product-service,5.926
1790107545.330,java-order-service,5.912
1790107550.342,java-user-service,7.018
1790107550.353,java-product-service,5.618
1790107550.363,java-order-service,5.625
1790107555.376,java-user-service,7.404
1790107555.386,java-product-service,5.812
1790107555.395,java-order-service,5.969
1790107560.415,java-user-service,10.204
1790107560.428,java-product-service,7.676
1790107560.439,java-order-service,7.730
1790107565.457,java-user-service,8.919
1790107565.467,java-product-service,6.533
1790107565.477,java-order-service,6.573
1790107570.501,java-user-service,14.053
1790107570.511,java-product-service,7.262
1790107570.522,java-order-service,7.001
1790107575.531,java-user-service,5.473
1790107575.541,java-product-service,4.227
1790107575.560,java-order-service,15.705
1790107580.668,java-user-service,13.446
1790107580.680,java-product-service,8.643
1790107580.692,java-order-service,8.073
1790107585.709,java-user-service,7.016
1790107585.720,java-product-service,4.923
1790107585.730,java-order-service,5.452
1790107590.755,java-user-service,16.676
1790107590.771,java-product-service,13.414
1790107590.782,java-order-service,7.843
1790107595.792,java-user-service,6.555
1790107595.804,java-product-service,5.616
1790107595.815,java-order-service,5.893
1790107600.837,java-user-service,16.090
1790107600.854,java-product-service,12.601
1790107600.869,java-order-service,9.932
1790107605.895,java-user-service,13.756
1790107605.908,java-product-service,9.182
1790107605.919,java-order-service,6.075
1790107610.944,java-user-service,15.077
1790107610.959,java-product-service,11.376
1790107610.971,java-order-service,8.178
1790107615.994,java-user-service,10.430
1790107616.009,java-product-service,10.946
1790107616.022,java-order-service,7.776
1790107621.049,java-user-service,17.222
1790107621.066,java-product-service,12.962
1790107621.080,java-order-service,8.792
1790107626.100,java-user-service,12.823
1790107626.116,java-product-service,11.129
1790107626.125,java-order-service,7.583
1790107631.152,java-user-service,15.310
1790107631.169,java-product-service,11.596
1790107631.181,java-order-service,9.252
1790107636.201,java-user-service,16.409
1790107636.218,java-product-service,13.042
1790107636.228,java-order-service,7.236
1790107641.253,java-user-service,13.823
1790107641.271,java-product-service,11.381
1790107641.287,java-order-service,12.165
1790107646.312,java-user-service,15.984
1790107646.325,java-product-service,9.057
1790107646.338,java-order-service,8.536
1790107651.359,java-user-service,13.982
1790107651.376,java-product-service,11.746
1790107651.390,java-order-service,9.017
