t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790098827.271,nan,67862528.0
1790098831.385,1.4502424646480037,71516160.0
1790098835.528,1.9091949763453249,75612160.0
1790098839.718,4.315193177948407,80461824.0
1790098843.890,3.3542165151030487,81428480.0
1790098848.064,3.5864027555896323,82231296.0
1790098852.246,5.040761371408465,83443712.0
1790098856.407,5.797802137041593,84312064.0
1790098860.552,8.750802753662684,85524480.0
1790098864.659,16.11134978429688,93339648.0
1790098868.816,22.326029275823835,102957056.0
1790098872.936,26.42528559771815,108707840.0
1790098877.070,27.46652409030204,114966528.0
1790098881.174,26.39856785275671,116572160.0
1790098885.313,24.763049395315843,117800960.0
1790098889.472,26.578880862530767,117882880.0
1790098893.638,25.069695698173927,118767616.0
1790098897.790,28.234912673380823,118784000.0
1790098901.937,26.656533442384507,120209408.0
1790098906.061,26.954197095727235,120160256.0
1790098910.177,26.77340795442683,122322944.0
1790098914.326,26.188673568644226,122388480.0
1790098918.445,25.293348197506425,118931456.0
1790098922.560,26.24733257634378,127942656.0
1790098926.720,19.66764619970992,127762432.0
1790098930.889,14.152003111950021,127811584.0
1790098935.058,6.98402075911225,127811584.0
1790098939.208,4.562453408221046,127827968.0
1790098943.365,4.133964891616328,127811584.0
1790098947.487,5.265012797547664,127811584.0
1790098951.666,4.0548330097193785,127811584.0
1790098955.859,6.004234324644459,127811584.0
1790098960.022,4.56317784785428,122814464.0
1790098964.186,5.751423896458068,122978304.0
1790098968.358,3.3540268423791457,122978304.0
1790098972.533,2.6460447583532716,123011072.0
1790098976.690,1.6830135717026646,122798080.0
