t,service,latency_ms,status
1790106725.246,java-user-service,5.514,200
1790106725.253,java-product-service,7.078,200
1790106725.260,java-order-service,6.477,200
1790106725.781,java-user-service,11.616,200
1790106725.791,java-product-service,9.709,200
1790106725.799,java-order-service,7.633,200
1790106726.312,java-user-service,10.878,200
1790106726.319,java-product-service,6.976,200
1790106726.325,java-order-service,5.860,200
1790106726.840,java-user-service,10.728,200
1790106726.848,java-product-service,7.893,200
1790106726.854,java-order-service,6.122,200
1790106727.365,java-user-service,3.493,200
1790106727.368,java-product-service,2.869,200
1790106727.372,java-order-service,3.950,200
1790106727.893,java-user-service,11.114,200
1790106727.902,java-product-service,8.712,200
1790106727.909,java-order-service,7.187,200
1790106728.426,java-user-service,10.982,200
1790106728.434,java-product-service,8.203,200
1790106728.442,java-order-service,8.461,200
1790106728.962,java-user-service,10.336,200
1790106728.970,java-product-service,8.300,200
1790106728.977,java-order-service,6.775,200
1790106729.492,java-user-service,8.061,200
1790106729.499,java-product-service,6.249,200
1790106729.503,java-order-service,4.656,200
1790106730.024,java-user-service,10.579,200
1790106730.032,java-product-service,7.853,200
1790106730.039,java-order-service,7.353,200
1790106730.552,java-user-service,8.363,200
1790106730.560,java-product-service,7.624,200
1790106730.566,java-order-service,6.394,200
1790106731.079,java-user-service,10.379,200
1790106731.087,java-product-service,8.407,200
1790106731.093,java-order-service,6.219,200
1790106731.611,java-user-service,7.315,200
1790106731.615,java-product-service,3.786,200
1790106731.618,java-order-service,2.960,200
1790106732.137,java-user-service,10.223,200
1790106732.145,java-product-service,8.404,200
1790106732.152,java-order-service,6.620,200
1790106732.663,java-user-service,2.882,200
1790106732.666,java-product-service,2.982,200
1790106732.669,java-order-service,2.916,200
1790106733.190,java-user-service,10.921,200
1790106733.198,java-product-service,7.905,200
1790106733.204,java-order-service,6.413,200
1790106733.718,java-user-service,3.977,200
1790106733.721,java-product-service,2.085,200
1790106733.723,java-order-service,2.451,200
1790106734.240,java-user-service,10.854,200
1790106734.248,java-product-service,8.069,200
1790106734.254,java-order-service,5.449,200
1790106734.764,java-user-service,3.367,200
1790106734.766,java-product-service,2.562,200
1790106734.769,java-order-service,2.458,200
1790106735.288,java-user-service,10.669,200
1790106735.297,java-product-service,8.152,200
1790106735.303,java-order-service,6.078,200
1790106735.815,java-user-service,4.209,200
1790106735.817,java-product-service,2.580,200
1790106735.820,java-order-service,2.557,200
1790106736.340,java-user-service,10.809,200
1790106736.348,java-product-service,8.146,200
1790106736.355,java-order-service,6.680,200
1790106736.869,java-user-service,3.514,200
1790106736.871,java-product-service,2.611,200
1790106736.874,java-order-service,2.858,200
1790106737.390,java-user-service,10.442,200
1790106737.398,java-product-service,7.875,200
1790106737.405,java-order-service,7.265,200
1790106737.914,java-user-service,4.594,200
1790106737.917,java-product-service,3.138,200
1790106737.920,java-order-service,2.877,200
1790106738.437,java-user-service,10.869,200
1790106738.445,java-product-service,8.129,200
1790106738.452,java-order-service,6.274,200
1790106738.964,java-user-service,4.232,200
1790106738.967,java-product-service,2.906,200
1790106738.970,java-order-service,2.804,200
1790106739.490,java-user-service,10.897,200
1790106739.499,java-product-service,8.019,200
1790106739.505,java-order-service,6.937,200
1790106740.019,java-user-service,4.911,200
1790106740.022,java-product-service,3.186,200
1790106740.025,java-order-service,3.191,200
1790106740.539,java-user-service,9.500,200
1790106740.546,java-product-service,6.893,200
1790106740.550,java-order-service,4.108,200
1790106741.059,java-user-service,4.567,200
