t,service,latency_ms
1790104397.154,java-user-service,11.247
1790104397.162,java-product-service,6.350
1790104397.169,java-order-service,6.114
1790104402.179,java-user-service,6.484
1790104402.190,java-product-service,6.399
1790104402.199,java-order-service,6.299
1790104407.210,java-user-service,6.773
1790104407.219,java-product-service,6.451
1790104407.228,java-order-service,5.882
1790104412.702,java-user-service,462.456
1790104412.713,java-product-service,6.881
1790104412.722,java-order-service,5.101
1790104418.244,java-user-service,517.869
1790104418.257,java-product-service,7.772
1790104418.266,java-order-service,5.849
1790104424.100,java-user-service,823.019
1790104424.111,java-product-service,7.546
1790104424.118,java-order-service,4.764
1790104429.520,java-user-service,396.620
1790104429.531,java-product-service,7.730
1790104429.539,java-order-service,5.743
1790104434.753,java-user-service,209.242
1790104434.762,java-product-service,6.167
1790104434.772,java-order-service,5.566
1790104439.826,java-user-service,45.047
1790104439.836,java-product-service,6.796
1790104439.847,java-order-service,8.196
1790104446.431,java-user-service,1572.706
1790104446.440,java-product-service,6.256
1790104446.451,java-order-service,5.695
1790104455.240,java-user-service,3783.436
1790104455.252,java-product-service,9.461
1790104455.261,java-order-service,6.365
1790104460.721,java-user-service,455.884
1790104460.729,java-product-service,6.438
1790104460.735,java-order-service,5.266
1790104466.921,java-user-service,1174.385
1790104466.930,java-product-service,7.073
1790104466.938,java-order-service,5.149
1790104474.063,java-user-service,2122.346
1790104474.071,java-product-service,5.552
1790104474.081,java-order-service,5.203
1790104482.215,java-user-service,3122.461
1790104482.228,java-product-service,9.944
1790104482.239,java-order-service,7.942
1790104492.246,java-user-service,5001.964
1790104492.252,java-product-service,6.122
1790104492.261,java-order-service,5.775
1790104497.354,java-user-service,90.513
1790104497.363,java-product-service,5.646
1790104497.373,java-order-service,5.553
1790104502.799,java-user-service,414.435
1790104502.809,java-product-service,5.924
1790104502.821,java-order-service,7.937
1790104507.902,java-user-service,73.213
1790104507.912,java-product-service,6.936
1790104507.921,java-order-service,5.563
1790104512.937,java-user-service,9.122
1790104512.950,java-product-service,7.500
1790104512.958,java-order-service,5.914
1790104518.238,java-user-service,276.703
1790104518.247,java-product-service,6.059
1790104518.257,java-order-service,5.363
1790104523.540,java-user-service,271.204
1790104523.547,java-product-service,4.890
1790104523.556,java-order-service,4.817
1790104528.859,java-user-service,295.071
1790104528.870,java-product-service,5.564
1790104528.880,java-order-service,4.972
1790104534.029,java-user-service,144.457
1790104534.038,java-product-service,7.061
1790104534.050,java-order-service,10.586
1790104539.141,java-user-service,85.696
1790104539.151,java-product-service,7.168
1790104539.161,java-order-service,5.654
1790104544.415,java-user-service,244.134
1790104544.425,java-product-service,6.719
1790104544.434,java-order-service,6.465
1790104550.010,java-user-service,571.432
1790104550.019,java-product-service,5.699
1790104550.029,java-order-service,5.862
1790104555.299,java-user-service,260.791
1790104555.308,java-product-service,6.355
1790104555.316,java-order-service,6.069
1790104560.397,java-user-service,68.393
1790104560.405,java-product-service,5.118
1790104560.415,java-order-service,6.275
1790104565.625,java-user-service,205.982
1790104565.633,java-product-service,5.463
1790104565.644,java-order-service,7.533
1790104571.316,java-user-service,663.824
1790104571.327,java-product-service,6.148
1790104571.338,java-order-service,7.636
1790104576.468,java-user-service,123.600
1790104576.478,java-product-service,8.320
1790104576.487,java-order-service,7.847
1790104581.713,java-user-service,222.809
1790104581.723,java-product-service,6.195
1790104581.735,java-order-service,7.884
1790104586.897,java-user-service,150.106
1790104586.905,java-product-service,4.945
1790104586.912,java-order-service,4.568
1790104592.338,java-user-service,416.613
1790104592.347,java-product-service,5.897
1790104592.355,java-order-service,5.300
1790104597.607,java-user-service,247.599
1790104597.619,java-product-service,6.489
1790104597.629,java-order-service,5.655
1790104603.057,java-user-service,424.051
1790104603.068,java-product-service,5.915
1790104603.076,java-order-service,5.097
