t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790096346.088,java-order-service,1.19,270847180.8,25.22,38
1790096346.088,java-product-service,4.27,385875968.0,35.94,43
1790096346.088,java-user-service,3.17,504994201.6,47.03,44
1790096346.088,research-postgres,0.06,128765132.8,12.00,41
1790096346.088,research-redis,0.82,39856373.76,7.42,8
1790096350.228,java-order-service,4.43,283849523.2,26.44,39
1790096350.228,java-product-service,4.33,386924544.0,36.04,43
1790096350.228,java-user-service,4.09,505518489.6,47.08,44
1790096350.228,research-postgres,0.22,128765132.8,11.99,41
1790096350.228,research-redis,0.81,40139489.28,7.48,8
1790096354.380,java-order-service,4.94,284164096.0,26.47,39
1790096354.380,java-product-service,4.66,387239116.8,36.06,43
1790096354.380,java-user-service,15.9,506252492.8,47.15,44
1790096354.380,research-postgres,0.34,128974848.0,12.01,41
1790096354.380,research-redis,0.77,40034631.68,7.46,8
1790096358.525,java-order-service,3.59,284478668.8,26.49,39
1790096358.525,java-product-service,2.95,387448832.0,36.09,43
1790096358.525,java-user-service,24.49,506252492.8,47.15,44
1790096358.525,research-postgres,0.28,128869990.4,12.01,41
1790096358.525,research-redis,0.8,39793459.2,7.41,8
1790096362.678,java-order-service,2.39,285212672.0,26.57,39
1790096362.678,java-product-service,1.67,387763404.8,36.11,43
1790096362.678,java-user-service,18.63,507615641.6,47.27,44
1790096362.678,research-postgres,0.54,129394278.4,12.05,41
1790096362.678,research-redis,0.85,39940259.84,7.44,8
1790096366.832,java-order-service,9.1,286261248.0,26.66,39
1790096366.832,java-product-service,2.44,387973120.0,36.14,43
1790096366.832,java-user-service,15.62,507301068.8,47.25,44
1790096366.832,research-postgres,2.6,129918566.4,12.10,41
1790096366.832,research-redis,2.55,40087060.48,7.47,8
1790096370.986,java-order-service,1.72,287519539.2,26.78,39
1790096370.986,java-product-service,7.14,388497408.0,36.18,43
1790096370.986,java-user-service,27.87,508349644.8,47.34,44
1790096370.986,research-postgres,1.08,129813708.8,12.09,41
1790096370.986,research-redis,0.79,39845888.0,7.42,8
1790096375.144,java-order-service,3.71,288568115.2,26.88,39
1790096375.144,java-product-service,6.25,388602265.6,36.19,43
1790096375.144,java-user-service,26.7,508244787.2,47.33,44
1790096375.144,research-postgres,0.38,129499136.0,12.06,41
1790096375.144,research-redis,0.68,40170946.56,7.48,8
1790096379.300,java-order-service,5.72,289302118.4,26.95,39
1790096379.300,java-product-service,2.66,388602265.6,36.19,43
1790096379.300,java-user-service,41.65,514326528.0,47.90,44
1790096379.300,research-postgres,0.42,129813708.8,12.09,41
1790096379.300,research-redis,0.42,40129003.52,7.47,8
1790096383.421,java-order-service,3.42,290560409.6,27.06,39
1790096383.421,java-product-service,3.12,389126553.6,36.24,43
1790096383.421,java-user-service,30.73,510132224.0,47.51,44
