t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790106276.911,java-order-service,0.97,271266611.2,25.26,38
1790106276.911,java-user-service,19.6,388497408.0,36.18,44
1790106276.911,java-product-service,2.45,360710144.0,33.60,43
1790106276.911,research-postgres,0.36,135476019.2,12.61,42
1790106276.911,research-redis,0.85,40370176.0,7.52,8
1790106281.026,java-order-service,2.14,273992908.8,25.51,38
1790106281.026,java-user-service,137.3,392691712.0,36.57,44
1790106281.026,java-product-service,0.6,364170444.8,33.91,43
1790106281.026,research-postgres,0.65,136105164.8,12.68,42
1790106281.026,research-redis,0.61,40170946.56,7.48,8
1790106285.148,java-order-service,2.67,274726912.0,25.59,38
1790106285.148,java-user-service,148.15,395103436.8,36.80,47
1790106285.148,java-product-service,4.99,364170444.8,33.91,43
1790106285.148,research-postgres,3.54,146276352.0,13.62,47
1790106285.148,research-redis,0.83,39940259.84,7.44,8
1790106289.281,java-order-service,1.14,276824064.0,25.78,38
1790106289.281,java-user-service,147.82,397095731.2,36.98,55
1790106289.281,java-product-service,1.13,363960729.6,33.90,43
1790106289.281,research-postgres,3.03,160641843.2,14.96,55
1790106289.281,research-redis,0.83,40003174.4,7.45,8
1790106293.437,java-order-service,0.85,276928921.6,25.79,38
1790106293.437,java-user-service,149.76,399297740.8,37.18,63
1790106293.437,java-product-service,4.23,363960729.6,33.90,43
1790106293.437,research-postgres,2.79,162004992.0,15.09,55
1790106293.437,research-redis,2.23,39919288.32,7.44,8
1790106297.581,java-order-service,0.59,279026073.6,25.98,38
1790106297.581,java-user-service,148.3,399926886.4,37.25,69
1790106297.581,java-product-service,0.76,364065587.2,33.91,43
1790106297.581,research-postgres,1.86,162214707.2,15.11,55
1790106297.581,research-redis,0.72,40129003.52,7.47,8
1790106301.692,java-order-service,3.52,279864934.4,26.06,38
1790106301.692,java-user-service,154.26,402233753.6,37.46,76
1790106301.692,java-product-service,2.95,363960729.6,33.89,43
1790106301.692,research-postgres,1.68,162948710.4,15.18,55
1790106301.692,research-redis,0.56,40496005.12,7.54,8
1790106305.889,java-order-service,0.2,279550361.6,26.04,38
1790106305.889,java-user-service,149.5,404750336.0,37.69,83
1790106305.889,java-product-service,0.75,363960729.6,33.89,43
1790106305.889,research-postgres,1.94,163263283.2,15.20,55
1790106305.889,research-redis,0.84,40579891.2,7.56,8
1790106310.052,java-order-service,3.16,281962086.4,26.26,38
1790106310.052,java-user-service,146.89,406952345.6,37.90,91
1790106310.052,java-product-service,1.06,364589875.2,33.95,43
1790106310.052,research-postgres,1.31,162948710.4,15.17,55
1790106310.052,research-redis,0.71,40024145.92,7.46,8
1790106314.203,java-order-service,0.17,281962086.4,26.26,38
1790106314.203,java-user-service,149.85,418486681.6,38.97,112
1790106314.203,java-product-service,0.28,364589875.2,33.95,43
1790106314.203,research-postgres,1.06,163053568.0,15.18,55
1790106314.203,research-redis,1.88,40558919.68,7.55,8
1790106318.357,java-order-service,0.29,283849523.2,26.44,38
1790106318.357,java-user-service,148.13,417438105.6,38.88,122
1790106318.357,java-product-service,0.37,364275302.4,33.92,43
1790106318.357,research-postgres,0.71,162948710.4,15.17,55
1790106318.357,research-redis,0.67,40244346.88,7.50,8
1790106322.489,java-order-service,1.22,284268953.6,26.48,38
1790106322.489,java-user-service,158.44,419220684.8,39.04,136
1790106322.489,java-product-service,1.22,364485017.6,33.95,43
1790106322.489,research-postgres,0.98,163263283.2,15.21,55
1790106322.489,research-redis,0.68,40412119.04,7.53,8
1790106326.650,java-order-service,9.09,287729254.4,26.79,38
1790106326.650,java-user-service,148.19,423834419.2,39.47,150
1790106326.650,java-product-service,2.09,364589875.2,33.95,43
1790106326.650,research-postgres,1.48,163158425.6,15.19,55
1790106326.650,research-redis,0.77,40621834.24,7.57,8
1790106330.788,java-order-service,0.59,290036121.6,27.01,38
1790106330.788,java-user-service,159.33,428657868.8,39.92,167
1790106330.788,java-product-service,0.25,364589875.2,33.95,43
1790106330.788,research-postgres,1.03,162843852.8,15.17,55
1790106330.788,research-redis,0.75,40013660.16,7.45,8
1790106334.949,java-order-service,0.23,290140979.2,27.02,38
1790106334.949,java-user-service,148.76,432642457.6,40.29,178
1790106334.949,java-product-service,0.3,364799590.4,33.98,43
1790106334.949,research-postgres,1.57,162843852.8,15.17,55
1790106334.949,research-redis,2.35,40433090.56,7.53,8
1790106339.088,java-order-service,0.28,290140979.2,27.02,38
1790106339.088,java-user-service,153.2,429811302.4,40.03,192
1790106339.088,java-product-service,1.79,365219020.8,34.01,43
1790106339.088,research-postgres,3.44,163472998.4,15.22,55
1790106339.088,research-redis,0.82,40034631.68,7.46,8
