t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790097049.488,java-order-service,1.46,299368448.0,27.88,38
1790097049.488,java-product-service,5.69,334600601.6,31.17,43
1790097049.488,java-user-service,30.59,370671616.0,34.52,44
1790097049.488,research-postgres,0.3,136210022.4,12.68,44
1790097049.488,research-redis,2.66,40317747.2,7.51,8
1790097053.605,java-order-service,3.99,300417024.0,27.98,38
1790097053.605,java-product-service,2.34,335124889.6,31.21,43
1790097053.605,java-user-service,14.51,370881331.2,34.55,44
1790097053.605,research-postgres,0.2,135580876.8,12.62,44
1790097053.605,research-redis,0.88,40191918.08,7.49,8
1790097057.775,java-order-service,3.74,300836454.4,28.02,38
1790097057.775,java-product-service,6.93,336173465.6,31.31,43
1790097057.775,java-user-service,29.62,371825049.6,34.63,44
1790097057.775,research-postgres,0.14,135476019.2,12.62,44
1790097057.775,research-redis,0.51,40076574.72,7.47,8
1790097061.952,java-order-service,0.88,300731596.8,28.01,38
1790097061.952,java-product-service,2.52,336173465.6,31.31,43
1790097061.952,java-user-service,18.07,372034764.8,34.65,44
1790097061.952,research-postgres,0.22,135580876.8,12.63,44
1790097061.952,research-redis,0.79,39782973.44,7.41,8
1790097066.102,java-order-service,1.68,301046169.6,28.03,38
1790097066.102,java-product-service,4.2,336383180.8,31.33,43
1790097066.102,java-user-service,30.76,372244480.0,34.67,44
1790097066.102,research-postgres,0.32,135580876.8,12.62,44
1790097066.102,research-redis,0.68,40034631.68,7.46,8
1790097070.195,java-order-service,1.51,300836454.4,28.01,38
1790097070.195,java-product-service,5.93,336488038.4,31.34,43
1790097070.195,java-user-service,43.2,372663910.4,34.70,44
1790097070.195,research-postgres,0.28,135476019.2,12.62,44
1790097070.195,research-redis,1.86,39866859.52,7.42,8
1790097074.303,java-order-service,1.88,301570457.6,28.08,38
1790097074.303,java-product-service,5.76,337012326.4,31.38,43
1790097074.303,java-user-service,33.04,373083340.8,34.75,44
1790097074.303,research-postgres,0.27,135371161.6,12.60,44
1790097074.303,research-redis,0.78,39772487.68,7.41,8
1790097078.411,java-order-service,2.75,302304460.8,28.16,38
1790097078.411,java-product-service,6.77,337222041.6,31.41,43
1790097078.411,java-user-service,44.73,373712486.4,34.80,44
1790097078.411,research-postgres,0.89,135685734.4,12.64,44
1790097078.411,research-redis,0.62,39772487.68,7.41,8
1790097082.522,java-order-service,1.22,302304460.8,28.16,38
1790097082.522,java-product-service,5.97,337851187.2,31.47,43
1790097082.522,java-user-service,41.29,373922201.6,34.82,44
1790097082.522,research-postgres,0.84,135266304.0,12.59,44
1790097082.522,research-redis,0.82,40024145.92,7.46,8
1790097086.635,java-order-service,1.82,302514176.0,28.18,38
1790097086.635,java-product-service,5.04,337851187.2,31.46,43
1790097086.635,java-user-service,41.89,373817344.0,34.82,44
1790097086.635,research-postgres,0.54,135476019.2,12.62,44
1790097086.635,research-redis,0.76,40275804.16,7.50,8
1790097090.758,java-order-service,1.23,302828748.8,28.21,38
1790097090.758,java-product-service,7.43,338165760.0,31.49,43
1790097090.758,java-user-service,28.76,374446489.6,34.87,44
1790097090.758,research-postgres,0.43,135790592.0,12.65,44
1790097090.758,research-redis,0.88,39950745.6,7.44,8
1790097094.874,java-order-service,1.35,302828748.8,28.21,38
1790097094.874,java-product-service,5.11,338375475.2,31.51,43
1790097094.874,java-user-service,43.66,374761062.4,34.90,44
1790097094.874,research-postgres,0.4,135895449.6,12.65,44
1790097094.874,research-redis,0.64,40170946.56,7.48,8
1790097098.996,java-order-service,1.55,303248179.2,28.24,38
1790097098.996,java-product-service,5.15,341311488.0,31.79,43
1790097098.996,java-user-service,49.01,374761062.4,34.91,44
1790097098.996,research-postgres,2.79,135580876.8,12.62,44
1790097098.996,research-redis,0.59,40129003.52,7.48,8
1790097103.109,java-order-service,3.26,303248179.2,28.24,38
1790097103.109,java-product-service,9.07,343303782.4,31.98,43
1790097103.109,java-user-service,45.5,374761062.4,34.90,44
1790097103.109,research-postgres,0.41,135580876.8,12.62,44
1790097103.109,research-redis,0.7,40066088.96,7.46,8
1790097107.236,java-order-service,4.25,302619033.6,28.19,38
1790097107.236,java-product-service,3.03,344352358.4,32.07,43
1790097107.236,java-user-service,46.45,375599923.2,34.98,44
1790097107.236,research-postgres,0.42,137258598.4,12.78,44
1790097107.236,research-redis,0.66,40496005.12,7.54,8
1790097111.355,java-order-service,1.13,303982182.4,28.31,38
1790097111.355,java-product-service,5.21,344352358.4,32.07,44
1790097111.355,java-user-service,48.27,375495065.6,34.97,44
1790097111.355,research-postgres,0.93,136944025.6,12.75,44
1790097111.355,research-redis,0.82,39919288.32,7.44,8
1790097115.488,java-order-service,2.59,304191897.6,28.33,38
1790097115.488,java-product-service,3.38,344562073.6,32.09,44
1790097115.488,java-user-service,37.89,375495065.6,34.97,44
1790097115.488,research-postgres,0.31,136839168.0,12.74,44
1790097115.488,research-redis,0.71,39625687.04,7.38,8
1790097119.633,java-order-service,1.3,304506470.4,28.36,38
1790097119.633,java-product-service,5.12,344247500.8,32.06,43
1790097119.633,java-user-service,41.05,375495065.6,34.97,44
1790097119.633,research-postgres,0.35,136524595.2,12.72,44
1790097119.633,research-redis,1.51,40013660.16,7.45,8
1790097123.720,java-order-service,1.25,304506470.4,28.36,38
1790097123.720,java-product-service,5.92,344457216.0,32.08,43
1790097123.720,java-user-service,44.54,375809638.4,35.00,44
1790097123.720,research-postgres,0.37,136419737.6,12.70,44
1790097123.720,research-redis,0.79,40129003.52,7.47,8
1790097127.861,java-order-service,2.56,304821043.2,28.39,38
1790097127.861,java-product-service,5.82,344562073.6,32.09,43
1790097127.861,java-user-service,52.04,375075635.2,34.94,44
1790097127.861,research-postgres,0.35,136734310.4,12.73,44
1790097127.861,research-redis,0.88,40097546.24,7.47,8
1790097132.010,java-order-service,2.72,304401612.8,28.35,38
1790097132.010,java-product-service,12.25,344562073.6,32.09,43
1790097132.010,java-user-service,48.08,376124211.2,35.03,44
1790097132.010,research-postgres,0.82,136314880.0,12.70,44
1790097132.010,research-redis,0.64,40097546.24,7.47,8
1790097136.166,java-order-service,1.16,304611328.0,28.37,38
1790097136.166,java-product-service,7.69,344562073.6,32.09,43
1790097136.166,java-user-service,43.4,383883673.6,35.76,44
1790097136.166,research-postgres,0.3,136734310.4,12.73,44
1790097136.166,research-redis,0.83,39793459.2,7.41,8
1790097140.319,java-order-service,2.12,304611328.0,28.37,38
1790097140.319,java-product-service,9.56,344457216.0,32.08,43
1790097140.319,java-user-service,52.24,377382502.4,35.14,44
1790097140.319,research-postgres,0.29,136839168.0,12.74,44
1790097140.319,research-redis,2.5,40454062.08,7.54,8
1790097144.469,java-order-service,1.07,304925900.8,28.40,38
1790097144.469,java-product-service,5.86,344457216.0,32.08,43
1790097144.469,java-user-service,45.42,377067929.6,35.12,44
1790097144.469,research-postgres,0.65,136734310.4,12.74,44
1790097144.469,research-redis,0.67,40380661.76,7.52,8
1790097148.627,java-order-service,4.09,305450188.8,28.45,38
1790097148.627,java-product-service,2.99,345296076.8,32.16,43
1790097148.627,java-user-service,113.58,379165081.6,35.31,45
1790097148.627,research-postgres,3.52,144074342.4,13.42,46
1790097148.627,research-redis,0.86,40055603.2,7.46,8
1790097152.728,java-order-service,8.23,305240473.6,28.42,38
1790097152.728,java-product-service,14.58,344457216.0,32.08,43
1790097152.728,java-user-service,3.23,379165081.6,35.31,45
1790097152.728,research-postgres,0.57,140089753.6,13.05,46
1790097152.728,research-redis,0.77,39772487.68,7.41,8
1790097156.901,java-order-service,3.86,305974476.8,28.50,38
1790097156.901,java-product-service,6.12,347288371.2,32.34,43
1790097156.901,java-user-service,47.65,373712486.4,34.81,44
1790097156.901,research-postgres,0.4,139775180.8,13.01,46
1790097156.901,research-redis,0.7,39992688.64,7.45,8
1790097161.055,java-order-service,2.26,305555046.4,28.45,38
1790097161.055,java-product-service,3.71,347183513.6,32.34,43
1790097161.055,java-user-service,53.72,381052518.4,35.49,44
1790097161.055,research-postgres,0.22,140194611.2,13.05,46
1790097161.055,research-redis,0.8,39762001.92,7.41,8
1790097165.202,java-order-service,3.83,305030758.4,28.41,38
1790097165.202,java-product-service,12.09,348651520.0,32.47,43
1790097165.202,java-user-service,103.46,372559052.8,34.70,44
1790097165.202,research-postgres,1.19,139565465.6,13.00,46
1790097165.202,research-redis,0.69,40034631.68,7.46,8
1790097169.349,java-order-service,1.92,306079334.4,28.51,38
1790097169.349,java-product-service,4.08,344562073.6,32.09,43
1790097169.349,java-user-service,84.79,373293056.0,34.77,44
1790097169.349,research-postgres,1.63,140509184.0,13.08,46
1790097169.349,research-redis,0.95,39730544.64,7.40,8
1790097173.470,java-order-service,1.63,306603622.4,28.56,38
1790097173.470,java-product-service,5.02,345400934.4,32.17,43
1790097173.470,java-user-service,6.17,373293056.0,34.77,44
1790097173.470,research-postgres,0.26,140299468.8,13.07,46
1790097173.470,research-redis,0.99,40370176.0,7.52,8
1790097177.585,java-order-service,1.12,307127910.4,28.60,38
1790097177.585,java-product-service,5.54,345610649.6,32.18,43
1790097177.585,java-user-service,22.17,373502771.2,34.79,44
1790097177.585,research-postgres,0.93,140089753.6,13.04,46
1790097177.585,research-redis,0.89,40317747.2,7.51,8
1790097181.727,java-order-service,2.01,307023052.8,28.59,38
1790097181.727,java-product-service,3.78,345296076.8,32.16,43
1790097181.727,java-user-service,47.96,378535936.0,35.25,44
1790097181.727,research-postgres,0.25,140614041.6,13.09,46
1790097181.727,research-redis,0.77,40055603.2,7.46,8
1790097185.848,java-order-service,1.94,307232768.0,28.61,38
1790097185.848,java-product-service,6.32,345296076.8,32.16,43
1790097185.848,java-user-service,20.8,373607628.8,34.79,44
1790097185.848,research-postgres,0.31,140509184.0,13.09,46
1790097185.848,research-redis,0.39,40034631.68,7.46,8
1790097189.975,java-order-service,1.22,307861913.6,28.67,38
1790097189.975,java-product-service,6.49,345505792.0,32.18,43
1790097189.975,java-user-service,124.28,374131916.8,34.84,44
1790097189.975,research-postgres,0.78,140194611.2,13.06,46
1790097189.975,research-redis,0.43,39961231.36,7.44,8
1790097194.120,java-order-service,2.89,307966771.2,28.68,38
1790097194.120,java-product-service,18.21,347393228.8,32.35,43
1790097194.120,java-user-service,6.75,374027059.2,34.84,44
1790097194.120,research-postgres,0.21,140299468.8,13.07,46
