t,service,latency_ms
1790096599.312,java-user-service,10.541
1790096599.323,java-product-service,9.728
1790096599.335,java-order-service,10.416
1790096604.347,java-user-service,8.529
1790096604.356,java-product-service,6.427
1790096604.367,java-order-service,7.257
1790096609.600,java-user-service,220.994
1790096609.614,java-product-service,9.810
1790096609.629,java-order-service,10.430
1790096615.005,java-user-service,369.395
1790096615.015,java-product-service,6.898
1790096615.025,java-order-service,7.472
1790096620.303,java-user-service,274.406
1790096620.311,java-product-service,6.828
1790096620.319,java-order-service,7.209
1790096625.482,java-user-service,161.560
1790096625.499,java-product-service,14.026
1790096625.507,java-order-service,5.779
1790096630.709,java-user-service,194.846
1790096630.723,java-product-service,9.889
1790096630.736,java-order-service,7.633
1790096635.995,java-user-service,256.751
1790096636.011,java-product-service,11.037
1790096636.023,java-order-service,7.758
1790096641.302,java-user-service,273.204
1790096641.312,java-product-service,6.894
1790096641.322,java-order-service,5.881
1790096646.702,java-user-service,373.048
1790096646.715,java-product-service,9.870
1790096646.727,java-order-service,10.013
1790096651.900,java-user-service,160.933
1790096651.911,java-product-service,7.430
1790096651.922,java-order-service,7.311
1790096657.404,java-user-service,470.781
1790096657.416,java-product-service,8.130
1790096657.427,java-order-service,7.179
1790096662.601,java-user-service,168.669
1790096662.616,java-product-service,11.560
1790096662.633,java-order-service,11.347
1790096667.904,java-user-service,263.326
1790096667.916,java-product-service,8.319
1790096667.929,java-order-service,7.603
1790096673.506,java-user-service,571.283
1790096673.521,java-product-service,11.679
1790096673.536,java-order-service,11.866
1790096679.289,java-user-service,746.111
1790096679.298,java-product-service,6.576
1790096679.307,java-order-service,6.049
1790096687.097,java-user-service,2779.317
1790096687.107,java-product-service,6.676
1790096687.118,java-order-service,7.182
1790096696.674,java-user-service,4487.961
1790096696.689,java-product-service,8.867
1790096696.703,java-order-service,7.961
1790096706.717,java-user-service,5004.730
1790096706.739,java-product-service,21.105
1790096706.757,java-order-service,15.783
1790096716.770,java-user-service,5003.199
1790096716.778,java-product-service,7.642
1790096716.788,java-order-service,6.073
1790096726.798,java-user-service,5003.557
1790096726.814,java-product-service,15.838
1790096726.831,java-order-service,12.784
1790096736.838,java-user-service,5004.575
1790096736.864,java-product-service,26.033
1790096736.874,java-order-service,7.249
1790096746.889,java-user-service,5002.320
1790096746.899,java-product-service,10.714
1790096746.914,java-order-service,9.491
1790096756.928,java-user-service,5002.245
1790096756.947,java-product-service,18.861
1790096756.962,java-order-service,11.715
1790096766.971,java-user-service,5003.692
1790096766.988,java-product-service,16.945
1790096767.001,java-order-service,9.368
1790096777.014,java-user-service,5003.408
1790096777.027,java-product-service,13.102
1790096777.053,java-order-service,20.422
1790096787.065,java-user-service,5002.854
1790096787.074,java-product-service,8.463
1790096787.085,java-order-service,6.529
1790096797.099,java-user-service,5002.641
1790096797.112,java-product-service,12.698
1790096797.126,java-order-service,8.602
1790096807.136,java-user-service,5003.279
1790096807.178,java-product-service,41.913
1790096807.186,java-order-service,5.716
