t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790102473.821,nan,151470080.0
1790102477.894,2.190086368295166,159678464.0
1790102482.013,2.4204448944634973,166985728.0
1790102486.142,2.1573856068700334,173228032.0
1790102490.316,2.1563449876781458,179126272.0
1790102494.490,2.139802908200061,185090048.0
1790102498.696,4.572251612473106,188055552.0
1790102502.844,1.924867128569931,188235776.0
1790102507.008,2.171110517941941,188284928.0
1790102511.150,2.166822195178612,188301312.0
1790102515.306,1.9318949305424338,183074816.0
1790102519.439,2.16466923606695,183386112.0
1790102523.605,1.9270528514174334,187252736.0
1790102527.757,2.163811085572505,192004096.0
1790102531.916,2.1711367411601454,196673536.0
1790102536.054,1.6828641443340904,199262208.0
1790102540.221,5.971059005162129,203063296.0
1790102544.408,1.9329204477008735,203522048.0
1790102548.540,1.9215742755863063,203620352.0
1790102552.710,2.632788965936286,203702272.0
1790102556.888,2.176817472788867,203751424.0
1790102561.022,1.9263402773081386,204095488.0
1790102565.168,2.4159788192652822,204521472.0
1790102569.314,2.634270543968212,204718080.0
1790102573.483,2.4074568124138187,208273408.0
1790102577.640,2.4016465603945445,214433792.0
1790102581.808,6.758736711060196,214073344.0
1790102585.941,2.172518726443566,124403712.0
1790102590.093,3.1306322118832384,165527552.0
1790102594.243,2.881981318180696,190496768.0
1790102598.409,2.889421836034557,197787648.0
1790102602.553,2.1643209801795527,200261632.0
1790102606.721,1.9123449011023592,201555968.0
1790102610.904,3.601054103418839,208142336.0
1790102615.067,1.9239912263826777,214237184.0
1790102619.228,2.6392137550422747,222609408.0
1790102623.396,3.143300586122364,234668032.0
1790102627.531,6.010577735441513,244514816.0
1790102631.688,2.158223736682167,244596736.0
1790102635.861,2.1586776715831615,244760576.0
1790102640.030,2.6387705755453403,244809728.0
1790102644.199,1.9046784132622143,244858880.0
1790102648.399,1.6842045363415519,244891648.0
1790102652.549,2.3863096064074907,245039104.0
1790102656.739,1.681450191779561,245219328.0
1790102660.909,1.2069781185029587,245284864.0
1790102665.045,1.9247504206644677,246824960.0
1790102669.204,0.9650796046681718,249036800.0
1790102673.345,1.2067072640238292,251969536.0
1790102677.496,1.9330731163365638,259915776.0
