t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790110574.773,java-order-service,1.83,264870297.6,24.67,38
1790110574.773,java-user-service,21.8,424463564.8,39.53,44
1790110574.773,java-product-service,4.5,364170444.8,33.92,43
1790110574.773,research-postgres,0.11,133378867.2,12.42,40
1790110574.773,research-redis,0.86,7585398.784,1.41,8
1790110578.885,java-order-service,4.45,265499443.2,24.72,38
1790110578.885,java-user-service,10.66,424987852.8,39.58,44
1790110578.885,java-product-service,2.75,364485017.6,33.94,43
1790110578.885,research-postgres,0.15,133483724.8,12.43,40
1790110578.885,research-redis,0.74,7557087.232,1.41,8
1790110583.065,java-order-service,6.32,266548019.2,24.82,38
1790110583.065,java-user-service,23.04,426246144.0,39.70,44
1790110583.065,java-product-service,5.08,364694732.8,33.96,43
1790110583.065,research-postgres,0.28,132959436.8,12.38,40
1790110583.065,research-redis,0.69,7667187.712,1.43,8
1790110587.234,java-order-service,1.01,266548019.2,24.82,38
1790110587.234,java-user-service,20.05,426560716.8,39.73,44
1790110587.234,java-product-service,2.12,364589875.2,33.95,43
1790110587.234,research-postgres,0.19,133378867.2,12.43,40
1790110587.234,research-redis,0.79,7876902.912,1.47,8
1790110591.347,java-order-service,1.42,266967449.6,24.86,38
1790110591.347,java-user-service,27.44,427399577.6,39.80,44
1790110591.347,java-product-service,2.39,365009305.6,34.00,43
1790110591.347,research-postgres,0.23,133274009.6,12.41,40
1790110591.347,research-redis,0.91,7847542.784,1.46,8
1790110595.470,java-order-service,1.77,266862592.0,24.85,38
1790110595.470,java-user-service,33.17,427923865.6,39.85,44
1790110595.470,java-product-service,3.13,365428736.0,34.03,43
1790110595.470,research-postgres,2.42,133064294.4,12.39,40
1790110595.470,research-redis,0.67,8220835.84,1.53,8
1790110599.592,java-order-service,4.82,267596595.2,24.92,38
1790110599.592,java-user-service,39.35,428133580.8,39.87,44
1790110599.592,java-product-service,3.46,365848166.4,34.07,43
1790110599.592,research-postgres,2.02,132959436.8,12.38,40
1790110599.592,research-redis,0.61,7647264.768,1.42,8
1790110603.694,java-order-service,7.5,268016025.6,24.96,38
1790110603.694,java-user-service,49.92,429077299.2,39.96,44
1790110603.694,java-product-service,7.2,366267596.8,34.11,43
1790110603.694,research-postgres,0.27,133064294.4,12.39,40
1790110603.694,research-redis,0.78,7855931.392,1.46,8
1790110607.796,java-order-service,1.22,268016025.6,24.96,38
1790110607.796,java-user-service,35.53,429182156.8,39.97,44
1790110607.796,java-product-service,8.4,366687027.2,34.15,43
1790110607.796,research-postgres,0.34,132854579.2,12.37,40
1790110607.796,research-redis,0.81,8105492.48,1.51,8
1790110611.898,java-order-service,1.52,267806310.4,24.94,38
1790110611.898,java-user-service,45.58,430230732.8,40.07,44
1790110611.898,java-product-service,3.72,362073292.8,33.72,43
1790110611.898,research-postgres,0.34,132644864.0,12.36,40
1790110611.898,research-redis,0.65,8323596.288,1.55,8
1790110616.000,java-order-service,1.08,268330598.4,24.99,38
1790110616.000,java-user-service,45.35,429706444.8,40.02,44
1790110616.000,java-product-service,3.93,362387865.6,33.75,43
1790110616.000,research-postgres,1.38,132959436.8,12.39,40
1790110616.000,research-redis,1.49,7868514.304,1.47,8
1790110620.107,java-order-service,1.08,268645171.2,25.02,38
1790110620.107,java-user-service,56.21,430755020.8,40.11,45
