t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790096599.300,nan,163495936.0
1790096603.435,2.1695644684823,168591360.0
1790096607.573,1.9359233431766782,172081152.0
1790096611.699,1.9274502454661373,175816704.0
1790096615.856,1.5966887517052553,164642816.0
1790096618.987,1.6932301367121676,148701184.0
1790096623.114,1.93359087705375,152961024.0
1790096627.253,1.9285203707902518,143818752.0
1790096631.401,1.9305643280906801,144031744.0
1790096635.551,1.917389211684554,148242432.0
1790096639.716,2.4118686619360097,155664384.0
1790096643.861,1.664253886945506,154927104.0
1790096648.076,2.169865270134856,160923648.0
1790096652.221,1.9256774074474066,166658048.0
1790096656.378,5.100583437491023,194625536.0
1790096660.489,2.3979367118655097,177389568.0
1790096664.664,2.1696743287377633,154206208.0
1790096668.805,2.1650827958251644,161185792.0
1790096672.963,1.9290811651858937,164675584.0
1790096677.108,2.1796860546465373,170917888.0
1790096681.246,2.391490832513185,176144384.0
1790096685.419,2.1715621452576896,182501376.0
1790096689.568,2.3787027504578577,185729024.0
1790096693.771,2.1660904768703104,192135168.0
1790096697.931,2.8947512568146383,199311360.0
1790096702.076,2.1398446347083504,192462848.0
1790096706.273,6.257685198425701,216612864.0
1790096710.437,2.661740567007606,217235456.0
1790096714.561,2.1709319671550826,217530368.0
1790096718.716,2.1678677247440623,214564864.0
1790096722.867,2.156797762843029,214614016.0
1790096727.040,2.4018656459153056,215515136.0
1790096731.201,2.409973141147013,217022464.0
1790096735.353,2.8793881915196726,221364224.0
1790096739.514,1.9343565525383724,225771520.0
1790096743.656,2.3234646177885074,232538112.0
1790096748.821,2.171298090326836,238010368.0
1790096752.956,2.1667074002164903,242876416.0
1790096757.120,7.472976922374404,245334016.0
1790096761.265,2.1584269840882264,238567424.0
1790096765.438,2.147128930849266,230129664.0
1790096769.621,2.1830300998172794,221413376.0
1790096773.752,2.3980206157652226,224559104.0
1790096777.922,1.4476665403415376,227540992.0
1790096782.065,2.1660728272414618,230801408.0
1790096786.222,1.4457109232364318,231800832.0
1790096790.368,1.2016276089601532,233455616.0
1790096794.525,1.449829727639706,234356736.0
1790096798.662,2.411737051624214,236240896.0
1790096802.818,2.165629319391909,238206976.0
1790096806.964,1.6827853414904577,235765760.0
1790096811.133,0.0,0.0
