t,service,latency_ms
1790096346.097,java-user-service,8.903
1790096346.108,java-product-service,10.031
1790096346.118,java-order-service,8.148
1790096351.149,java-user-service,20.126
1790096351.167,java-product-service,13.725
1790096351.181,java-order-service,8.525
1790096356.199,java-user-service,8.158
1790096356.210,java-product-service,7.158
1790096356.222,java-order-service,6.061
1790096361.239,java-user-service,12.586
1790096361.253,java-product-service,7.934
1790096361.265,java-order-service,7.517
1790096366.286,java-user-service,12.513
1790096366.302,java-product-service,9.052
1790096366.314,java-order-service,6.815
1790096371.348,java-user-service,20.943
1790096371.364,java-product-service,10.502
1790096371.378,java-order-service,7.868
1790096376.402,java-user-service,11.641
1790096376.414,java-product-service,7.614
1790096376.426,java-order-service,6.725
1790096381.444,java-user-service,6.508
1790096381.451,java-product-service,5.686
1790096381.458,java-order-service,5.057
1790096386.472,java-user-service,10.068
1790096386.486,java-product-service,7.849
1790096386.496,java-order-service,7.205
1790096391.514,java-user-service,5.525
1790096391.524,java-product-service,5.231
1790096391.535,java-order-service,5.812
1790096396.558,java-user-service,9.857
1790096396.568,java-product-service,7.217
1790096396.581,java-order-service,6.571
1790096401.596,java-user-service,7.488
1790096401.608,java-product-service,6.362
1790096401.619,java-order-service,5.955
1790096406.631,java-user-service,7.037
1790096406.640,java-product-service,5.754
1790096406.650,java-order-service,5.798
1790096411.669,java-user-service,5.397
1790096411.680,java-product-service,4.895
1790096411.690,java-order-service,4.774
1790096416.704,java-user-service,5.436
1790096416.712,java-product-service,4.720
1790096416.721,java-order-service,4.719
1790096421.731,java-user-service,4.689
1790096421.744,java-product-service,6.629
1790096421.755,java-order-service,5.235
1790096426.764,java-user-service,4.833
1790096426.773,java-product-service,4.954
1790096426.782,java-order-service,4.376
1790096431.797,java-user-service,5.615
1790096431.802,java-product-service,4.448
1790096431.808,java-order-service,4.444
1790096436.817,java-user-service,4.852
1790096436.825,java-product-service,4.723
1790096436.841,java-order-service,10.488
1790096441.849,java-user-service,5.265
1790096441.860,java-product-service,4.401
1790096441.869,java-order-service,3.755
1790096446.884,java-user-service,6.462
1790096446.894,java-product-service,5.488
1790096446.902,java-order-service,5.255
1790096452.114,java-user-service,205.145
1790096452.124,java-product-service,6.810
1790096452.132,java-order-service,4.344
1790096457.220,java-user-service,74.695
1790096457.230,java-product-service,6.203
1790096457.241,java-order-service,5.060
1790096462.425,java-user-service,173.823
1790096462.436,java-product-service,7.959
1790096462.448,java-order-service,6.041
1790096467.619,java-user-service,156.981
1790096467.627,java-product-service,5.626
1790096467.637,java-order-service,5.235
1790096472.925,java-user-service,277.550
1790096472.934,java-product-service,5.929
1790096472.945,java-order-service,5.157
1790096478.120,java-user-service,163.952
1790096478.130,java-product-service,7.028
1790096478.141,java-order-service,6.023
1790096483.317,java-user-service,165.892
1790096483.326,java-product-service,5.885
1790096483.338,java-order-service,5.970
1790096488.618,java-user-service,271.670
1790096488.630,java-product-service,6.645
1790096488.640,java-order-service,4.662
1790096493.810,java-user-service,159.118
1790096493.823,java-product-service,9.838
1790096493.832,java-order-service,6.352
1790096499.117,java-user-service,271.930
1790096499.130,java-product-service,8.771
1790096499.139,java-order-service,4.560
1790096504.315,java-user-service,168.041
1790096504.323,java-product-service,5.081
1790096504.330,java-order-service,3.832
1790096509.519,java-user-service,179.143
1790096509.532,java-product-service,9.766
1790096509.540,java-order-service,5.283
1790096514.620,java-user-service,73.876
1790096514.628,java-product-service,5.463
1790096514.639,java-order-service,9.284
1790096519.920,java-user-service,274.293
1790096519.930,java-product-service,7.246
1790096519.945,java-order-service,8.707
1790096525.223,java-user-service,272.270
1790096525.232,java-product-service,5.977
1790096525.242,java-order-service,4.295
1790096530.319,java-user-service,69.947
1790096530.329,java-product-service,6.830
1790096530.340,java-order-service,5.614
1790096535.622,java-user-service,270.673
1790096535.632,java-product-service,6.939
1790096535.643,java-order-service,5.205
1790096540.820,java-user-service,169.548
1790096540.829,java-product-service,6.336
1790096540.839,java-order-service,4.216
1790096545.853,java-user-service,9.755
1790096545.864,java-product-service,5.845
1790096545.876,java-order-service,4.748
1790096550.886,java-user-service,6.073
1790096550.898,java-product-service,5.549
1790096550.908,java-order-service,4.382
1790096555.930,java-user-service,9.592
1790096555.944,java-product-service,8.596
1790096555.956,java-order-service,6.304
1790096560.984,java-user-service,15.502
1790096561.002,java-product-service,11.641
1790096561.016,java-order-service,10.081
