t,service,latency_ms
1790108881.819,java-user-service,9.632
1790108881.827,java-product-service,7.172
1790108881.838,java-order-service,9.719
1790108886.870,java-user-service,20.446
1790108886.887,java-product-service,13.359
1790108886.903,java-order-service,9.493
1790108891.926,java-user-service,17.459
1790108891.938,java-product-service,6.950
1790108891.950,java-order-service,6.238
1790108896.977,java-user-service,19.250
1790108896.994,java-product-service,13.187
1790108897.008,java-order-service,7.790
1790108902.029,java-user-service,7.336
1790108902.039,java-product-service,5.820
1790108902.049,java-order-service,5.205
1790108907.068,java-user-service,7.767
1790108907.077,java-product-service,5.293
1790108907.088,java-order-service,5.412
1790108912.106,java-user-service,13.600
1790108912.122,java-product-service,9.185
1790108912.135,java-order-service,6.857
1790108917.155,java-user-service,11.827
1790108917.165,java-product-service,7.091
1790108917.173,java-order-service,6.566
1790108922.201,java-user-service,16.264
1790108922.216,java-product-service,9.580
1790108922.229,java-order-service,6.959
1790108927.249,java-user-service,7.393
1790108927.260,java-product-service,6.301
1790108927.271,java-order-service,5.470
1790108932.291,java-user-service,7.638
1790108932.300,java-product-service,5.327
1790108932.310,java-order-service,4.757
1790108937.327,java-user-service,12.673
1790108937.349,java-product-service,16.169
1790108937.361,java-order-service,6.314
1790108942.371,java-user-service,5.081
1790108942.383,java-product-service,7.031
1790108942.392,java-order-service,4.982
1790108947.401,java-user-service,5.955
1790108947.412,java-product-service,5.085
1790108947.422,java-order-service,5.231
1790108952.440,java-user-service,9.645
1790108952.449,java-product-service,4.366
1790108952.459,java-order-service,4.126
1790108957.476,java-user-service,5.939
1790108957.486,java-product-service,4.964
1790108957.497,java-order-service,5.302
1790108962.508,java-user-service,5.502
1790108962.517,java-product-service,5.133
1790108962.523,java-order-service,5.287
1790108967.530,java-user-service,5.549
1790108967.539,java-product-service,5.657
1790108967.548,java-order-service,4.676
1790108972.572,java-user-service,10.573
1790108972.582,java-product-service,6.439
1790108972.594,java-order-service,9.445
1790108977.611,java-user-service,4.651
1790108977.621,java-product-service,4.644
1790108977.632,java-order-service,4.482
1790108982.643,java-user-service,8.106
1790108982.653,java-product-service,5.554
1790108982.662,java-order-service,5.289
1790108987.676,java-user-service,6.116
1790108987.683,java-product-service,4.845
1790108987.691,java-order-service,4.400
1790108992.753,java-user-service,54.761
1790108992.761,java-product-service,4.912
1790108992.771,java-order-service,4.631
1790108998.071,java-user-service,291.973
1790108998.083,java-product-service,6.946
1790108998.093,java-order-service,6.120
1790109003.246,java-user-service,143.132
1790109003.260,java-product-service,10.633
1790109003.271,java-order-service,5.464
1790109008.654,java-user-service,370.168
1790109008.665,java-product-service,7.584
1790109008.677,java-order-service,5.719
1790109013.858,java-user-service,176.772
1790109013.867,java-product-service,6.395
1790109013.878,java-order-service,5.943
1790109019.062,java-user-service,170.963
1790109019.071,java-product-service,6.569
1790109019.084,java-order-service,7.025
1790109024.165,java-user-service,69.275
1790109024.177,java-product-service,6.360
1790109024.189,java-order-service,5.587
1790109029.348,java-user-service,146.139
1790109029.356,java-product-service,5.655
1790109029.368,java-order-service,5.216
1790109034.659,java-user-service,277.663
1790109034.668,java-product-service,5.910
1790109034.679,java-order-service,5.196
1790109039.949,java-user-service,266.225
1790109039.956,java-product-service,4.685
1790109039.964,java-order-service,4.356
1790109045.348,java-user-service,373.420
1790109045.357,java-product-service,6.222
1790109045.365,java-order-service,4.546
1790109050.451,java-user-service,72.090
1790109050.459,java-product-service,5.448
1790109050.470,java-order-service,4.935
1790109055.655,java-user-service,177.308
1790109055.666,java-product-service,4.802
1790109055.676,java-order-service,4.234
1790109060.863,java-user-service,179.383
1790109060.875,java-product-service,6.506
1790109060.886,java-order-service,6.025
1790109065.962,java-user-service,62.978
1790109065.978,java-product-service,13.098
1790109065.984,java-order-service,4.723
1790109071.246,java-user-service,252.415
1790109071.261,java-product-service,12.002
1790109071.271,java-order-service,5.946
1790109076.447,java-user-service,168.249
1790109076.456,java-product-service,5.634
1790109076.466,java-order-service,4.582
1790109081.552,java-user-service,77.182
1790109081.561,java-product-service,6.289
1790109081.572,java-order-service,5.201
1790109086.583,java-user-service,5.495
1790109086.593,java-product-service,5.875
1790109086.601,java-order-service,5.502
1790109091.618,java-user-service,5.127
1790109091.626,java-product-service,3.957
1790109091.635,java-order-service,3.555
