t,service,latency_ms
1790107961.419,swift-user-service,4.157
1790107961.422,swift-product-service,2.345
1790107961.424,swift-order-service,1.814
1790107966.440,swift-user-service,5.988
1790107966.445,swift-product-service,4.155
1790107966.451,swift-order-service,4.644
1790107971.465,swift-user-service,3.167
1790107971.468,swift-product-service,2.381
1790107971.471,swift-order-service,2.150
1790107976.488,swift-user-service,6.048
1790107976.493,swift-product-service,4.396
1790107976.498,swift-order-service,3.689
1790107981.505,swift-user-service,4.520
1790107981.510,swift-product-service,3.686
1790107981.513,swift-order-service,2.670
1790107986.527,swift-user-service,6.948
1790107986.532,swift-product-service,4.420
1790107986.537,swift-order-service,3.550
1790107991.550,swift-user-service,4.886
1790107991.554,swift-product-service,3.781
1790107991.558,swift-order-service,2.884
1790107996.566,swift-user-service,5.379
1790107996.571,swift-product-service,4.095
1790107996.576,swift-order-service,4.239
1790108001.593,swift-user-service,5.757
1790108001.597,swift-product-service,3.684
1790108001.602,swift-order-service,3.511
1790108006.613,swift-user-service,6.183
1790108006.618,swift-product-service,4.052
1790108006.623,swift-order-service,3.321
1790108011.636,swift-user-service,2.764
1790108011.639,swift-product-service,2.301
1790108011.643,swift-order-service,2.165
1790108016.656,swift-user-service,2.598
1790108016.659,swift-product-service,2.019
1790108016.661,swift-order-service,1.800
1790108021.672,swift-user-service,2.534
1790108021.674,swift-product-service,1.195
1790108021.676,swift-order-service,1.113
1790108026.684,swift-user-service,1.721
1790108026.686,swift-product-service,1.562
1790108026.688,swift-order-service,1.418
1790108031.697,swift-user-service,2.971
1790108031.699,swift-product-service,1.684
1790108031.702,swift-order-service,1.676
1790108036.710,swift-user-service,2.682
1790108036.713,swift-product-service,1.779
1790108036.715,swift-order-service,1.522
1790108041.722,swift-user-service,1.728
1790108041.724,swift-product-service,1.196
1790108041.726,swift-order-service,1.150
1790108046.739,swift-user-service,1.892
1790108046.741,swift-product-service,1.443
1790108046.743,swift-order-service,1.159
1790108051.754,swift-user-service,1.721
1790108051.756,swift-product-service,1.078
1790108051.757,swift-order-service,0.943
1790108056.761,swift-user-service,2.843
1790108056.764,swift-product-service,1.597
1790108056.766,swift-order-service,1.296
1790108061.778,swift-user-service,3.493
1790108061.782,swift-product-service,2.775
1790108061.785,swift-order-service,1.999
1790108066.794,swift-user-service,2.213
1790108066.797,swift-product-service,1.570
1790108066.799,swift-order-service,1.779
1790108071.810,swift-user-service,1.825
1790108071.812,swift-product-service,1.621
1790108071.815,swift-order-service,1.439
1790108076.822,swift-user-service,1.531
1790108076.824,swift-product-service,1.438
1790108076.825,swift-order-service,0.959
1790108081.834,swift-user-service,2.420
1790108081.837,swift-product-service,1.631
1790108081.840,swift-order-service,1.597
1790108086.845,swift-user-service,1.688
1790108086.847,swift-product-service,1.352
1790108086.849,swift-order-service,1.089
1790108091.862,swift-user-service,2.397
1790108091.864,swift-product-service,1.339
1790108091.867,swift-order-service,1.518
1790108096.873,swift-user-service,1.921
1790108096.876,swift-product-service,1.335
1790108096.877,swift-order-service,1.187
1790108101.977,swift-user-service,97.008
1790108101.981,swift-product-service,2.781
1790108101.983,swift-order-service,2.059
1790108107.084,swift-user-service,97.292
1790108107.091,swift-product-service,5.749
1790108107.094,swift-order-service,1.975
1790108112.283,swift-user-service,186.189
1790108112.292,swift-product-service,7.880
1790108112.295,swift-order-service,2.203
1790108117.587,swift-user-service,290.850
1790108117.592,swift-product-service,3.931
1790108117.595,swift-order-service,1.962
1790108122.775,swift-user-service,169.584
1790108122.778,swift-product-service,2.919
1790108122.781,swift-order-service,2.034
1790108128.191,swift-user-service,405.511
1790108128.193,swift-product-service,1.986
1790108128.195,swift-order-service,1.274
1790108133.489,swift-user-service,283.822
1790108133.493,swift-product-service,3.414
1790108133.495,swift-order-service,1.674
1790108138.685,swift-user-service,187.622
1790108138.690,swift-product-service,3.856
1790108138.693,swift-order-service,2.132
1790108143.984,swift-user-service,280.014
1790108143.987,swift-product-service,2.892
1790108143.990,swift-order-service,1.639
1790108149.189,swift-user-service,197.675
1790108149.193,swift-product-service,3.125
1790108149.195,swift-order-service,1.859
1790108154.271,swift-user-service,74.051
1790108154.276,swift-product-service,4.107
1790108154.280,swift-order-service,3.457
1790108159.294,swift-user-service,2.657
1790108159.296,swift-product-service,1.341
1790108159.298,swift-order-service,1.302
1790108164.305,swift-user-service,2.490
1790108164.308,swift-product-service,1.601
1790108164.311,swift-order-service,1.568
1790108169.323,swift-user-service,5.536
1790108169.328,swift-product-service,3.687
1790108169.333,swift-order-service,3.574
1790108174.344,swift-user-service,5.706
1790108174.349,swift-product-service,3.662
1790108174.353,swift-order-service,3.687
