t,service,latency_ms
1790100284.420,java-user-service,13.008
1790100284.429,java-product-service,7.958
1790100284.440,java-order-service,9.620
1790100289.471,java-user-service,20.551
1790100289.491,java-product-service,13.456
1790100289.505,java-order-service,8.672
1790100294.529,java-user-service,10.149
1790100294.543,java-product-service,8.602
1790100294.555,java-order-service,6.750
1790100299.572,java-user-service,14.691
1790100299.588,java-product-service,9.904
1790100299.602,java-order-service,8.164
1790100304.622,java-user-service,12.016
1790100304.641,java-product-service,13.499
1790100304.654,java-order-service,7.117
1790100309.674,java-user-service,8.042
1790100309.686,java-product-service,6.456
1790100309.697,java-order-service,5.576
1790100314.721,java-user-service,17.286
1790100314.742,java-product-service,15.250
1790100314.757,java-order-service,8.569
1790100319.853,java-user-service,7.659
1790100319.866,java-product-service,6.321
1790100319.876,java-order-service,5.710
1790100324.891,java-user-service,7.467
1790100324.903,java-product-service,6.304
1790100324.920,java-order-service,13.766
1790100329.934,java-user-service,6.214
1790100329.944,java-product-service,5.314
1790100329.955,java-order-service,5.547
1790100334.985,java-user-service,17.777
1790100335.000,java-product-service,11.482
1790100335.013,java-order-service,7.323
1790100340.030,java-user-service,6.952
1790100340.043,java-product-service,6.182
1790100340.053,java-order-service,5.585
1790100345.063,java-user-service,5.369
1790100345.073,java-product-service,4.787
1790100345.083,java-order-service,4.967
1790100350.103,java-user-service,14.199
1790100350.117,java-product-service,8.609
1790100350.129,java-order-service,7.087
1790100355.147,java-user-service,6.366
1790100355.156,java-product-service,6.456
1790100355.165,java-order-service,5.282
1790100360.198,java-user-service,19.276
1790100360.211,java-product-service,9.458
1790100360.222,java-order-service,7.029
1790100365.232,java-user-service,5.154
1790100365.242,java-product-service,5.125
1790100365.252,java-order-service,4.783
1790100370.264,java-user-service,5.617
1790100370.272,java-product-service,4.588
1790100370.283,java-order-service,5.155
1790100375.358,java-user-service,66.332
1790100375.367,java-product-service,6.192
1790100375.376,java-order-service,5.759
1790100380.395,java-user-service,7.221
1790100380.406,java-product-service,6.121
1790100380.419,java-order-service,6.855
1790100385.446,java-user-service,18.576
1790100385.454,java-product-service,4.936
1790100385.465,java-order-service,5.361
1790100390.563,java-user-service,89.127
1790100390.573,java-product-service,4.834
1790100390.586,java-order-service,7.780
1790100395.657,java-user-service,58.923
1790100395.677,java-product-service,13.391
1790100395.688,java-order-service,5.302
1790100400.754,java-user-service,52.224
1790100400.763,java-product-service,6.570
1790100400.774,java-order-service,5.369
1790100405.956,java-user-service,168.139
1790100405.966,java-product-service,5.202
1790100405.976,java-order-service,4.464
1790100411.154,java-user-service,168.089
1790100411.163,java-product-service,6.944
1790100411.171,java-order-service,5.078
1790100416.359,java-user-service,177.108
1790100416.368,java-product-service,5.888
1790100416.378,java-order-service,6.202
1790100421.766,java-user-service,374.978
1790100421.774,java-product-service,5.023
1790100421.784,java-order-service,5.781
1790100426.958,java-user-service,164.057
1790100426.968,java-product-service,6.420
1790100426.977,java-order-service,4.980
1790100432.261,java-user-service,275.009
1790100432.272,java-product-service,8.302
1790100432.284,java-order-service,6.026
1790100437.362,java-user-service,69.103
1790100437.370,java-product-service,5.947
1790100437.378,java-order-service,4.893
1790100442.551,java-user-service,166.109
1790100442.563,java-product-service,8.891
1790100442.573,java-order-service,5.069
1790100447.665,java-user-service,81.035
1790100447.672,java-product-service,4.489
1790100447.680,java-order-service,3.886
1790100452.954,java-user-service,260.632
1790100452.963,java-product-service,5.514
1790100452.972,java-order-service,4.954
1790100458.156,java-user-service,171.277
1790100458.169,java-product-service,10.303
1790100458.181,java-order-service,4.974
1790100463.360,java-user-service,164.917
1790100463.373,java-product-service,6.757
1790100463.383,java-order-service,5.274
1790100468.662,java-user-service,265.716
1790100468.673,java-product-service,7.837
1790100468.684,java-order-service,5.826
1790100473.968,java-user-service,271.141
1790100473.976,java-product-service,5.803
1790100473.988,java-order-service,5.907
1790100479.461,java-user-service,459.726
1790100479.470,java-product-service,5.788
1790100479.481,java-order-service,5.210
1790100484.497,java-user-service,6.914
1790100484.508,java-product-service,5.326
1790100484.518,java-order-service,4.118
1790100489.531,java-user-service,5.077
1790100489.539,java-product-service,4.194
1790100489.547,java-order-service,3.979
1790100494.564,java-user-service,5.767
1790100494.574,java-product-service,7.477
1790100494.582,java-order-service,5.018
1790100499.614,java-user-service,22.094
1790100499.625,java-product-service,8.072
1790100499.634,java-order-service,6.284
