t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790104142.132,nan,54902784.0
1790104146.248,0.7194244472691299,57245696.0
1790104150.422,0.7118577790651363,59146240.0
1790104154.636,0.7208999837233475,60915712.0
1790104158.797,1.6866083877840454,62504960.0
1790104162.948,0.964741806226193,62930944.0
1790104167.094,0.9661795998615561,62963712.0
1790104171.234,1.207000625730077,62980096.0
1790104175.370,2.178775842517541,64356352.0
1790104179.507,1.4513208663579973,64552960.0
1790104183.640,1.4605298987638964,64585728.0
1790104187.743,2.4430475957267115,64995328.0
1790104191.836,1.7029716086985058,65224704.0
1790104195.952,1.9432701455314185,65290240.0
1790104200.070,2.670005272030403,65372160.0
1790104204.183,2.1905362647152407,65421312.0
1790104208.298,2.901262708316434,63012864.0
1790104212.434,2.42788224709975,63160320.0
1790104216.553,3.389295483287069,63750144.0
1790104220.676,2.4303468405202535,64126976.0
1790104224.791,3.1589226376117647,64798720.0
1790104228.913,3.1618425127803795,65732608.0
1790104233.025,2.910597895763871,65830912.0
1790104237.141,2.670464261528396,70828032.0
1790104241.259,3.4006087248398353,71401472.0
1790104245.384,2.915548371609782,71647232.0
1790104249.500,3.878733177711296,72908800.0
1790104253.619,3.9061413602414357,73121792.0
1790104257.721,3.1569888578332512,73121792.0
1790104261.832,4.081699047088691,73646080.0
1790104266.004,2.889840730951309,73842688.0
1790104270.150,3.8838874511272152,74268672.0
1790104274.267,2.6770477577070775,74596352.0
1790104278.376,3.8926142325573334,75186176.0
1790104282.495,2.916713997247962,75235328.0
1790104286.608,4.136408154963731,76759040.0
1790104290.719,3.166153955140981,77103104.0
1790104294.825,3.619018539927632,74989568.0
1790104298.962,3.3822382578323493,75202560.0
1790104303.109,4.139532145667435,77021184.0
1790104307.212,2.9067846683650966,78086144.0
1790104311.342,4.10740815627043,78299136.0
1790104315.473,2.540026887246621,76496896.0
1790104320.594,3.402128569076285,79265792.0
1790104324.716,3.3609378532560874,79413248.0
1790104328.872,2.1878693276067183,79527936.0
1790104332.996,3.6390571458880117,79822848.0
1790104337.116,2.4284145831185207,80527360.0
1790104341.226,2.920517919166915,80855040.0
1790104345.344,2.4179068013486402,80822272.0
1790104349.480,1.448937548719748,80822272.0
1790104353.620,0.9640956707104883,80838656.0
1790104357.770,0.0,0.0
