t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790102880.321,nan,45105152.0
1790102884.443,0.7141455613979348,46989312.0
1790102888.643,1.2005214361981416,49250304.0
1790102892.800,1.2142399819724194,50348032.0
1790102896.917,1.461298685884608,44793856.0
1790102901.023,1.4574596149513723,45776896.0
1790102905.144,1.704557372039156,46563328.0
1790102909.245,2.4379105865481856,46858240.0
1790102913.349,2.176784961447126,47562752.0
1790102917.492,2.1851666269946746,48185344.0
1790102921.610,1.6967287432050977,48414720.0
1790102925.732,2.178302732012012,48873472.0
1790102929.859,1.938033289454664,49037312.0
1790102933.996,1.4372944362163707,49577984.0
1790102938.170,2.1569037458473233,50741248.0
1790102942.343,1.9184510431078723,51052544.0
1790102946.512,1.4497642460381095,51052544.0
1790102950.651,1.6839669040001968,51494912.0
1790102954.798,1.4466221659291725,51527680.0
1790102958.956,1.927569163449541,51625984.0
1790102963.106,1.4468527971926066,51724288.0
1790102967.253,1.6908588972883734,51757056.0
1790102971.383,2.191010253806997,51838976.0
1790102975.499,1.4627760249065442,51855360.0
1790102979.602,1.923206726242093,51888128.0
1790102983.762,1.4507148939643717,51904512.0
1790102987.894,1.932495530074553,51937280.0
1790102992.029,1.6836592407830968,51970048.0
1790102996.195,1.681698191592355,52133888.0
1790103000.358,1.9282865256435435,52166656.0
1790103004.507,1.6619483803121404,52166656.0
1790103008.719,1.91618366276012,51396608.0
1790103012.893,1.6783898868989733,51576832.0
1790103017.064,1.9180329012089172,51724288.0
1790103021.235,1.4467173870190289,51757056.0
1790103025.382,2.168210273467864,52232192.0
1790103029.533,2.178778357605541,52346880.0
1790103033.664,1.4546470187562122,52674560.0
1790103037.789,2.1685394762368047,52723712.0
1790103041.931,1.6902892385464472,52756480.0
1790103046.080,1.9249528190695593,52903936.0
1790103050.237,1.9213504731423434,50921472.0
1790103054.401,1.9323260381871654,50954240.0
1790103058.541,1.6765427509399886,50987008.0
1790103062.716,2.154406182114311,51396608.0
1790103066.893,2.167267809380372,51396608.0
1790103071.046,1.9276824481355328,51445760.0
1790103075.195,2.1653428569543784,51445760.0
1790103079.352,1.6800320761129102,51462144.0
1790103083.519,2.4112508143992883,51462144.0
1790103087.663,1.9347945608950985,51462144.0
1790103091.801,2.1571724471109395,51527680.0
1790103095.966,1.9354504383634417,51560448.0
1790103100.106,1.926231573407372,51593216.0
1790103104.259,1.680208308296264,51609600.0
1790103108.426,1.4467320247347841,51331072.0
1790103112.571,0.9599543356683138,51347456.0
1790103116.740,0.7165868200862878,51363840.0
1790103120.926,0.7193701559517194,51380224.0
