t,service,latency_ms,status
1790108432.165,swift-user-service,2.883,200
1790108432.167,swift-product-service,2.102,200
1790108432.169,swift-order-service,1.747,200
1790108432.679,swift-user-service,6.081,200
1790108432.683,swift-product-service,3.460,200
1790108432.685,swift-order-service,2.880,200
1790108433.201,swift-user-service,5.723,200
1790108433.204,swift-product-service,3.234,200
1790108433.207,swift-order-service,3.087,200
1790108433.723,swift-user-service,5.621,200
1790108433.727,swift-product-service,3.280,200
1790108433.732,swift-order-service,5.006,200
1790108434.239,swift-user-service,1.995,200
1790108434.240,swift-product-service,0.983,200
1790108434.242,swift-order-service,1.148,200
1790108434.757,swift-user-service,5.679,200
1790108434.760,swift-product-service,3.049,200
1790108434.763,swift-order-service,2.725,200
1790108435.272,swift-user-service,5.027,200
1790108435.275,swift-product-service,2.899,200
1790108435.278,swift-order-service,2.778,200
1790108435.788,swift-user-service,4.565,200
1790108435.793,swift-product-service,4.216,200
1790108435.796,swift-order-service,3.099,200
1790108436.307,swift-user-service,5.031,200
1790108436.310,swift-product-service,3.643,200
1790108436.313,swift-order-service,3.163,200
1790108436.829,swift-user-service,5.019,200
1790108436.832,swift-product-service,3.097,200
1790108436.835,swift-order-service,2.824,200
1790108437.349,swift-user-service,4.574,200
1790108437.353,swift-product-service,3.165,200
1790108437.356,swift-order-service,3.134,200
1790108437.863,swift-user-service,5.257,200
1790108437.866,swift-product-service,3.318,200
1790108437.869,swift-order-service,2.795,200
1790108438.374,swift-user-service,4.591,200
1790108438.378,swift-product-service,3.627,200
1790108438.381,swift-order-service,3.048,200
1790108438.897,swift-user-service,5.531,200
1790108438.900,swift-product-service,3.093,200
1790108438.903,swift-order-service,3.146,200
1790108439.417,swift-user-service,4.235,200
1790108439.420,swift-product-service,3.012,200
1790108439.423,swift-order-service,3.019,200
1790108439.951,swift-user-service,4.629,200
1790108439.954,swift-product-service,3.253,200
1790108439.957,swift-order-service,3.178,200
1790108440.472,swift-user-service,4.810,200
1790108440.476,swift-product-service,3.182,200
1790108440.478,swift-order-service,2.758,200
1790108440.993,swift-user-service,4.250,200
1790108440.996,swift-product-service,2.904,200
1790108440.999,swift-order-service,3.082,200
1790108441.513,swift-user-service,5.094,200
1790108441.516,swift-product-service,3.287,200
1790108441.519,swift-order-service,3.193,200
1790108442.026,swift-user-service,4.918,200
1790108442.029,swift-product-service,2.842,200
1790108442.032,swift-order-service,2.797,200
1790108442.544,swift-user-service,5.336,200
1790108442.547,swift-product-service,3.230,200
1790108442.550,swift-order-service,2.939,200
1790108443.065,swift-user-service,4.515,200
1790108443.068,swift-product-service,2.903,200
1790108443.070,swift-order-service,2.654,200
1790108443.582,swift-user-service,5.155,200
1790108443.585,swift-product-service,3.150,200
1790108443.589,swift-order-service,3.244,200
1790108444.103,swift-user-service,5.768,200
1790108444.106,swift-product-service,3.227,200
1790108444.109,swift-order-service,2.975,200
1790108444.615,swift-user-service,3.902,200
1790108444.618,swift-product-service,2.882,200
1790108444.621,swift-order-service,2.880,200
1790108445.132,swift-user-service,4.538,200
1790108445.135,swift-product-service,3.299,200
1790108445.138,swift-order-service,2.795,200
1790108445.643,swift-user-service,3.209,200
1790108445.646,swift-product-service,2.729,200
1790108445.649,swift-order-service,2.844,200
1790108446.161,swift-user-service,3.060,200
1790108446.162,swift-product-service,1.495,200
1790108446.163,swift-order-service,1.283,200
1790108446.668,swift-user-service,4.237,200
1790108446.671,swift-product-service,2.667,200
1790108446.674,swift-order-service,2.755,200
1790108447.187,swift-user-service,4.893,200
1790108447.190,swift-product-service,3.183,200
1790108447.193,swift-order-service,3.232,200
1790108447.703,swift-user-service,3.066,200
1790108447.705,swift-product-service,2.361,200
1790108447.708,swift-order-service,2.646,200
1790108448.218,swift-user-service,5.598,200
1790108448.221,swift-product-service,3.104,200
1790108448.224,swift-order-service,3.039,200
1790108448.735,swift-user-service,3.942,200
1790108448.738,swift-product-service,2.908,200
1790108448.741,swift-order-service,3.017,200
1790108449.251,swift-user-service,4.832,200
1790108449.254,swift-product-service,3.147,200
1790108449.257,swift-order-service,2.873,200
1790108449.765,swift-user-service,3.402,200
1790108449.768,swift-product-service,2.972,200
1790108449.771,swift-order-service,3.550,200
1790108450.287,swift-user-service,5.128,200
1790108450.290,swift-product-service,3.268,200
1790108450.293,swift-order-service,2.769,200
1790108450.797,swift-user-service,3.799,200
