t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790097590.860,java-order-service,4.29,281228083.2,26.19,38
1790097590.860,java-user-service,4.1,369937612.8,34.45,44
1790097590.860,java-product-service,5.32,353684684.8,32.94,43
1790097590.860,research-postgres,1.37,131386572.8,12.23,41
1790097590.860,research-redis,0.64,39908802.56,7.43,8
1790097595.248,java-order-service,2.19,281962086.4,26.26,38
1790097595.248,java-user-service,137.01,373397913.6,34.78,44
1790097595.248,java-product-service,2.99,353684684.8,32.94,43
1790097595.248,research-postgres,1.49,132120576.0,12.30,41
1790097595.248,research-redis,0.55,40003174.4,7.45,8
1790097599.353,java-order-service,2.2,284164096.0,26.46,38
1790097599.353,java-user-service,153.51,376648499.2,35.08,49
1790097599.353,java-product-service,3.22,354523545.6,33.02,43
1790097599.353,research-postgres,2.14,146066636.8,13.60,49
1790097599.353,research-redis,0.86,40013660.16,7.45,8
1790097603.502,java-order-service,0.83,284898099.2,26.54,38
1790097603.502,java-user-service,149.83,378640793.6,35.27,54
1790097603.502,java-product-service,0.89,354733260.8,33.04,43
1790097603.502,research-postgres,1.89,156132966.4,14.54,54
1790097603.502,research-redis,0.9,39741030.4,7.40,8
1790097607.640,java-order-service,2.75,285736960.0,26.61,38
1790097607.640,java-user-service,146.74,384407961.6,35.80,63
1790097607.640,java-product-service,0.66,354313830.4,33.00,43
1790097607.640,research-postgres,1.36,158649548.8,14.78,55
1790097607.640,research-redis,0.87,39678115.84,7.39,8
1790097611.798,java-order-service,0.69,288358400.0,26.85,38
1790097611.798,java-user-service,149.01,387658547.2,36.10,68
1790097611.798,java-product-service,0.77,354313830.4,33.00,43
1790097611.798,research-postgres,1.35,159068979.2,14.82,55
1790097611.798,research-redis,0.89,39636172.8,7.38,8
1790097615.965,java-order-service,1.05,288568115.2,26.88,38
1790097615.965,java-user-service,150.57,389755699.2,36.30,77
1790097615.965,java-product-service,0.51,354523545.6,33.02,43
1790097615.965,research-postgres,1.03,159698124.8,14.88,55
1790097615.965,research-redis,0.51,39594229.76,7.38,8
1790097620.041,java-order-service,1.45,288672972.8,26.88,38
1790097620.041,java-user-service,155.78,393216000.0,36.62,84
1790097620.041,java-product-service,1.68,354838118.4,33.05,43
1790097620.041,research-postgres,3.97,159698124.8,14.87,55
1790097620.041,research-redis,1.35,40223375.36,7.49,8
1790097624.217,java-order-service,0.22,290770124.8,27.08,38
1790097624.217,java-user-service,147.92,393635430.4,36.66,90
1790097624.217,java-product-service,1.11,354838118.4,33.05,43
1790097624.217,research-postgres,1.67,160012697.6,14.90,55
1790097624.217,research-redis,0.9,40391147.52,7.52,8
1790097628.391,java-order-service,0.24,291294412.8,27.13,38
1790097628.391,java-user-service,149.34,401290035.2,37.37,99
1790097628.391,java-product-service,0.28,354313830.4,33.00,43
1790097628.391,research-postgres,1.39,160012697.6,14.90,55
1790097628.391,research-redis,0.75,40097546.24,7.47,8
1790097632.542,java-order-service,1.85,293915852.8,27.37,38
1790097632.542,java-user-service,147.5,401709465.6,37.42,99
1790097632.542,java-product-service,2.45,354838118.4,33.05,43
1790097632.542,research-postgres,1.54,159802982.4,14.88,55
1790097632.542,research-redis,0.68,39908802.56,7.43,8
1790097636.754,java-order-service,2.09,293496422.4,27.33,38
1790097636.754,java-user-service,156.5,402443468.8,37.48,99
