t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790114436.708,nan,45006848.0
1790114440.866,0.7168848091997992,46710784.0
1790114445.043,1.2165204144246013,48676864.0
1790114449.157,0.9753823342551581,48758784.0
1790114453.261,1.2182748665745875,46399488.0
1790114457.366,1.461563135456418,47054848.0
1790114461.466,1.7028004449532719,47251456.0
1790114465.572,1.9501964120195743,48168960.0
1790114469.675,2.1983947977540104,48644096.0
1790114473.768,1.467722591374913,49201152.0
1790114477.857,1.9549205346744296,50282496.0
1790114481.952,1.4631091420426343,50774016.0
1790114486.049,1.4646081307794925,51494912.0
1790114490.156,1.9235217065546442,51560448.0
1790114494.315,1.6832179317423694,51576832.0
1790114498.466,1.9481898713429762,51806208.0
1790114502.580,1.9434995341719705,52133888.0
1790114506.696,1.932220106946202,52346880.0
1790114510.836,2.1613029537670103,52625408.0
1790114515.000,1.6741412337249506,52674560.0
1790114519.174,1.6982438580785606,49528832.0
1790114523.307,1.6901643971300273,49643520.0
1790114527.445,2.1836752803730497,48807936.0
1790114531.567,1.9310587410906754,48906240.0
1790114535.709,1.4430697932059542,48922624.0
1790114539.867,2.1564500638559116,49053696.0
1790114544.041,1.4589754634624574,49315840.0
1790114548.153,2.163557592392731,49414144.0
1790114552.313,1.6760157033309884,49463296.0
1790114556.490,1.6795088853698386,49676288.0
1790114560.658,1.6943647152625654,49758208.0
1790114564.789,2.150597208083824,49872896.0
1790114568.974,1.9170088784922605,50462720.0
1790114573.147,1.6834867243372995,50495488.0
1790114577.298,2.181351186301842,50479104.0
1790114581.431,1.6857672372106423,50511872.0
1790114585.574,1.9312858114827105,50429952.0
1790114589.726,1.9277201019080603,50020352.0
1790114593.867,1.4574653546954235,50003968.0
1790114597.992,1.9293459317452515,50053120.0
1790114602.139,1.452528378641232,50069504.0
1790114606.270,1.923847930706132,50167808.0
1790114610.428,1.6855289701899159,50167808.0
1790114614.581,1.4407260128261363,50216960.0
1790114618.745,1.443267921858592,50200576.0
1790114622.903,1.6776032091449506,50413568.0
1790114627.067,1.6881559472106344,50446336.0
1790114631.222,1.9418889937158255,50987008.0
1790114635.341,1.4575843801649457,51200000.0
1790114639.458,1.6838754430835625,51478528.0
1790114643.606,1.9418860717737425,51806208.0
1790114647.732,1.2034108745454428,51593216.0
1790114651.883,1.6959003923947584,50774016.0
1790114656.017,1.4520166474763165,50626560.0
1790114660.148,0.966565513798976,50495488.0
1790114664.288,1.4434933448617835,50528256.0
1790114668.444,0.9594242590706095,50544640.0
1790114672.614,0.9611231080477636,50626560.0
1790114676.766,0.9662806546963807,50626560.0
