t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790094828.624,swift-order-service,0.16,8814329.856,0.82,70
1790094828.624,swift-user-service,13.41,13851688.96,1.29,75
1790094828.624,swift-product-service,0.52,11251220.48,1.05,75
1790094828.624,research-postgres,0.23,82386616.32,7.67,15
1790094828.624,research-redis,0.81,39929774.08,7.44,8
1790094832.746,swift-order-service,0.17,9314500.608,0.87,71
1790094832.746,swift-user-service,1.56,13631488.0,1.27,75
1790094832.746,swift-product-service,0.51,11565793.28,1.08,75
1790094832.746,research-postgres,0.14,84483768.32,7.87,16
1790094832.746,research-redis,2.72,39657144.32,7.39,8
1790094836.943,swift-order-service,0.89,9555673.088,0.89,70
1790094836.943,swift-user-service,7.83,13883146.24,1.29,75
1790094836.943,swift-product-service,0.68,12079595.52,1.12,75
1790094836.943,research-postgres,0.12,85060485.12,7.92,16
1790094836.943,research-redis,0.78,39772487.68,7.41,8
1790094841.142,swift-order-service,0.57,9518972.928,0.89,70
1790094841.142,swift-user-service,14.42,13830717.44,1.29,75
1790094841.142,swift-product-service,1.01,11806965.76,1.10,75
1790094841.142,research-postgres,0.25,84672512.0,7.89,16
1790094841.142,research-redis,0.82,39573258.24,7.37,8
1790094845.285,swift-order-service,2.33,10034872.32,0.93,70
1790094845.285,swift-user-service,13.11,13872660.48,1.29,75
1790094845.285,swift-product-service,1.23,11827937.28,1.10,75
1790094845.285,research-postgres,0.13,84599111.68,7.88,16
1790094845.285,research-redis,1.02,39688601.6,7.39,8
1790094849.430,swift-order-service,1.14,9957277.696,0.93,72
1790094849.430,swift-user-service,2.06,13862174.72,1.29,75
1790094849.430,swift-product-service,0.87,11817451.52,1.10,75
1790094849.430,research-postgres,0.2,84536197.12,7.87,16
1790094849.430,research-redis,1.15,40139489.28,7.48,8
1790094853.613,swift-order-service,0.7,9892265.984,0.92,71
1790094853.613,swift-user-service,20.13,14103347.2,1.31,75
1790094853.613,swift-product-service,0.92,11523850.24,1.07,75
1790094853.613,research-postgres,0.43,84724940.8,7.89,16
1790094853.613,research-redis,1.02,39908802.56,7.43,8
1790094857.766,swift-order-service,1.24,9826205.696,0.92,71
1790094857.766,swift-user-service,20.31,14061404.16,1.31,75
1790094857.766,swift-product-service,1.68,11523850.24,1.07,75
1790094857.766,research-postgres,0.58,84787855.36,7.90,16
1790094857.766,research-redis,0.87,40013660.16,7.45,8
1790094861.953,swift-order-service,1.1,10354688.0,0.96,71
1790094861.953,swift-user-service,36.33,14292090.88,1.33,75
1790094861.953,swift-product-service,1.13,11597250.56,1.08,75
1790094861.953,research-postgres,0.32,84882227.2,7.91,16
1790094861.953,research-redis,1.91,39646658.56,7.38,8
1790094866.114,swift-order-service,0.71,10002366.464,0.93,71
1790094866.114,swift-user-service,19.81,14250147.84,1.33,75
1790094866.114,swift-product-service,1.35,11576279.04,1.08,75
1790094866.114,research-postgres,0.54,85312143.36,7.95,16
1790094866.114,research-redis,0.57,39982202.88,7.45,8
1790094870.248,swift-order-service,1.22,10705960.96,1.00,73
1790094870.248,swift-user-service,16.24,14386462.72,1.34,75
1790094870.248,swift-product-service,1.36,11785994.24,1.10,75
1790094870.248,research-postgres,2.11,92652175.36,8.63,21
