t,service,latency_ms,status
1790105747.007,swift-user-service,2.614,200
1790105747.009,swift-product-service,1.925,200
1790105747.011,swift-order-service,1.668,200
1790105747.527,swift-user-service,5.646,200
1790105747.530,swift-product-service,3.105,200
1790105747.533,swift-order-service,2.884,200
1790105748.045,swift-user-service,5.391,200
1790105748.048,swift-product-service,3.281,200
1790105748.051,swift-order-service,2.887,200
1790105748.567,swift-user-service,5.726,200
1790105748.570,swift-product-service,3.299,200
1790105748.573,swift-order-service,2.824,200
1790105749.076,swift-user-service,1.926,200
1790105749.077,swift-product-service,1.168,200
1790105749.078,swift-order-service,1.120,200
1790105749.594,swift-user-service,5.587,200
1790105749.597,swift-product-service,3.358,200
1790105749.600,swift-order-service,3.069,200
1790105750.116,swift-user-service,5.780,200
1790105750.121,swift-product-service,4.074,200
1790105750.123,swift-order-service,2.956,200
1790105750.631,swift-user-service,5.303,200
1790105750.635,swift-product-service,3.462,200
1790105750.638,swift-order-service,2.947,200
1790105751.153,swift-user-service,5.133,200
1790105751.156,swift-product-service,3.065,200
1790105751.159,swift-order-service,2.861,200
1790105751.674,swift-user-service,5.288,200
1790105751.677,swift-product-service,3.054,200
1790105751.680,swift-order-service,3.097,200
1790105752.187,swift-user-service,4.965,200
1790105752.191,swift-product-service,3.761,200
1790105752.195,swift-order-service,3.430,200
1790105752.710,swift-user-service,5.440,200
1790105752.714,swift-product-service,3.412,200
1790105752.717,swift-order-service,3.011,200
1790105753.228,swift-user-service,5.042,200
1790105753.232,swift-product-service,3.861,200
1790105753.235,swift-order-service,3.332,200
1790105753.744,swift-user-service,6.000,200
1790105753.748,swift-product-service,3.350,200
1790105753.750,swift-order-service,2.675,200
1790105754.259,swift-user-service,5.994,200
1790105754.263,swift-product-service,3.791,200
1790105754.266,swift-order-service,2.949,200
1790105754.772,swift-user-service,5.210,200
1790105754.775,swift-product-service,3.204,200
1790105754.778,swift-order-service,2.821,200
1790105755.295,swift-user-service,6.504,200
1790105755.299,swift-product-service,4.074,200
1790105755.305,swift-order-service,5.558,200
1790105755.818,swift-user-service,5.118,200
1790105755.821,swift-product-service,3.271,200
1790105755.824,swift-order-service,2.844,200
1790105756.340,swift-user-service,5.629,200
1790105756.343,swift-product-service,3.383,200
1790105756.346,swift-order-service,2.849,200
1790105756.861,swift-user-service,4.989,200
1790105756.864,swift-product-service,2.964,200
1790105756.867,swift-order-service,2.957,200
1790105757.372,swift-user-service,4.112,200
1790105757.384,swift-product-service,12.212,200
1790105757.391,swift-order-service,6.940,200
1790105757.902,swift-user-service,5.557,200
1790105757.904,swift-product-service,2.863,200
1790105757.908,swift-order-service,3.090,200
1790105758.420,swift-user-service,3.965,200
1790105758.423,swift-product-service,2.650,200
1790105758.426,swift-order-service,2.685,200
1790105758.932,swift-user-service,2.001,200
1790105758.934,swift-product-service,1.600,200
1790105758.936,swift-order-service,1.857,200
1790105759.440,swift-user-service,1.689,200
1790105759.443,swift-product-service,2.976,200
1790105759.445,swift-order-service,1.444,200
1790105759.960,swift-user-service,5.236,200
1790105759.963,swift-product-service,2.877,200
1790105759.966,swift-order-service,2.755,200
1790105760.479,swift-user-service,2.358,200
1790105760.480,swift-product-service,1.264,200
1790105760.481,swift-order-service,1.298,200
1790105760.996,swift-user-service,4.930,200
1790105760.999,swift-product-service,3.160,200
1790105761.002,swift-order-service,2.848,200
1790105761.509,swift-user-service,1.670,200
1790105761.510,swift-product-service,1.292,200
1790105761.512,swift-order-service,1.112,200
1790105762.027,swift-user-service,5.263,200
1790105762.030,swift-product-service,3.102,200
1790105762.033,swift-order-service,3.223,200
1790105762.545,swift-user-service,1.577,200
1790105762.546,swift-product-service,0.938,200
1790105762.547,swift-order-service,0.938,200
1790105763.061,swift-user-service,4.810,200
1790105763.064,swift-product-service,3.457,200
1790105763.067,swift-order-service,2.865,200
1790105763.570,swift-user-service,2.788,200
1790105763.572,swift-product-service,1.639,200
1790105763.575,swift-order-service,2.516,200
1790105764.078,swift-user-service,2.269,200
1790105764.079,swift-product-service,1.340,200
1790105764.080,swift-order-service,1.357,200
1790105764.586,swift-user-service,1.671,200
1790105764.587,swift-product-service,0.958,200
1790105764.588,swift-order-service,0.935,200
1790105765.102,swift-user-service,4.851,200
1790105765.105,swift-product-service,3.190,200
1790105765.108,swift-order-service,3.009,200
1790105765.615,swift-user-service,2.160,200
1790105765.616,swift-product-service,1.079,200
1790105765.617,swift-order-service,1.275,200
1790105766.124,swift-user-service,5.158,200
1790105766.127,swift-product-service,2.995,200
1790105766.130,swift-order-service,2.954,200
1790105766.642,swift-user-service,2.310,200
1790105766.644,swift-product-service,1.074,200
1790105766.645,swift-order-service,1.291,200
1790105767.158,swift-user-service,4.402,200
1790105767.161,swift-product-service,3.075,200
1790105767.164,swift-order-service,3.343,200
1790105767.669,swift-user-service,2.064,200
1790105767.670,swift-product-service,0.991,200
1790105767.671,swift-order-service,1.091,200
1790105768.187,swift-user-service,5.273,200
1790105768.190,swift-product-service,3.104,200
1790105768.193,swift-order-service,3.033,200
1790105768.706,swift-user-service,2.515,200
1790105768.707,swift-product-service,1.657,200
1790105768.710,swift-order-service,2.876,200
1790105769.225,swift-user-service,4.875,200
1790105769.228,swift-product-service,2.794,200
1790105769.231,swift-order-service,2.824,200
1790105769.743,swift-user-service,1.578,200
1790105769.744,swift-product-service,0.957,200
1790105769.745,swift-order-service,0.987,200
1790105770.260,swift-user-service,4.912,200
1790105770.263,swift-product-service,3.170,200
1790105770.266,swift-order-service,3.043,200
1790105770.769,swift-user-service,1.949,200
1790105770.770,swift-product-service,0.999,200
1790105770.771,swift-order-service,1.096,200
1790105771.285,swift-user-service,5.256,200
1790105771.288,swift-product-service,3.149,200
1790105771.291,swift-order-service,2.726,200
1790105771.794,swift-user-service,1.574,200
1790105771.795,swift-product-service,1.054,200
1790105771.796,swift-order-service,1.062,200
1790105772.311,swift-user-service,4.810,200
1790105772.314,swift-product-service,2.763,200
1790105772.317,swift-order-service,2.554,200
1790105772.821,swift-user-service,1.713,200
1790105772.822,swift-product-service,1.162,200
1790105772.823,swift-order-service,0.997,200
1790105773.329,swift-user-service,5.232,200
1790105773.332,swift-product-service,3.134,200
1790105773.335,swift-order-service,2.696,200
1790105773.839,swift-user-service,3.008,200
1790105773.840,swift-product-service,1.318,200
1790105773.842,swift-order-service,1.190,200
1790105774.357,swift-user-service,5.560,200
1790105774.361,swift-product-service,3.255,200
1790105774.364,swift-order-service,3.084,200
1790105774.876,swift-user-service,1.779,200
1790105774.877,swift-product-service,1.011,200
1790105774.878,swift-order-service,1.027,200
1790105775.393,swift-user-service,5.135,200
1790105775.396,swift-product-service,3.032,200
1790105775.399,swift-order-service,2.908,200
1790105775.903,swift-user-service,1.546,200
1790105775.904,swift-product-service,0.961,200
1790105775.905,swift-order-service,1.011,200
1790105776.414,swift-user-service,5.774,200
1790105776.417,swift-product-service,3.294,200
1790105776.421,swift-order-service,3.249,200
1790105776.927,swift-user-service,2.157,200
1790105776.929,swift-product-service,1.819,200
1790105776.930,swift-order-service,1.522,200
1790105777.445,swift-user-service,5.040,200
1790105777.448,swift-product-service,3.203,200
1790105777.451,swift-order-service,2.468,200
1790105777.955,swift-user-service,2.098,200
1790105777.956,swift-product-service,1.122,200
1790105777.957,swift-order-service,1.091,200
1790105778.402,swift-user-service,5.869,200
1790105778.405,swift-product-service,3.566,200
1790105778.409,swift-order-service,3.257,200
1790105778.921,swift-user-service,2.500,200
1790105778.923,swift-product-service,1.585,200
1790105778.924,swift-order-service,1.394,200
1790105779.439,swift-user-service,4.931,200
1790105779.443,swift-product-service,3.376,200
1790105779.446,swift-order-service,3.376,200
1790105779.956,swift-user-service,1.910,200
1790105779.957,swift-product-service,1.204,200
1790105779.959,swift-order-service,1.389,200
1790105780.474,swift-user-service,5.092,200
1790105780.477,swift-product-service,2.959,200
1790105780.480,swift-order-service,2.785,200
1790105780.984,swift-user-service,1.672,200
1790105780.986,swift-product-service,1.272,200
1790105780.987,swift-order-service,1.080,200
1790105781.493,swift-user-service,5.372,200
1790105781.496,swift-product-service,3.153,200
1790105781.499,swift-order-service,2.901,200
1790105782.003,swift-user-service,2.344,200
1790105782.004,swift-product-service,1.218,200
1790105782.005,swift-order-service,1.529,200
1790105782.521,swift-user-service,5.542,200
1790105782.524,swift-product-service,2.887,200
1790105782.527,swift-order-service,2.894,200
1790105783.035,swift-user-service,2.294,200
1790105783.036,swift-product-service,1.156,200
1790105783.037,swift-order-service,1.409,200
1790105783.548,swift-user-service,5.278,200
1790105783.551,swift-product-service,3.301,200
1790105783.554,swift-order-service,3.001,200
1790105784.061,swift-user-service,2.555,200
1790105784.063,swift-product-service,1.141,200
1790105784.064,swift-order-service,1.166,200
1790105784.579,swift-user-service,5.265,200
1790105784.582,swift-product-service,3.372,200
1790105784.585,swift-order-service,2.902,200
1790105785.098,swift-user-service,2.300,200
1790105785.099,swift-product-service,1.443,200
1790105785.100,swift-order-service,1.041,200
1790105785.616,swift-user-service,5.093,200
1790105785.619,swift-product-service,3.361,200
1790105785.622,swift-order-service,2.833,200
1790105786.134,swift-user-service,2.047,200
1790105786.135,swift-product-service,0.974,200
1790105786.136,swift-order-service,1.096,200
1790105786.652,swift-user-service,5.594,200
1790105786.655,swift-product-service,3.390,200
1790105786.658,swift-order-service,3.057,200
1790105787.171,swift-user-service,1.951,200
1790105787.172,swift-product-service,1.221,200
1790105787.173,swift-order-service,1.158,200
1790105787.688,swift-user-service,5.073,200
1790105787.691,swift-product-service,3.128,200
1790105787.694,swift-order-service,2.669,200
1790105788.196,swift-user-service,1.835,200
1790105788.197,swift-product-service,1.085,200
1790105788.199,swift-order-service,1.363,200
1790105788.714,swift-user-service,5.206,200
1790105788.717,swift-product-service,3.016,200
1790105788.720,swift-order-service,2.744,200
1790105789.224,swift-user-service,2.476,200
1790105789.226,swift-product-service,1.179,200
1790105789.227,swift-order-service,1.153,200
1790105789.743,swift-user-service,5.609,200
1790105789.746,swift-product-service,3.158,200
1790105789.749,swift-order-service,3.116,200
1790105790.254,swift-user-service,1.709,200
1790105790.255,swift-product-service,1.033,200
1790105790.257,swift-order-service,1.308,200
1790105790.764,swift-user-service,5.034,200
1790105790.767,swift-product-service,3.361,200
1790105790.770,swift-order-service,2.807,200
1790105791.284,swift-user-service,3.359,200
1790105791.285,swift-product-service,1.265,200
1790105791.286,swift-order-service,1.348,200
1790105791.802,swift-user-service,5.325,200
1790105791.805,swift-product-service,3.151,200
1790105791.808,swift-order-service,2.933,200
1790105792.314,swift-user-service,1.963,200
1790105792.315,swift-product-service,1.075,200
1790105792.316,swift-order-service,1.334,200
1790105792.822,swift-user-service,5.374,200
1790105792.826,swift-product-service,3.203,200
1790105792.829,swift-order-service,3.054,200
1790105793.335,swift-user-service,1.643,200
1790105793.336,swift-product-service,1.052,200
1790105793.337,swift-order-service,1.208,200
1790105793.853,swift-user-service,5.847,200
1790105793.856,swift-product-service,3.357,200
1790105793.859,swift-order-service,2.871,200
1790105794.371,swift-user-service,1.780,200
1790105794.372,swift-product-service,0.974,200
1790105794.373,swift-order-service,0.986,200
1790105794.883,swift-user-service,5.222,200
1790105794.887,swift-product-service,3.748,200
1790105794.890,swift-order-service,2.787,200
1790105795.397,swift-user-service,3.096,200
1790105795.399,swift-product-service,1.684,200
1790105795.401,swift-order-service,2.016,200
1790105795.917,swift-user-service,5.652,200
1790105795.920,swift-product-service,3.247,200
1790105795.923,swift-order-service,3.000,200
1790105796.435,swift-user-service,2.904,200
1790105796.436,swift-product-service,1.469,200
1790105796.438,swift-order-service,1.775,200
1790105796.948,swift-user-service,4.717,200
1790105796.952,swift-product-service,3.660,200
1790105796.955,swift-order-service,3.048,200
1790105797.462,swift-user-service,2.644,200
1790105797.465,swift-product-service,2.879,200
1790105797.466,swift-order-service,1.660,200
1790105797.982,swift-user-service,6.087,200
1790105797.986,swift-product-service,3.494,200
1790105797.989,swift-order-service,2.973,200
1790105798.502,swift-user-service,2.640,200
1790105798.503,swift-product-service,1.252,200
1790105798.504,swift-order-service,1.357,200
1790105799.014,swift-user-service,4.526,200
1790105799.017,swift-product-service,3.058,200
1790105799.019,swift-order-service,2.795,200
1790105799.535,swift-user-service,5.231,200
1790105799.537,swift-product-service,2.394,200
1790105799.539,swift-order-service,1.798,200
1790105800.055,swift-user-service,5.888,200
1790105800.059,swift-product-service,3.440,200
1790105800.061,swift-order-service,2.772,200
1790105800.567,swift-user-service,4.361,200
1790105800.569,swift-product-service,2.530,200
1790105800.572,swift-order-service,2.674,200
1790105801.087,swift-user-service,5.445,200
1790105801.091,swift-product-service,3.130,200
1790105801.093,swift-order-service,2.776,200
1790105801.604,swift-user-service,5.618,200
1790105801.608,swift-product-service,3.691,200
1790105801.612,swift-order-service,4.493,200
1790105802.136,swift-user-service,13.507,200
1790105802.140,swift-product-service,3.857,200
1790105802.143,swift-order-service,3.054,200
1790105802.653,swift-user-service,5.532,200
1790105802.657,swift-product-service,3.507,200
1790105802.660,swift-order-service,3.069,200
1790105803.171,swift-user-service,5.473,200
1790105803.174,swift-product-service,3.190,200
1790105803.177,swift-order-service,2.913,200
1790105803.696,swift-user-service,7.014,200
1790105803.701,swift-product-service,4.015,200
1790105803.705,swift-order-service,4.081,200
1790105804.211,swift-user-service,2.723,200
1790105804.213,swift-product-service,2.033,200
1790105804.215,swift-order-service,2.129,200
1790105804.730,swift-user-service,5.078,200
1790105804.733,swift-product-service,2.994,200
1790105804.736,swift-order-service,2.509,200
1790105805.251,swift-user-service,5.544,200
1790105805.254,swift-product-service,3.138,200
1790105805.259,swift-order-service,4.424,200
1790105805.775,swift-user-service,5.510,200
1790105805.778,swift-product-service,3.782,200
1790105805.783,swift-order-service,4.256,200
1790105806.289,swift-user-service,1.990,200
1790105806.291,swift-product-service,1.544,200
1790105806.292,swift-order-service,1.461,200
1790105806.797,swift-user-service,4.765,200
1790105806.800,swift-product-service,2.981,200
1790105806.803,swift-order-service,2.837,200
1790105807.309,swift-user-service,3.082,200
1790105807.311,swift-product-service,2.120,200
1790105807.313,swift-order-service,2.375,200
1790105807.821,swift-user-service,5.470,200
1790105807.824,swift-product-service,3.122,200
1790105807.827,swift-order-service,2.829,200
1790105808.340,swift-user-service,4.219,200
1790105808.343,swift-product-service,2.629,200
1790105808.345,swift-order-service,2.434,200
1790105808.860,swift-user-service,5.180,200
1790105808.863,swift-product-service,3.143,200
1790105808.866,swift-order-service,2.822,200
1790105809.370,swift-user-service,2.505,200
1790105809.371,swift-product-service,1.025,200
1790105809.373,swift-order-service,1.709,200
1790105809.885,swift-user-service,5.495,200
1790105809.889,swift-product-service,3.191,200
1790105809.891,swift-order-service,2.809,200
1790105810.396,swift-user-service,4.411,200
1790105810.399,swift-product-service,2.415,200
1790105810.401,swift-order-service,2.588,200
1790105810.917,swift-user-service,5.453,200
1790105810.920,swift-product-service,3.258,200
1790105810.923,swift-order-service,3.130,200
1790105811.437,swift-user-service,2.879,200
1790105811.438,swift-product-service,1.784,200
1790105811.440,swift-order-service,1.823,200
1790105811.950,swift-user-service,4.695,200
1790105811.953,swift-product-service,3.107,200
1790105811.956,swift-order-service,2.769,200
1790105812.464,swift-user-service,3.728,200
1790105812.467,swift-product-service,2.351,200
1790105812.469,swift-order-service,2.535,200
1790105812.975,swift-user-service,4.418,200
1790105812.978,swift-product-service,3.003,200
1790105812.981,swift-order-service,2.772,200
1790105813.484,swift-user-service,1.664,200
1790105813.485,swift-product-service,1.165,200
1790105813.486,swift-order-service,1.080,200
1790105814.001,swift-user-service,5.181,200
1790105814.004,swift-product-service,3.141,200
1790105814.007,swift-order-service,2.765,200
1790105814.545,swift-user-service,28.385,200
1790105814.547,swift-product-service,2.278,200
1790105814.550,swift-order-service,2.376,200
1790105815.063,swift-user-service,5.759,200
1790105815.066,swift-product-service,3.347,200
1790105815.070,swift-order-service,3.182,200
1790105815.582,swift-user-service,4.863,200
1790105815.585,swift-product-service,3.136,200
1790105815.588,swift-order-service,3.184,200
1790105816.100,swift-user-service,5.385,200
1790105816.104,swift-product-service,3.263,200
1790105816.106,swift-order-service,2.756,200
1790105816.636,swift-user-service,27.843,200
1790105816.638,swift-product-service,1.418,200
1790105816.639,swift-order-service,1.377,200
1790105817.146,swift-user-service,4.651,200
1790105817.149,swift-product-service,2.909,200
1790105817.152,swift-order-service,2.840,200
1790105817.658,swift-user-service,2.114,200
1790105817.659,swift-product-service,1.161,200
1790105817.660,swift-order-service,1.103,200
1790105818.169,swift-user-service,5.461,200
1790105818.173,swift-product-service,3.404,200
1790105818.176,swift-order-service,3.115,200
1790105818.683,swift-user-service,2.857,200
1790105818.684,swift-product-service,1.028,200
1790105818.685,swift-order-service,1.124,200
1790105819.192,swift-user-service,2.653,200
1790105819.194,swift-product-service,1.665,200
1790105819.195,swift-order-service,1.327,200
1790105819.707,swift-user-service,2.406,200
