t,service,latency_ms
1790100994.570,java-user-service,26.633
1790100994.584,java-product-service,12.506
1790100994.595,java-order-service,9.755
1790100999.624,java-user-service,20.269
1790100999.644,java-product-service,15.629
1790100999.657,java-order-service,8.819
1790101004.688,java-user-service,19.711
1790101004.703,java-product-service,11.600
1790101004.715,java-order-service,7.135
1790101009.744,java-user-service,19.218
1790101009.760,java-product-service,11.723
1790101009.779,java-order-service,14.484
1790101014.810,java-user-service,19.621
1790101014.825,java-product-service,11.229
1790101014.838,java-order-service,9.606
1790101019.862,java-user-service,16.695
1790101019.880,java-product-service,12.108
1790101019.893,java-order-service,7.559
1790101024.905,java-user-service,8.974
1790101024.915,java-product-service,6.280
1790101024.926,java-order-service,5.687
1790101029.951,java-user-service,13.877
1790101029.964,java-product-service,8.572
1790101029.977,java-order-service,7.800
1790101034.994,java-user-service,5.986
1790101035.003,java-product-service,5.126
1790101035.013,java-order-service,4.915
1790101040.025,java-user-service,8.405
1790101040.039,java-product-service,8.283
1790101040.048,java-order-service,6.033
1790101045.067,java-user-service,6.643
1790101045.079,java-product-service,5.756
1790101045.092,java-order-service,7.624
1790101050.112,java-user-service,8.458
1790101050.122,java-product-service,6.899
1790101050.131,java-order-service,6.661
1790101055.153,java-user-service,9.084
1790101055.164,java-product-service,5.785
1790101055.174,java-order-service,5.656
1790101060.197,java-user-service,15.852
1790101060.209,java-product-service,9.130
1790101060.220,java-order-service,7.444
1790101065.240,java-user-service,17.242
1790101065.254,java-product-service,10.839
1790101065.268,java-order-service,9.420
1790101070.280,java-user-service,7.782
1790101070.290,java-product-service,7.731
1790101070.298,java-order-service,5.597
1790101075.326,java-user-service,15.600
1790101075.343,java-product-service,12.044
1790101075.358,java-order-service,10.466
1790101080.372,java-user-service,9.073
1790101080.384,java-product-service,5.984
1790101080.392,java-order-service,6.070
1790101085.419,java-user-service,18.983
1790101085.435,java-product-service,10.760
1790101085.447,java-order-service,7.419
1790101090.459,java-user-service,9.929
1790101090.471,java-product-service,6.414
1790101090.481,java-order-service,5.548
1790101095.499,java-user-service,9.819
1790101095.508,java-product-service,6.284
1790101095.516,java-order-service,6.274
1790101100.529,java-user-service,8.772
1790101100.539,java-product-service,5.411
1790101100.549,java-order-service,5.696
1790101105.568,java-user-service,6.848
1790101105.583,java-product-service,9.607
1790101105.594,java-order-service,6.067
1790101110.608,java-user-service,4.513
1790101110.617,java-product-service,4.572
1790101110.627,java-order-service,5.087
1790101115.684,java-user-service,45.534
1790101115.693,java-product-service,5.772
1790101115.701,java-order-service,6.029
1790101120.720,java-user-service,10.442
1790101120.731,java-product-service,8.211
1790101120.743,java-order-service,9.198
1790101125.770,java-user-service,21.305
1790101125.790,java-product-service,14.166
1790101125.812,java-order-service,16.123
1790101130.839,java-user-service,14.877
1790101130.855,java-product-service,12.267
1790101130.870,java-order-service,12.715
1790101135.891,java-user-service,11.629
1790101135.906,java-product-service,9.520
1790101135.918,java-order-service,9.547
1790101140.951,java-user-service,24.006
1790101140.969,java-product-service,14.770
1790101140.980,java-order-service,7.050
1790101146.004,java-user-service,16.230
1790101146.023,java-product-service,13.370
1790101146.039,java-order-service,10.336
1790101151.053,java-user-service,10.861
1790101151.064,java-product-service,6.443
1790101151.073,java-order-service,4.501
1790101156.093,java-user-service,16.180
1790101156.109,java-product-service,11.283
1790101156.120,java-order-service,7.111
1790101161.141,java-user-service,16.897
1790101161.160,java-product-service,13.995
1790101161.175,java-order-service,10.163
1790101166.196,java-user-service,9.269
1790101166.208,java-product-service,6.604
1790101166.220,java-order-service,6.671
1790101171.238,java-user-service,8.266
1790101171.247,java-product-service,5.176
1790101171.255,java-order-service,5.425
1790101176.270,java-user-service,6.433
1790101176.280,java-product-service,4.861
1790101176.289,java-order-service,4.754
1790101181.305,java-user-service,6.561
1790101181.314,java-product-service,4.570
1790101181.322,java-order-service,5.555
1790101186.330,java-user-service,4.541
1790101186.338,java-product-service,4.626
1790101186.349,java-order-service,6.406
1790101191.371,java-user-service,9.766
1790101191.380,java-product-service,6.268
1790101191.389,java-order-service,6.387
1790101196.408,java-user-service,14.633
1790101196.426,java-product-service,12.642
1790101196.437,java-order-service,7.733
1790101201.463,java-user-service,15.684
1790101201.478,java-product-service,11.613
1790101201.491,java-order-service,8.253
1790101206.513,java-user-service,11.299
1790101206.528,java-product-service,9.061
1790101206.538,java-order-service,4.643
1790101211.564,java-user-service,14.785
1790101211.581,java-product-service,12.669
1790101211.595,java-order-service,9.001
1790101216.616,java-user-service,14.155
1790101216.630,java-product-service,10.403
1790101216.641,java-order-service,8.479
1790101221.672,java-user-service,13.874
1790101221.687,java-product-service,10.822
1790101221.701,java-order-service,9.837
1790101226.737,java-user-service,12.973
1790101226.751,java-product-service,8.382
1790101226.764,java-order-service,7.701
1790101231.794,java-user-service,14.183
1790101231.807,java-product-service,9.249
1790101231.820,java-order-service,8.467
1790101236.861,java-user-service,22.400
1790101236.876,java-product-service,8.697
1790101236.889,java-order-service,8.125
