t,service,latency_ms
1790098827.285,java-user-service,13.557
1790098827.298,java-product-service,11.096
1790098827.308,java-order-service,8.546
1790098832.338,java-user-service,19.245
1790098832.360,java-product-service,15.205
1790098832.373,java-order-service,9.113
1790098837.399,java-user-service,13.718
1790098837.413,java-product-service,9.242
1790098837.425,java-order-service,7.190
1790098842.444,java-user-service,11.064
1790098842.456,java-product-service,7.677
1790098842.467,java-order-service,6.081
1790098847.488,java-user-service,18.540
1790098847.502,java-product-service,9.460
1790098847.515,java-order-service,8.294
1790098852.543,java-user-service,19.134
1790098852.559,java-product-service,12.079
1790098852.570,java-order-service,7.817
1790098857.584,java-user-service,6.560
1790098857.595,java-product-service,6.519
1790098857.605,java-order-service,5.557
1790098862.617,java-user-service,7.309
1790098862.626,java-product-service,5.718
1790098862.637,java-order-service,6.360
1790098867.655,java-user-service,6.655
1790098867.666,java-product-service,5.080
1790098867.675,java-order-service,6.043
1790098872.694,java-user-service,6.816
1790098872.704,java-product-service,5.624
1790098872.715,java-order-service,8.628
1790098877.732,java-user-service,7.680
1790098877.741,java-product-service,6.078
1790098877.750,java-order-service,6.056
1790098882.768,java-user-service,6.275
1790098882.798,java-product-service,26.994
1790098882.808,java-order-service,7.015
1790098887.831,java-user-service,16.373
1790098887.846,java-product-service,10.583
1790098887.859,java-order-service,8.584
1790098892.875,java-user-service,9.323
1790098892.889,java-product-service,8.236
1790098892.900,java-order-service,6.697
1790098897.916,java-user-service,6.681
1790098897.924,java-product-service,5.742
1790098897.934,java-order-service,5.737
1790098902.965,java-user-service,18.430
1790098902.977,java-product-service,9.354
1790098902.990,java-order-service,9.919
1790098908.008,java-user-service,6.244
1790098908.018,java-product-service,6.155
1790098908.029,java-order-service,8.157
1790098913.050,java-user-service,12.752
1790098913.064,java-product-service,7.804
1790098913.075,java-order-service,7.835
1790098918.090,java-user-service,12.214
1790098918.104,java-product-service,8.110
1790098918.141,java-order-service,32.831
1790098923.157,java-user-service,7.188
1790098923.170,java-product-service,6.734
1790098923.181,java-order-service,6.314
1790098928.207,java-user-service,20.878
1790098928.224,java-product-service,12.723
1790098928.233,java-order-service,7.262
1790098933.259,java-user-service,15.999
1790098933.272,java-product-service,10.511
1790098933.284,java-order-service,7.185
1790098938.311,java-user-service,18.907
1790098938.324,java-product-service,9.567
1790098938.334,java-order-service,6.518
1790098943.357,java-user-service,12.170
1790098943.372,java-product-service,9.129
1790098943.382,java-order-service,6.340
1790098948.400,java-user-service,14.479
1790098948.413,java-product-service,9.030
1790098948.427,java-order-service,8.909
1790098953.455,java-user-service,15.730
1790098953.472,java-product-service,12.223
1790098953.486,java-order-service,9.545
1790098958.507,java-user-service,15.916
1790098958.521,java-product-service,9.993
1790098958.536,java-order-service,9.028
1790098963.560,java-user-service,17.399
1790098963.573,java-product-service,10.232
1790098963.581,java-order-service,6.730
1790098968.608,java-user-service,15.245
1790098968.623,java-product-service,9.113
1790098968.635,java-order-service,8.955
1790098973.658,java-user-service,13.738
1790098973.674,java-product-service,12.087
1790098973.689,java-order-service,9.967
1790098978.710,java-user-service,14.403
1790098978.726,java-product-service,8.993
1790098978.736,java-order-service,6.370
