t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790112748.568,java-order-service,1.78,293286707.2,27.31,38
1790112748.568,java-user-service,2.5,377277644.8,35.13,44
1790112748.568,java-product-service,4.21,350224384.0,32.62,43
1790112748.568,research-postgres,0.37,139880038.4,13.03,44
1790112748.568,research-redis,0.73,8208252.928,1.53,8
1790112752.686,java-order-service,4.91,298110156.8,27.76,39
1790112752.686,java-user-service,11.74,377906790.4,35.20,44
1790112752.686,java-product-service,2.31,350748672.0,32.66,43
1790112752.686,research-postgres,2.74,139670323.2,13.01,44
1790112752.686,research-redis,0.79,7630487.552,1.42,8
1790112756.868,java-order-service,3.54,298634444.8,27.81,39
1790112756.868,java-user-service,17.0,378745651.2,35.27,44
1790112756.868,java-product-service,5.35,351377817.6,32.72,43
1790112756.868,research-postgres,0.35,139460608.0,12.99,44
1790112756.868,research-redis,0.56,7782531.072,1.45,8
1790112761.044,java-order-service,5.69,299053875.2,27.86,39
1790112761.044,java-user-service,19.15,377592217.6,35.17,44
1790112761.044,java-product-service,2.43,351797248.0,32.77,43
1790112761.044,research-postgres,2.76,139670323.2,13.01,44
1790112761.044,research-redis,0.57,7954497.536,1.48,8
1790112765.213,java-order-service,5.15,299997593.6,27.94,39
1790112765.213,java-user-service,17.03,378326220.8,35.24,44
1790112765.213,java-product-service,2.52,352111820.8,32.79,43
1790112765.213,research-postgres,0.35,139565465.6,13.00,44
1790112765.213,research-redis,0.75,7937720.32,1.48,8
1790112769.368,java-order-service,2.2,301255884.8,28.05,39
1790112769.368,java-user-service,30.73,378116505.6,35.22,44
1790112769.368,java-product-service,4.14,351902105.6,32.77,43
1790112769.368,research-postgres,0.45,139880038.4,13.02,44
1790112769.368,research-redis,0.79,7847542.784,1.46,8
1790112773.544,java-order-service,2.81,302304460.8,28.16,39
1790112773.544,java-user-service,10.06,378116505.6,35.22,44
1790112773.544,java-product-service,5.54,352111820.8,32.80,43
1790112773.544,research-postgres,0.78,140194611.2,13.06,44
1790112773.544,research-redis,0.75,7888437.248,1.47,8
1790112777.698,java-order-service,10.93,303667609.6,28.28,39
1790112777.698,java-user-service,48.25,377801932.8,35.19,44
1790112777.698,java-product-service,4.55,359137280.0,33.45,49
1790112777.698,research-postgres,0.38,139880038.4,13.03,44
1790112777.698,research-redis,0.62,7507804.16,1.40,8
1790112781.856,java-order-service,9.0,304191897.6,28.33,39
