t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790103862.581,java-order-service,0.85,262982860.8,24.49,38
1790103862.581,java-user-service,24.28,366057881.6,34.10,44
1790103862.581,java-product-service,7.4,382310809.6,35.60,43
1790103862.581,research-postgres,0.12,132644864.0,12.35,41
1790103862.581,research-redis,0.72,40013660.16,7.45,8
1790103866.701,java-order-service,4.54,263821721.6,24.57,38
1790103866.701,java-user-service,14.68,366582169.6,34.14,44
1790103866.701,java-product-service,2.33,382730240.0,35.65,43
1790103866.701,research-postgres,0.19,132959436.8,12.39,41
1790103866.701,research-redis,0.74,40485519.36,7.54,8
1790103870.869,java-order-service,4.27,264346009.6,24.62,38
1790103870.869,java-user-service,30.5,371091046.4,34.56,44
1790103870.869,java-product-service,4.19,383044812.8,35.67,43
1790103870.869,research-postgres,0.17,133169152.0,12.40,41
1790103870.869,research-redis,0.79,40569405.44,7.56,8
1790103875.036,java-order-service,1.32,264660582.4,24.64,38
1790103875.036,java-user-service,19.75,371929907.2,34.63,44
1790103875.036,java-product-service,2.09,382835097.6,35.66,43
1790103875.036,research-postgres,0.21,133064294.4,12.39,41
1790103875.036,research-redis,0.72,40380661.76,7.52,8
1790103879.155,java-order-service,1.24,264975155.2,24.68,38
1790103879.155,java-user-service,31.17,372349337.6,34.68,44
1790103879.155,java-product-service,3.69,383044812.8,35.68,43
1790103879.155,research-postgres,0.84,133064294.4,12.40,41
1790103879.155,research-redis,0.78,39919288.32,7.44,8
1790103883.269,java-order-service,0.96,264975155.2,24.68,38
1790103883.269,java-user-service,34.07,372454195.2,34.69,44
1790103883.269,java-product-service,5.24,383149670.4,35.69,43
1790103883.269,research-postgres,0.24,133064294.4,12.39,41
1790103883.269,research-redis,0.7,39898316.8,7.43,8
1790103887.368,java-order-service,10.22,266548019.2,24.83,38
1790103887.368,java-user-service,41.94,372663910.4,34.70,44
1790103887.368,java-product-service,3.17,383883673.6,35.75,43
1790103887.368,research-postgres,2.35,133169152.0,12.40,41
1790103887.368,research-redis,0.59,40149975.04,7.48,8
1790103891.477,java-order-service,1.19,266652876.8,24.84,38
1790103891.477,java-user-service,47.52,373922201.6,34.82,44
1790103891.477,java-product-service,6.52,383464243.2,35.71,43
1790103891.477,research-postgres,0.49,133378867.2,12.43,41
1790103891.477,research-redis,0.47,40024145.92,7.46,8
1790103895.583,java-order-service,1.16,262144000.0,24.41,38
1790103895.583,java-user-service,40.41,374446489.6,34.88,44
1790103895.583,java-product-service,6.95,385141964.8,35.87,43
1790103895.583,research-postgres,0.37,133588582.4,12.44,41
1790103895.583,research-redis,0.75,40485519.36,7.54,8
1790103899.694,java-order-service,1.53,262773145.6,24.47,38
1790103899.694,java-user-service,51.44,375704780.8,34.99,44
1790103899.694,java-product-service,4.08,385351680.0,35.88,43
1790103899.694,research-postgres,0.28,133588582.4,12.44,41
1790103899.694,research-redis,0.75,39877345.28,7.43,8
1790103903.799,java-order-service,1.68,263297433.6,24.52,38
1790103903.799,java-user-service,50.87,375809638.4,35.00,44
1790103903.799,java-product-service,2.94,385351680.0,35.89,43
1790103903.799,research-postgres,0.68,133693440.0,12.45,41
1790103903.799,research-redis,0.62,40097546.24,7.47,8
1790103907.902,java-order-service,1.29,263821721.6,24.57,38
1790103907.902,java-user-service,59.4,376333926.4,35.04,44
1790103907.902,java-product-service,7.1,385561395.2,35.91,43
1790103907.902,research-postgres,1.86,134112870.4,12.49,41
1790103907.902,research-redis,0.73,39982202.88,7.45,8
1790103912.017,java-order-service,2.43,263821721.6,24.57,38
1790103912.017,java-user-service,43.52,376333926.4,35.05,44
1790103912.017,java-product-service,11.64,385980825.6,35.94,43
1790103912.017,research-postgres,0.33,134008012.8,12.48,41
1790103912.017,research-redis,0.76,40202403.84,7.49,8
1790103916.126,java-order-service,5.67,264136294.4,24.59,38
1790103916.126,java-user-service,22.77,376858214.4,35.10,44
1790103916.126,java-product-service,11.53,386190540.8,35.97,43
1790103916.126,research-postgres,0.28,134217728.0,12.50,41
1790103916.126,research-redis,0.72,40170946.56,7.48,8
1790103920.224,java-order-service,4.29,264136294.4,24.60,38
1790103920.224,java-user-service,79.52,377906790.4,35.19,45
1790103920.224,java-product-service,3.6,386714828.8,36.01,43
1790103920.224,research-postgres,1.07,134008012.8,12.48,41
1790103920.224,research-redis,0.67,40349204.48,7.52,8
1790103924.343,java-order-service,1.62,264450867.2,24.63,38
1790103924.343,java-user-service,9.39,378850508.8,35.28,45
1790103924.343,java-product-service,5.27,387343974.4,36.07,43
1790103924.343,research-postgres,0.13,138936320.0,12.94,44
1790103924.343,research-redis,0.85,40558919.68,7.55,8
1790103928.487,java-order-service,2.09,264555724.8,24.63,38
1790103928.487,java-user-service,39.57,378745651.2,35.27,44
1790103928.487,java-product-service,4.69,387239116.8,36.06,43
1790103928.487,research-postgres,0.34,138831462.4,12.93,44
1790103928.487,research-redis,2.54,39982202.88,7.45,8
1790103932.612,java-order-service,1.35,265080012.8,24.68,38
1790103932.612,java-user-service,57.43,379165081.6,35.31,44
1790103932.612,java-product-service,9.94,387343974.4,36.07,43
1790103932.612,research-postgres,0.35,139146035.2,12.96,44
1790103932.612,research-redis,0.73,39908802.56,7.43,8
1790103936.757,java-order-service,3.71,264870297.6,24.67,38
1790103936.757,java-user-service,45.78,379374796.8,35.33,44
1790103936.757,java-product-service,8.4,388077977.6,36.14,43
1790103936.757,research-postgres,0.33,138936320.0,12.94,44
1790103936.757,research-redis,0.48,40129003.52,7.48,8
1790103940.904,java-order-service,1.02,265080012.8,24.69,38
1790103940.904,java-user-service,85.25,379374796.8,35.33,44
1790103940.904,java-product-service,3.34,388077977.6,36.14,43
1790103940.904,research-postgres,0.2,138936320.0,12.94,44
1790103940.904,research-redis,0.97,40108032.0,7.47,8
1790103945.038,java-order-service,1.78,265604300.8,24.74,38
1790103945.038,java-user-service,10.14,379479654.4,35.34,44
1790103945.038,java-product-service,9.52,388182835.2,36.15,43
1790103945.038,research-postgres,0.97,139146035.2,12.96,44
1790103945.038,research-redis,0.6,40076574.72,7.47,8
1790103949.100,java-order-service,1.31,265394585.6,24.72,38
1790103949.100,java-user-service,46.86,380213657.6,35.41,44
1790103949.100,java-product-service,7.86,388392550.4,36.17,43
1790103949.100,research-postgres,0.38,139146035.2,12.96,44
1790103949.100,research-redis,0.67,39803944.96,7.41,8
1790103953.252,java-order-service,1.61,265918873.6,24.77,38
1790103953.252,java-user-service,49.71,379794227.2,35.37,44
1790103953.252,java-product-service,5.07,388497408.0,36.18,43
1790103953.252,research-postgres,0.41,138621747.2,12.91,44
1790103953.252,research-redis,0.81,40003174.4,7.45,8
1790103957.449,java-order-service,3.23,266023731.2,24.78,38
1790103957.449,java-user-service,55.38,380528230.4,35.44,44
1790103957.449,java-product-service,7.12,389545984.0,36.28,44
1790103957.449,research-postgres,0.39,141348044.8,13.17,45
1790103957.449,research-redis,2.17,40108032.0,7.47,8
