t,service,latency_ms
1790110118.799,java-user-service,9.696
1790110118.810,java-product-service,9.295
1790110118.819,java-order-service,7.995
1790110123.833,java-user-service,9.186
1790110123.847,java-product-service,9.808
1790110123.859,java-order-service,9.631
1790110129.075,java-user-service,212.011
1790110129.091,java-product-service,10.142
1790110129.103,java-order-service,7.453
1790110134.188,java-user-service,73.844
1790110134.203,java-product-service,8.631
1790110134.213,java-order-service,7.239
1790110139.571,java-user-service,345.336
1790110139.582,java-product-service,8.287
1790110139.594,java-order-service,6.910
1790110144.880,java-user-service,275.751
1790110144.892,java-product-service,9.723
1790110144.904,java-order-service,6.684
1790110150.378,java-user-service,470.408
1790110150.390,java-product-service,8.477
1790110150.401,java-order-service,6.266
1790110155.567,java-user-service,152.816
1790110155.582,java-product-service,12.190
1790110155.593,java-order-service,7.067
1790110160.969,java-user-service,364.229
1790110160.984,java-product-service,9.054
1790110161.009,java-order-service,19.150
1790110167.872,java-user-service,1857.803
1790110167.884,java-product-service,8.568
1790110167.896,java-order-service,7.636
1790110175.772,java-user-service,2870.666
1790110175.781,java-product-service,6.800
1790110175.792,java-order-service,6.759
1790110183.870,java-user-service,3073.696
1790110183.881,java-product-service,8.376
1790110183.892,java-order-service,6.179
1790110192.876,java-user-service,3975.150
1790110192.887,java-product-service,7.779
1790110192.899,java-order-service,7.295
1790110202.914,java-user-service,5004.750
1790110202.927,java-product-service,12.353
1790110202.939,java-order-service,8.828
1790110212.944,java-user-service,5002.689
1790110212.974,java-product-service,30.107
1790110212.984,java-order-service,7.060
1790110222.995,java-user-service,5004.706
1790110223.005,java-product-service,9.925
1790110223.016,java-order-service,7.559
1790110233.030,java-user-service,5004.620
1790110233.043,java-product-service,13.470
1790110233.066,java-order-service,18.100
1790110243.078,java-user-service,5003.995
1790110243.087,java-product-service,9.383
1790110243.098,java-order-service,5.768
1790110253.109,java-user-service,5004.261
1790110253.119,java-product-service,10.127
1790110253.133,java-order-service,10.442
1790110263.150,java-user-service,5004.596
1790110263.179,java-product-service,28.147
1790110263.189,java-order-service,7.903
1790110273.201,java-user-service,5004.030
1790110273.211,java-product-service,10.591
1790110273.228,java-order-service,11.868
1790110283.244,java-user-service,5004.716
1790110283.274,java-product-service,29.445
1790110283.284,java-order-service,7.800
1790110293.291,java-user-service,5004.011
1790110293.299,java-product-service,8.453
1790110293.312,java-order-service,7.611
1790110303.320,java-user-service,5004.645
1790110303.335,java-product-service,14.864
1790110303.351,java-order-service,11.436
1790110313.367,java-user-service,5003.952
1790110313.380,java-product-service,13.111
1790110313.393,java-order-service,7.873
1790110323.402,java-user-service,5004.987
1790110323.418,java-product-service,15.649
1790110323.432,java-order-service,10.885
1790110333.446,java-user-service,5003.625
1790110333.472,java-product-service,25.672
1790110333.481,java-order-service,6.820
