t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790111761.465,java-order-service,2.09,281542656.0,26.22,38
1790111761.465,java-user-service,23.17,358088704.0,33.35,44
1790111761.465,java-product-service,3.54,370671616.0,34.52,43
1790111761.465,research-postgres,0.26,134427443.2,12.52,41
1790111761.465,research-redis,0.82,7716470.784,1.44,8
1790111765.588,java-order-service,6.13,285107814.4,26.55,39
1790111765.588,java-user-service,11.53,358612992.0,33.40,44
1790111765.588,java-product-service,2.16,372139622.4,34.66,43
1790111765.588,research-postgres,0.1,134637158.4,12.54,41
1790111765.588,research-redis,0.82,7655653.376,1.43,8
1790111769.743,java-order-service,2.52,285422387.2,26.59,39
1790111769.743,java-user-service,17.28,358822707.2,33.42,44
1790111769.743,java-product-service,7.86,372663910.4,34.70,43
1790111769.743,research-postgres,2.22,134217728.0,12.50,41
1790111769.743,research-redis,0.85,7659847.68,1.43,8
1790111773.907,java-order-service,4.5,285736960.0,26.61,39
1790111773.907,java-user-service,2.19,358612992.0,33.40,44
1790111773.907,java-product-service,2.14,372873625.6,34.72,43
1790111773.907,research-postgres,0.55,134846873.6,12.55,41
1790111773.907,research-redis,0.61,7552892.928,1.41,8
1790111778.059,java-order-service,1.37,286051532.8,26.64,39
1790111778.059,java-user-service,12.58,359346995.2,33.47,44
1790111778.059,java-product-service,2.03,373083340.8,34.75,43
1790111778.059,research-postgres,0.16,134846873.6,12.56,41
1790111778.059,research-redis,0.7,7995392.0,1.49,8
1790111782.215,java-order-service,3.96,287309824.0,26.76,39
1790111782.215,java-user-service,26.42,359556710.4,33.49,44
1790111782.215,java-product-service,3.32,373397913.6,34.78,43
1790111782.215,research-postgres,0.55,134846873.6,12.55,41
1790111782.215,research-redis,1.0,7778336.768,1.45,8
1790111786.366,java-order-service,2.74,288987545.6,26.91,39
1790111786.366,java-user-service,19.57,359556710.4,33.49,44
1790111786.366,java-product-service,2.01,373397913.6,34.78,43
1790111786.366,research-postgres,0.68,135161446.4,12.58,41
1790111786.366,research-redis,0.55,7937720.32,1.48,8
1790111790.504,java-order-service,8.93,289931264.0,27.00,39
1790111790.504,java-user-service,32.83,359766425.6,33.50,44
1790111790.504,java-product-service,4.05,373712486.4,34.80,43
1790111790.504,research-postgres,0.65,135371161.6,12.61,41
1790111790.504,research-redis,0.8,7876902.912,1.47,8
1790111794.627,java-order-service,3.11,290665267.2,27.07,39
1790111794.627,java-user-service,40.54,359871283.2,33.51,44
1790111794.627,java-product-service,5.78,373922201.6,34.83,43
1790111794.627,research-postgres,0.42,135161446.4,12.59,41
1790111794.627,research-redis,0.46,7941914.624,1.48,8
1790111798.767,java-order-service,2.18,291608985.6,27.15,39
1790111798.767,java-user-service,54.02,360395571.2,33.56,44
1790111798.767,java-product-service,2.83,374236774.4,34.85,43
1790111798.767,research-postgres,1.35,135476019.2,12.62,41
1790111798.767,research-redis,0.71,7815036.928,1.46,8
1790111802.903,java-order-service,4.36,292867276.8,27.27,39
1790111802.903,java-user-service,38.59,361234432.0,33.64,44
1790111802.903,java-product-service,2.96,374761062.4,34.91,43
1790111802.903,research-postgres,0.46,135371161.6,12.61,41
1790111802.903,research-redis,0.45,7696547.84,1.43,8
1790111807.014,java-order-service,8.18,292657561.6,27.25,39
1790111807.014,java-user-service,39.89,361444147.2,33.66,44
1790111807.014,java-product-service,1.96,375075635.2,34.93,43
1790111807.014,research-postgres,0.76,135476019.2,12.62,41
1790111807.014,research-redis,0.38,7901020.16,1.47,8
1790111811.135,java-order-service,8.5,294230425.6,27.40,39
1790111811.135,java-user-service,50.97,362492723.2,33.76,44
1790111811.135,java-product-service,4.95,375180492.8,34.94,43
1790111811.135,research-postgres,0.57,135895449.6,12.66,41
1790111811.135,research-redis,0.44,7761559.552,1.45,8
1790111815.238,java-order-service,7.17,296117862.4,27.58,39
1790111815.238,java-user-service,33.52,362387865.6,33.75,44
1790111815.238,java-product-service,5.15,375180492.8,34.94,43
1790111815.238,research-postgres,0.46,135685734.4,12.64,41
1790111815.238,research-redis,0.46,7520387.072,1.40,8
1790111819.346,java-order-service,5.24,296327577.6,27.59,39
1790111819.346,java-user-service,57.24,363121868.8,33.82,44
1790111819.346,java-product-service,6.58,376333926.4,35.05,43
1790111819.346,research-postgres,1.93,135685734.4,12.64,41
1790111819.346,research-redis,1.6,7831814.144,1.46,8
1790111823.451,java-order-service,5.15,297585868.8,27.71,39
1790111823.451,java-user-service,28.09,363436441.6,33.85,44
1790111823.451,java-product-service,5.98,376333926.4,35.05,43
1790111823.451,research-postgres,0.63,135790592.0,12.64,41
1790111823.451,research-redis,0.46,7909408.768,1.47,8
1790111827.557,java-order-service,4.0,298844160.0,27.83,39
1790111827.557,java-user-service,76.63,363646156.8,33.87,44
1790111827.557,java-product-service,1.91,376648499.2,35.08,43
1790111827.557,research-postgres,0.9,136629452.8,12.72,41
1790111827.557,research-redis,0.49,8253341.696,1.54,8
1790111831.677,java-order-service,7.2,300731596.8,28.01,39
1790111831.677,java-user-service,60.39,363751014.4,33.87,44
1790111831.677,java-product-service,4.19,377487360.0,35.15,43
1790111831.677,research-postgres,0.84,136210022.4,12.69,41
1790111831.677,research-redis,0.43,7971274.752,1.48,8
