t,service,latency_ms,status
1790101961.003,java-user-service,7.988,200
1790101961.010,java-product-service,6.965,200
1790101961.015,java-order-service,5.416,200
1790101961.534,java-user-service,12.772,200
1790101961.543,java-product-service,9.202,200
1790101961.551,java-order-service,7.478,200
1790101962.061,java-user-service,9.495,200
1790101962.067,java-product-service,6.714,200
1790101962.073,java-order-service,5.371,200
1790101962.600,java-user-service,26.501,200
1790101962.605,java-product-service,4.707,200
1790101962.609,java-order-service,4.204,200
1790101963.117,java-user-service,3.119,200
1790101963.120,java-product-service,2.604,200
1790101963.123,java-order-service,3.339,200
1790101963.643,java-user-service,11.365,200
1790101963.652,java-product-service,8.646,200
1790101963.660,java-order-service,7.789,200
1790101964.182,java-user-service,12.013,200
1790101964.191,java-product-service,9.313,200
1790101964.198,java-order-service,6.931,200
1790101964.712,java-user-service,10.196,200
1790101964.721,java-product-service,8.730,200
1790101964.728,java-order-service,7.203,200
1790101965.234,java-user-service,4.912,200
1790101965.237,java-product-service,3.622,200
1790101965.241,java-order-service,4.145,200
1790101965.756,java-user-service,10.995,200
1790101965.765,java-product-service,9.121,200
1790101965.772,java-order-service,6.652,200
1790101966.281,java-user-service,4.767,200
1790101966.284,java-product-service,3.053,200
1790101966.287,java-order-service,3.312,200
1790101966.808,java-user-service,10.581,200
1790101966.817,java-product-service,9.168,200
1790101966.824,java-order-service,6.836,200
1790101967.337,java-user-service,6.065,200
1790101967.340,java-product-service,2.602,200
1790101967.343,java-order-service,2.996,200
1790101967.857,java-user-service,10.426,200
1790101967.867,java-product-service,10.153,200
1790101967.874,java-order-service,6.961,200
1790101968.383,java-user-service,3.162,200
1790101968.385,java-product-service,2.358,200
1790101968.388,java-order-service,2.538,200
1790101968.910,java-user-service,11.703,200
1790101968.918,java-product-service,8.233,200
1790101968.924,java-order-service,6.379,200
1790101969.437,java-user-service,4.058,200
1790101969.439,java-product-service,2.375,200
1790101969.442,java-order-service,2.581,200
1790101969.955,java-user-service,10.935,200
1790101969.963,java-product-service,8.612,200
1790101969.970,java-order-service,6.600,200
1790101970.481,java-user-service,3.321,200
1790101970.484,java-product-service,2.399,200
1790101970.486,java-order-service,2.557,200
1790101971.007,java-user-service,11.399,200
1790101971.015,java-product-service,8.349,200
1790101971.023,java-order-service,7.642,200
1790101971.537,java-user-service,4.211,200
1790101971.539,java-product-service,2.589,200
1790101971.542,java-order-service,2.980,200
1790101972.056,java-user-service,12.379,200
1790101972.064,java-product-service,8.401,200
1790101972.071,java-order-service,6.236,200
1790101972.575,java-user-service,3.559,200
1790101972.577,java-product-service,2.602,200
1790101972.580,java-order-service,2.691,200
1790101973.098,java-user-service,10.644,200
1790101973.105,java-product-service,7.794,200
1790101973.114,java-order-service,8.796,200
1790101973.627,java-user-service,4.414,200
1790101973.630,java-product-service,2.875,200
1790101973.633,java-order-service,3.183,200
1790101974.151,java-user-service,11.084,200
1790101974.160,java-product-service,8.298,200
1790101974.167,java-order-service,7.635,200
1790101974.673,java-user-service,4.280,200
1790101974.676,java-product-service,3.220,200
1790101974.679,java-order-service,3.124,200
1790101975.194,java-user-service,11.186,200
1790101975.202,java-product-service,8.241,200
1790101975.208,java-order-service,6.243,200
1790101975.713,java-user-service,4.530,200
1790101975.716,java-product-service,3.072,200
1790101975.719,java-order-service,3.054,200
1790101976.234,java-user-service,4.654,200
1790101976.238,java-product-service,3.526,200
1790101976.241,java-order-service,3.540,200
1790101976.746,java-user-service,4.357,200
1790101976.749,java-product-service,3.080,200
1790101976.753,java-order-service,3.805,200
1790101977.270,java-user-service,10.799,200
1790101977.278,java-product-service,7.867,200
1790101977.285,java-order-service,7.780,200
1790101977.800,java-user-service,4.835,200
1790101977.804,java-product-service,3.814,200
1790101977.808,java-order-service,3.760,200
1790101978.330,java-user-service,11.532,200
1790101978.338,java-product-service,8.376,200
1790101978.350,java-order-service,11.311,200
1790101978.862,java-user-service,4.845,200
1790101978.866,java-product-service,3.903,200
1790101978.870,java-order-service,3.966,200
1790101979.391,java-user-service,11.163,200
1790101979.399,java-product-service,7.981,200
1790101979.406,java-order-service,6.090,200
1790101979.915,java-user-service,5.697,200
1790101979.919,java-product-service,4.237,200
1790101979.925,java-order-service,5.321,200
1790101980.447,java-user-service,12.816,200
1790101980.456,java-product-service,9.109,200
1790101980.465,java-order-service,8.801,200
1790101980.978,java-user-service,7.476,200
1790101980.983,java-product-service,5.313,200
1790101980.989,java-order-service,5.773,200
1790101981.505,java-user-service,11.129,200
1790101981.512,java-product-service,7.892,200
1790101981.520,java-order-service,7.718,200
1790101982.032,java-user-service,9.222,200
1790101982.040,java-product-service,7.394,200
1790101982.047,java-order-service,7.108,200
1790101982.566,java-user-service,12.020,200
1790101982.574,java-product-service,7.964,200
1790101982.581,java-order-service,6.924,200
1790101983.100,java-user-service,9.066,200
1790101983.107,java-product-service,7.433,200
1790101983.115,java-order-service,7.290,200
1790101983.643,java-user-service,20.460,200
1790101983.645,java-product-service,2.904,200
1790101983.649,java-order-service,3.302,200
1790101984.161,java-user-service,10.694,200
1790101984.169,java-product-service,8.485,200
1790101984.178,java-order-service,8.818,200
1790101984.756,java-user-service,68.485,200
1790101984.759,java-product-service,2.457,200
1790101984.761,java-order-service,2.440,200
1790101985.280,java-user-service,10.628,200
1790101985.288,java-product-service,8.091,200
1790101985.296,java-order-service,8.391,200
1790101985.802,java-user-service,4.213,200
1790101985.805,java-product-service,3.371,200
1790101985.808,java-order-service,2.608,200
1790101986.315,java-user-service,4.367,200
1790101986.319,java-product-service,4.048,200
1790101986.323,java-order-service,4.363,200
1790101986.834,java-user-service,3.781,200
1790101986.836,java-product-service,2.174,200
1790101986.839,java-order-service,2.777,200
1790101987.359,java-user-service,10.171,200
1790101987.369,java-product-service,9.052,200
1790101987.377,java-order-service,8.612,200
1790101987.882,java-user-service,2.689,200
1790101987.884,java-product-service,2.489,200
1790101987.887,java-order-service,2.976,200
1790101988.408,java-user-service,10.590,200
1790101988.417,java-product-service,8.808,200
1790101988.423,java-order-service,6.650,200
1790101988.936,java-user-service,2.859,200
1790101988.938,java-product-service,2.218,200
1790101988.940,java-order-service,2.536,200
1790101989.458,java-user-service,9.899,200
1790101989.466,java-product-service,7.890,200
1790101989.473,java-order-service,6.708,200
1790101989.982,java-user-service,3.251,200
1790101989.984,java-product-service,2.354,200
1790101989.987,java-order-service,2.529,200
1790101990.501,java-user-service,10.454,200
1790101990.509,java-product-service,7.890,200
1790101990.518,java-order-service,8.869,200
1790101991.031,java-user-service,3.098,200
1790101991.034,java-product-service,2.486,200
1790101991.036,java-order-service,2.574,200
1790101991.548,java-user-service,9.550,200
1790101991.556,java-product-service,7.866,200
1790101991.563,java-order-service,6.726,200
1790101992.072,java-user-service,3.550,200
1790101992.075,java-product-service,2.904,200
1790101992.078,java-order-service,2.862,200
1790101992.594,java-user-service,10.891,200
1790101992.602,java-product-service,8.344,200
1790101992.611,java-order-service,8.174,200
1790101993.118,java-user-service,2.627,200
1790101993.120,java-product-service,2.361,200
1790101993.123,java-order-service,2.438,200
1790101993.629,java-user-service,5.117,200
1790101993.633,java-product-service,4.253,200
1790101993.638,java-order-service,4.208,200
1790101994.150,java-user-service,3.732,200
1790101994.152,java-product-service,2.075,200
1790101994.154,java-order-service,2.394,200
1790101994.671,java-user-service,11.276,200
1790101994.679,java-product-service,8.121,200
1790101994.685,java-order-service,5.996,200
1790101995.198,java-user-service,3.228,200
1790101995.200,java-product-service,2.007,200
1790101995.203,java-order-service,2.348,200
1790101995.716,java-user-service,10.977,200
1790101995.724,java-product-service,7.360,200
1790101995.730,java-order-service,6.625,200
1790101996.237,java-user-service,3.775,200
1790101996.239,java-product-service,2.100,200
1790101996.241,java-order-service,2.437,200
1790101996.757,java-user-service,11.095,200
1790101996.764,java-product-service,7.701,200
1790101996.772,java-order-service,7.904,200
1790101997.281,java-user-service,3.458,200
1790101997.283,java-product-service,2.320,200
1790101997.286,java-order-service,2.606,200
1790101997.798,java-user-service,10.535,200
1790101997.804,java-product-service,5.768,200
1790101997.809,java-order-service,4.817,200
1790101998.320,java-user-service,3.997,200
1790101998.322,java-product-service,2.420,200
1790101998.325,java-order-service,2.458,200
1790101998.840,java-user-service,11.087,200
1790101998.849,java-product-service,8.538,200
1790101998.855,java-order-service,6.802,200
1790101999.371,java-user-service,5.921,200
1790101999.376,java-product-service,4.658,200
1790101999.381,java-order-service,5.061,200
1790101999.896,java-user-service,11.315,200
1790101999.905,java-product-service,8.477,200
1790101999.911,java-order-service,6.435,200
1790102000.426,java-user-service,4.145,200
1790102000.429,java-product-service,2.911,200
1790102000.432,java-order-service,3.026,200
1790102000.951,java-user-service,12.095,200
1790102000.959,java-product-service,8.119,200
1790102000.967,java-order-service,8.046,200
1790102001.481,java-user-service,3.604,200
1790102001.484,java-product-service,2.823,200
1790102001.487,java-order-service,2.808,200
1790102002.007,java-user-service,11.070,200
1790102002.017,java-product-service,9.933,200
1790102002.023,java-order-service,6.234,200
1790102002.538,java-user-service,7.702,200
1790102002.543,java-product-service,5.072,200
1790102002.548,java-order-service,4.981,200
1790102003.093,java-user-service,42.721,200
1790102003.095,java-product-service,2.537,200
1790102003.098,java-order-service,2.397,200
1790102003.608,java-user-service,10.083,200
1790102003.615,java-product-service,7.142,200
1790102003.620,java-order-service,4.350,200
