t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790110384.480,java-order-service,1.39,281437798.4,26.21,38
1790110384.480,java-user-service,3.29,401709465.6,37.42,44
1790110384.480,java-product-service,3.86,327784857.6,30.53,43
1790110384.480,research-postgres,1.33,132854579.2,12.37,40
1790110384.480,research-redis,1.3,7819231.232,1.46,8
1790110389.616,java-order-service,1.87,282591232.0,26.32,38
1790110389.616,java-user-service,16.74,405484339.2,37.77,44
1790110389.616,java-product-service,6.8,328518860.8,30.60,43
1790110389.616,research-postgres,0.15,132959436.8,12.39,40
1790110389.616,research-redis,0.69,8191475.712,1.53,8
1790110393.780,java-order-service,2.28,283325235.2,26.39,38
1790110393.780,java-user-service,17.09,405694054.4,37.78,44
1790110393.780,java-product-service,9.29,328518860.8,30.59,43
1790110393.780,research-postgres,0.16,132854579.2,12.37,40
1790110393.780,research-redis,1.09,7958691.84,1.48,8
1790110397.935,java-order-service,1.29,283325235.2,26.39,38
1790110397.935,java-user-service,20.81,408105779.2,38.01,44
1790110397.935,java-product-service,11.47,329148006.4,30.65,43
1790110397.935,research-postgres,0.09,132854579.2,12.38,40
1790110397.935,research-redis,1.06,7810842.624,1.45,8
1790110402.105,java-order-service,1.65,283954380.8,26.44,38
1790110402.105,java-user-service,12.04,408000921.6,38.00,44
1790110402.105,java-product-service,10.81,329882009.6,30.72,43
1790110402.105,research-postgres,0.12,132749721.6,12.36,40
1790110402.105,research-redis,1.3,7679770.624,1.43,8
1790110406.276,java-order-service,1.47,284164096.0,26.47,38
1790110406.276,java-user-service,14.81,409049497.6,38.10,44
1790110406.276,java-product-service,21.8,330196582.4,30.75,43
1790110406.276,research-postgres,2.07,132959436.8,12.38,40
1790110406.276,research-redis,1.19,7655653.376,1.43,8
1790110410.430,java-order-service,1.52,284688384.0,26.51,38
1790110410.430,java-user-service,24.41,408944640.0,38.09,44
1790110410.430,java-product-service,11.03,330406297.6,30.77,43
1790110410.430,research-postgres,0.09,132854579.2,12.37,40
1790110410.430,research-redis,1.06,8027897.856,1.50,8
1790110414.570,java-order-service,1.81,284688384.0,26.51,38
1790110414.570,java-user-service,22.25,411880652.8,38.36,44
1790110414.570,java-product-service,12.8,330091724.8,30.74,43
1790110414.570,research-postgres,1.98,133483724.8,12.43,40
1790110414.570,research-redis,0.89,7275020.288,1.35,8
1790110418.712,java-order-service,3.4,284898099.2,26.53,38
1790110418.712,java-user-service,25.4,412719513.6,38.44,44
1790110418.712,java-product-service,22.89,331350016.0,30.86,43
1790110418.712,research-postgres,0.05,133169152.0,12.40,40
1790110418.712,research-redis,1.4,7851737.088,1.46,8
1790110422.835,java-order-service,1.93,284793241.6,26.52,38
1790110422.835,java-user-service,43.21,414292377.6,38.59,45
1790110422.835,java-product-service,40.05,334181171.2,31.12,44
1790110422.835,research-postgres,0.03,133169152.0,12.40,40
1790110422.835,research-redis,2.06,7634681.856,1.42,8
1790110426.945,java-order-service,0.94,284793241.6,26.52,38
1790110426.945,java-user-service,43.25,414606950.4,38.61,53
1790110426.945,java-product-service,33.87,332084019.2,30.93,49
1790110426.945,research-postgres,0.09,133064294.4,12.40,40
1790110426.945,research-redis,2.52,7618953.216,1.42,8
1790110431.062,java-order-service,1.03,284688384.0,26.51,38
1790110431.062,java-user-service,52.01,421527552.0,39.26,55
