t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790099016.333,nan,45383680.0
1790099020.446,0.7186315806607196,46956544.0
1790099024.621,1.1990677566548011,48988160.0
1790099028.787,0.9740631519446381,49872896.0
1790099032.897,1.453002634256887,50184192.0
1790099037.026,1.703968953542441,50561024.0
1790099041.134,1.4642428079027539,50692096.0
1790099045.232,1.94768382197584,51396608.0
1790099049.340,1.936891200921736,51773440.0
1790099053.460,1.705613547067001,52903936.0
1790099057.574,1.7021935009886118,53968896.0
1790099061.678,1.7027288488623071,54132736.0
1790099065.792,1.4589963558461676,51052544.0
1790099069.910,1.690964655421956,51380224.0
1790099074.049,1.4506699033637016,51412992.0
1790099078.185,1.930189853823108,51593216.0
1790099082.330,1.92129513574004,52068352.0
1790099086.494,1.6951360718937751,52183040.0
1790099090.625,1.9220068439609346,52183040.0
1790099094.786,1.690170916061736,52477952.0
1790099098.927,2.1668367475213683,52559872.0
1790099103.081,1.9065364824815012,52609024.0
1790099107.276,2.1824984818841666,52969472.0
1790099111.391,1.685076138880657,53084160.0
1790099115.555,1.937561143489357,53116928.0
1790099119.684,2.1737208333040634,53166080.0
1790099123.824,1.6885120604438635,53166080.0
1790099127.964,1.700889661057503,53346304.0
1790099132.083,1.4406991246629612,53362688.0
1790099136.242,1.9274159236373105,53411840.0
1790099140.401,1.4462044224190045,53428224.0
1790099144.549,1.9274284343559225,53428224.0
1790099148.700,1.4423618080371867,53428224.0
1790099152.863,2.1765958124007923,53510144.0
1790099156.995,1.6866681698782324,53788672.0
1790099161.145,1.4381870418589784,53788672.0
1790099165.317,1.9203197187581087,53854208.0
1790099169.477,1.4658248007338626,53919744.0
1790099173.576,1.6873165496641946,53919744.0
1790099177.725,1.4427682356006575,53952512.0
1790099181.883,1.917555654916205,53968896.0
1790099186.055,1.4393867846827963,53985280.0
1790099190.220,1.9301716446629333,53985280.0
1790099194.368,1.2764100966033043,44433408.0
1790099197.502,1.2105274428961894,48791552.0
1790099201.633,1.6908493543874712,49987584.0
1790099205.773,1.4525615790330986,50479104.0
1790099209.903,1.917344181649014,50495488.0
1790099214.076,1.4484168398542008,50921472.0
1790099218.218,1.4493860051316907,51036160.0
1790099222.358,1.6856268044266303,51216384.0
1790099226.501,1.2022531009375181,51052544.0
1790099230.669,1.9287420773228587,51331072.0
1790099234.817,1.2026978853779469,51478528.0
1790099238.974,1.6737142498817077,51576832.0
1790099243.154,0.719439625625775,51773440.0
1790099247.327,0.9610817045269485,51904512.0
1790099251.489,0.7205630360774754,51920896.0
1790099255.652,0.7179314255725678,51970048.0
