t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790096857.901,java-order-service,2.49,302723891.2,28.19,38
1790096857.901,java-product-service,4.27,373188198.4,34.75,43
1790096857.901,java-user-service,4.94,364904448.0,33.98,44
1790096857.901,research-postgres,3.25,136314880.0,12.70,44
1790096857.901,research-redis,0.71,40852520.96,7.61,8
1790096862.037,java-order-service,2.94,304611328.0,28.37,38
1790096862.037,java-product-service,7.62,373607628.8,34.80,43
1790096862.037,java-user-service,14.97,365114163.2,34.00,44
1790096862.037,research-postgres,0.11,136105164.8,12.67,44
1790096862.037,research-redis,0.75,40254832.64,7.50,8
1790096866.157,java-order-service,2.93,304925900.8,28.39,38
1790096866.157,java-product-service,15.66,373817344.0,34.82,43
1790096866.157,java-user-service,15.74,366057881.6,34.09,44
1790096866.157,research-postgres,0.15,136314880.0,12.69,44
1790096866.157,research-redis,1.02,39835402.24,7.42,8
1790096870.324,java-order-service,0.96,305659904.0,28.47,38
1790096870.324,java-product-service,11.39,373817344.0,34.82,43
1790096870.324,java-user-service,22.09,365638451.2,34.05,44
1790096870.324,research-postgres,0.97,136734310.4,12.74,44
1790096870.324,research-redis,1.03,39803944.96,7.41,8
1790096874.505,java-order-service,1.86,306813337.6,28.57,38
1790096874.505,java-product-service,15.32,374027059.2,34.84,43
1790096874.505,java-user-service,15.74,366162739.2,34.11,44
1790096874.505,research-postgres,0.14,136629452.8,12.73,44
1790096874.505,research-redis,1.25,39657144.32,7.39,8
1790096878.687,java-order-service,2.07,307232768.0,28.61,38
1790096878.687,java-product-service,22.67,376753356.8,35.09,43
1790096878.687,java-user-service,16.16,366057881.6,34.09,44
1790096878.687,research-postgres,2.14,136419737.6,12.71,44
1790096878.687,research-redis,1.01,39803944.96,7.42,8
1790096882.837,java-order-service,10.14,308071628.8,28.69,38
1790096882.837,java-product-service,12.12,377801932.8,35.18,43
1790096882.837,java-user-service,19.43,366896742.4,34.17,44
1790096882.837,research-postgres,0.11,136000307.2,12.67,44
1790096882.837,research-redis,1.12,39741030.4,7.40,8
1790096887.026,java-order-service,2.08,307966771.2,28.68,38
1790096887.026,java-product-service,20.73,378326220.8,35.23,43
1790096887.026,java-user-service,26.0,366477312.0,34.13,44
1790096887.026,research-postgres,0.14,136105164.8,12.68,44
1790096887.026,research-redis,1.06,40244346.88,7.50,8
1790096891.185,java-order-service,1.24,308176486.4,28.70,38
1790096891.185,java-product-service,21.55,378745651.2,35.27,43
1790096891.185,java-user-service,34.07,373083340.8,34.75,44
1790096891.185,research-postgres,0.5,136105164.8,12.68,44
1790096891.185,research-redis,1.53,39803944.96,7.41,8
1790096895.311,java-order-service,1.14,308281344.0,28.71,38
1790096895.311,java-product-service,37.17,379899084.8,35.39,43
1790096895.311,java-user-service,39.66,375285350.4,34.95,44
1790096895.311,research-postgres,0.05,136105164.8,12.67,44
1790096895.311,research-redis,1.67,40045117.44,7.46,8
1790096899.454,java-order-service,1.83,308491059.2,28.73,38
1790096899.454,java-product-service,30.7,382939955.2,35.67,45
1790096899.454,java-user-service,44.58,376019353.6,35.02,47
1790096899.454,research-postgres,0.07,136210022.4,12.69,44
1790096899.454,research-redis,2.46,39961231.36,7.44,8
1790096903.575,java-order-service,0.42,308281344.0,28.71,38
1790096903.575,java-product-service,61.62,396047155.2,36.88,55
1790096903.575,java-user-service,69.89,379584512.0,35.35,56
1790096903.575,research-postgres,0.12,136210022.4,12.68,44
1790096903.575,research-redis,3.24,39971717.12,7.44,8
1790096907.703,java-order-service,1.23,309015347.2,28.78,38
1790096907.703,java-product-service,36.0,397724876.8,37.04,58
1790096907.703,java-user-service,68.12,380423372.8,35.43,61
1790096907.703,research-postgres,0.07,136314880.0,12.69,44
1790096907.703,research-redis,2.76,40087060.48,7.47,8
1790096911.821,java-order-service,4.95,309644492.8,28.84,38
1790096911.821,java-product-service,26.23,400031744.0,37.26,69
1790096911.821,java-user-service,48.07,382939955.2,35.67,71
1790096911.821,research-postgres,0.05,136000307.2,12.66,44
1790096911.821,research-redis,3.72,40191918.08,7.49,8
1790096915.992,java-order-service,1.16,309854208.0,28.86,38
1790096915.992,java-product-service,28.19,397200588.8,36.99,83
1790096915.992,java-user-service,43.22,384932249.6,35.85,83
1790096915.992,research-postgres,0.05,135895449.6,12.66,44
1790096915.992,research-redis,4.55,39594229.76,7.38,8
1790096920.124,java-order-service,1.0,310063923.2,28.88,38
1790096920.124,java-product-service,15.29,399612313.6,37.22,92
1790096920.124,java-user-service,94.43,393845145.6,36.68,122
1790096920.124,research-postgres,0.63,147115212.8,13.71,49
1790096920.124,research-redis,2.34,39751516.16,7.40,8
1790096924.257,java-order-service,2.4,309120204.8,28.79,38
1790096924.257,java-product-service,19.63,401080320.0,37.35,92
1790096924.257,java-user-service,45.25,394369433.6,36.73,122
1790096924.257,research-postgres,0.34,146800640.0,13.67,49
1790096924.257,research-redis,2.58,39688601.6,7.39,8
1790096929.384,java-order-service,0.74,309749350.4,28.85,38
1790096929.384,java-product-service,26.67,402758041.6,37.51,96
1790096929.384,java-user-service,40.21,395522867.2,36.83,121
1790096929.384,research-postgres,0.16,146905497.6,13.68,49
1790096929.384,research-redis,3.66,39866859.52,7.42,8
1790096933.489,java-order-service,0.9,310483353.6,28.92,38
1790096933.489,java-product-service,21.88,402967756.8,37.53,99
1790096933.489,java-user-service,41.54,395103436.8,36.80,121
1790096933.489,research-postgres,0.09,147010355.2,13.69,49
1790096933.489,research-redis,2.8,39856373.76,7.42,8
1790096937.613,java-order-service,3.23,310797926.4,28.94,38
1790096937.613,java-product-service,19.0,404016332.8,37.63,103
1790096937.613,java-user-service,41.71,394998579.2,36.79,123
1790096937.613,research-postgres,1.33,147115212.8,13.70,49
1790096937.613,research-redis,2.83,39814430.72,7.42,8
1790096941.753,java-order-service,10.04,311112499.2,28.98,38
1790096941.753,java-product-service,25.22,405064908.8,37.73,110
1790096941.753,java-user-service,46.68,418906112.0,39.02,132
1790096941.753,research-postgres,0.1,147115212.8,13.70,49
1790096941.753,research-redis,2.7,39730544.64,7.40,8
1790096945.879,java-order-service,1.1,311322214.4,28.99,38
1790096945.879,java-product-service,24.44,406113484.8,37.82,114
1790096945.879,java-user-service,46.16,420688691.2,39.18,140
1790096945.879,research-postgres,0.05,147534643.2,13.74,49
1790096945.879,research-redis,3.09,39992688.64,7.45,8
1790096950.035,java-order-service,0.99,311112499.2,28.98,38
1790096950.035,java-product-service,15.41,409154355.2,38.10,133
1790096950.035,java-user-service,71.94,426141286.4,39.69,175
1790096950.035,research-postgres,2.34,148897792.0,13.87,50
1790096950.035,research-redis,2.78,40370176.0,7.52,8
1790096954.197,java-order-service,1.23,311007641.6,28.96,38
1790096954.197,java-product-service,22.05,409364070.4,38.12,133
1790096954.197,java-user-service,29.91,426351001.6,39.71,175
1790096954.197,research-postgres,0.09,148792934.4,13.86,50
1790096954.197,research-redis,2.46,40286289.92,7.50,8
