t,service,latency_ms
1790113272.474,java-user-service,17.513
1790113272.485,java-product-service,9.374
1790113272.494,java-order-service,8.211
1790113277.523,java-user-service,17.507
1790113277.539,java-product-service,9.691
1790113277.550,java-order-service,9.246
1790113282.571,java-user-service,13.988
1790113282.583,java-product-service,9.236
1790113282.596,java-order-service,10.153
1790113287.608,java-user-service,9.621
1790113287.620,java-product-service,7.646
1790113287.632,java-order-service,9.120
1790113292.658,java-user-service,13.656
1790113292.670,java-product-service,7.227
1790113292.682,java-order-service,7.742
1790113297.705,java-user-service,9.907
1790113297.717,java-product-service,8.026
1790113297.728,java-order-service,7.007
1790113302.748,java-user-service,15.770
1790113302.758,java-product-service,7.761
1790113302.766,java-order-service,6.328
1790113307.776,java-user-service,8.362
1790113307.786,java-product-service,6.549
1790113307.795,java-order-service,5.906
1790113312.808,java-user-service,8.791
1790113312.819,java-product-service,6.946
1790113312.831,java-order-service,7.383
1790113317.845,java-user-service,6.328
1790113317.857,java-product-service,7.088
1790113317.866,java-order-service,5.430
1790113322.886,java-user-service,12.806
1790113322.897,java-product-service,6.740
1790113322.905,java-order-service,5.302
1790113327.920,java-user-service,10.259
1790113327.932,java-product-service,7.767
1790113327.943,java-order-service,7.896
1790113332.962,java-user-service,10.529
1790113332.980,java-product-service,12.917
1790113332.992,java-order-service,9.148
1790113338.013,java-user-service,9.818
1790113338.024,java-product-service,5.803
1790113338.034,java-order-service,5.976
1790113343.057,java-user-service,14.170
1790113343.070,java-product-service,7.542
1790113343.082,java-order-service,9.445
1790113348.099,java-user-service,8.029
1790113348.110,java-product-service,6.201
1790113348.135,java-order-service,21.876
1790113353.150,java-user-service,13.633
1790113353.165,java-product-service,9.334
1790113353.176,java-order-service,6.462
1790113358.198,java-user-service,9.145
1790113358.210,java-product-service,6.145
1790113358.219,java-order-service,5.513
1790113363.244,java-user-service,17.509
1790113363.256,java-product-service,8.718
1790113363.268,java-order-service,6.491
1790113368.281,java-user-service,11.055
1790113368.293,java-product-service,9.170
1790113368.303,java-order-service,5.001
1790113373.331,java-user-service,18.159
1790113373.345,java-product-service,10.651
1790113373.356,java-order-service,7.026
1790113378.375,java-user-service,14.067
1790113378.391,java-product-service,10.213
1790113378.402,java-order-service,6.583
1790113383.426,java-user-service,21.538
1790113383.438,java-product-service,9.701
1790113383.448,java-order-service,6.538
1790113388.465,java-user-service,15.533
1790113388.482,java-product-service,12.879
1790113388.494,java-order-service,9.211
1790113393.513,java-user-service,11.543
1790113393.526,java-product-service,7.814
1790113393.539,java-order-service,7.862
1790113398.557,java-user-service,15.450
1790113398.574,java-product-service,12.112
1790113398.587,java-order-service,9.031
1790113403.608,java-user-service,17.405
1790113403.625,java-product-service,9.359
1790113403.638,java-order-service,9.309
1790113408.668,java-user-service,16.961
1790113408.683,java-product-service,10.906
1790113408.692,java-order-service,6.879
1790113413.714,java-user-service,19.130
1790113413.732,java-product-service,13.663
1790113413.745,java-order-service,10.033
1790113418.769,java-user-service,20.268
1790113418.783,java-product-service,10.626
1790113418.797,java-order-service,9.724
1790113423.824,java-user-service,14.659
1790113423.836,java-product-service,9.603
1790113423.846,java-order-service,7.424
