t,service,latency_ms
1790107256.048,java-user-service,12.607
1790107256.059,java-product-service,9.393
1790107256.070,java-order-service,9.711
1790107261.084,java-user-service,12.162
1790107261.114,java-product-service,26.834
1790107261.126,java-order-service,10.077
1790107266.160,java-user-service,30.047
1790107266.172,java-product-service,7.495
1790107266.182,java-order-service,7.068
1790107271.553,java-user-service,360.108
1790107271.563,java-product-service,6.443
1790107271.572,java-order-service,5.501
1790107276.959,java-user-service,378.674
1790107276.968,java-product-service,6.216
1790107276.976,java-order-service,5.189
1790107282.033,java-user-service,53.969
1790107282.042,java-product-service,6.261
1790107282.051,java-order-service,5.374
1790107287.076,java-user-service,15.531
1790107287.086,java-product-service,6.494
1790107287.093,java-order-service,4.332
1790107292.730,java-user-service,629.921
1790107292.739,java-product-service,7.020
1790107292.749,java-order-service,6.811
1790107298.554,java-user-service,796.456
1790107298.565,java-product-service,5.964
1790107298.573,java-order-service,6.067
1790107305.651,java-user-service,2074.841
1790107305.660,java-product-service,6.077
1790107305.670,java-order-service,6.732
1790107310.769,java-user-service,87.078
1790107310.777,java-product-service,5.459
1790107310.788,java-order-service,5.752
1790107316.374,java-user-service,579.691
1790107316.382,java-product-service,5.272
1790107316.391,java-order-service,5.495
1790107321.428,java-user-service,30.565
1790107321.438,java-product-service,7.297
1790107321.451,java-order-service,10.436
1790107326.659,java-user-service,200.838
1790107326.667,java-product-service,5.492
1790107326.677,java-order-service,4.980
1790107332.088,java-user-service,407.884
1790107332.096,java-product-service,5.585
1790107332.107,java-order-service,5.771
1790107337.355,java-user-service,238.124
1790107337.364,java-product-service,5.528
1790107337.371,java-order-service,5.248
1790107342.732,java-user-service,354.564
1790107342.742,java-product-service,7.107
1790107342.751,java-order-service,5.999
1790107348.258,java-user-service,495.237
1790107348.266,java-product-service,5.609
1790107348.276,java-order-service,6.990
1790107353.884,java-user-service,605.667
1790107353.895,java-product-service,5.736
1790107353.906,java-order-service,5.422
1790107359.238,java-user-service,327.160
1790107359.248,java-product-service,7.193
1790107359.258,java-order-service,5.545
1790107364.732,java-user-service,468.718
1790107364.741,java-product-service,6.185
1790107364.749,java-order-service,5.693
1790107370.130,java-user-service,369.486
1790107370.138,java-product-service,5.657
1790107370.146,java-order-service,5.188
1790107375.626,java-user-service,478.687
1790107375.636,java-product-service,6.777
1790107375.645,java-order-service,7.093
1790107380.976,java-user-service,318.774
1790107380.986,java-product-service,5.663
1790107380.995,java-order-service,5.710
1790107386.353,java-user-service,350.889
1790107386.361,java-product-service,5.387
1790107386.370,java-order-service,5.630
1790107391.469,java-user-service,90.554
1790107391.477,java-product-service,4.827
1790107391.486,java-order-service,5.069
1790107396.547,java-user-service,51.207
1790107396.555,java-product-service,4.759
1790107396.563,java-order-service,5.181
1790107401.782,java-user-service,207.256
1790107401.792,java-product-service,6.741
1790107401.803,java-order-service,6.625
1790107407.187,java-user-service,376.323
1790107407.195,java-product-service,5.046
1790107407.204,java-order-service,4.610
1790107412.350,java-user-service,135.157
1790107412.361,java-product-service,5.861
1790107412.369,java-order-service,5.452
1790107417.829,java-user-service,455.211
1790107417.840,java-product-service,6.102
1790107417.851,java-order-service,7.152
1790107423.117,java-user-service,257.663
1790107423.126,java-product-service,5.025
1790107423.136,java-order-service,5.542
1790107428.545,java-user-service,403.001
1790107428.553,java-product-service,4.983
1790107428.563,java-order-service,5.122
1790107433.631,java-user-service,65.533
1790107433.640,java-product-service,5.262
1790107433.649,java-order-service,5.519
1790107438.769,java-user-service,114.997
1790107438.779,java-product-service,4.970
1790107438.786,java-order-service,4.630
1790107443.846,java-user-service,57.047
1790107443.855,java-product-service,5.821
1790107443.865,java-order-service,5.363
1790107449.554,java-user-service,686.393
1790107449.564,java-product-service,7.188
1790107449.574,java-order-service,6.283
1790107455.250,java-user-service,670.855
1790107455.258,java-product-service,5.396
1790107455.267,java-order-service,4.423
1790107460.380,java-user-service,103.228
1790107460.391,java-product-service,5.410
1790107460.398,java-order-service,4.847
