t,service,latency_ms
1790111309.615,swift-user-service,4.206
1790111309.618,swift-product-service,2.495
1790111309.620,swift-order-service,1.983
1790111314.639,swift-user-service,6.325
1790111314.644,swift-product-service,3.486
1790111314.648,swift-order-service,3.098
1790111319.658,swift-user-service,4.185
1790111319.663,swift-product-service,3.403
1790111319.667,swift-order-service,2.954
1790111324.673,swift-user-service,4.606
1790111324.679,swift-product-service,3.795
1790111324.683,swift-order-service,3.308
1790111329.694,swift-user-service,2.004
1790111329.697,swift-product-service,1.611
1790111329.699,swift-order-service,1.228
1790111334.711,swift-user-service,4.104
1790111334.715,swift-product-service,3.142
1790111334.718,swift-order-service,2.687
1790111339.725,swift-user-service,4.954
1790111339.730,swift-product-service,4.205
1790111339.735,swift-order-service,3.212
1790111344.745,swift-user-service,3.859
1790111344.750,swift-product-service,3.546
1790111344.754,swift-order-service,3.416
1790111349.763,swift-user-service,2.905
1790111349.767,swift-product-service,2.917
1790111349.770,swift-order-service,2.159
1790111354.773,swift-user-service,2.136
1790111354.777,swift-product-service,2.225
1790111354.779,swift-order-service,1.876
1790111359.788,swift-user-service,2.305
1790111359.790,swift-product-service,1.842
1790111359.793,swift-order-service,1.894
1790111364.806,swift-user-service,3.164
1790111364.810,swift-product-service,2.621
1790111364.814,swift-order-service,3.234
1790111369.819,swift-user-service,4.838
1790111369.824,swift-product-service,3.540
1790111369.828,swift-order-service,3.822
1790111374.833,swift-user-service,2.529
1790111374.835,swift-product-service,1.614
1790111374.837,swift-order-service,1.624
1790111379.849,swift-user-service,2.548
1790111379.852,swift-product-service,2.177
1790111379.855,swift-order-service,1.913
1790111384.865,swift-user-service,2.547
1790111384.868,swift-product-service,1.829
1790111384.870,swift-order-service,1.813
1790111389.877,swift-user-service,4.924
1790111389.882,swift-product-service,3.531
1790111389.889,swift-order-service,6.097
1790111394.893,swift-user-service,3.635
1790111394.900,swift-product-service,6.311
1790111394.902,swift-order-service,1.918
1790111399.907,swift-user-service,3.751
1790111399.911,swift-product-service,2.472
1790111399.914,swift-order-service,2.799
1790111404.928,swift-user-service,3.049
1790111404.931,swift-product-service,2.176
1790111404.934,swift-order-service,2.197
1790111409.945,swift-user-service,9.808
1790111409.948,swift-product-service,2.061
1790111409.950,swift-order-service,1.765
1790111414.959,swift-user-service,2.426
1790111414.961,swift-product-service,1.701
1790111414.964,swift-order-service,1.594
1790111419.975,swift-user-service,5.333
1790111419.981,swift-product-service,3.733
1790111419.985,swift-order-service,3.053
1790111424.994,swift-user-service,5.538
1790111424.999,swift-product-service,3.712
1790111425.003,swift-order-service,3.327
1790111430.014,swift-user-service,2.757
1790111430.017,swift-product-service,2.022
1790111430.019,swift-order-service,1.918
1790111435.028,swift-user-service,5.604
1790111435.034,swift-product-service,4.010
1790111435.038,swift-order-service,3.182
1790111440.054,swift-user-service,5.656
1790111440.059,swift-product-service,3.741
1790111440.063,swift-order-service,3.056
1790111445.079,swift-user-service,5.725
1790111445.084,swift-product-service,3.903
1790111445.088,swift-order-service,3.024
1790111450.103,swift-user-service,4.449
1790111450.108,swift-product-service,3.368
1790111450.112,swift-order-service,2.916
1790111455.124,swift-user-service,3.377
1790111455.128,swift-product-service,3.118
1790111455.132,swift-order-service,3.187
1790111460.149,swift-user-service,6.004
1790111460.154,swift-product-service,4.016
1790111460.158,swift-order-service,2.952
