t,service,latency_ms,status
1790097857.194,java-user-service,4.306,200
1790097857.198,java-product-service,4.431,200
1790097857.204,java-order-service,6.016,200
1790097857.729,java-user-service,14.724,200
1790097857.740,java-product-service,10.979,200
1790097857.748,java-order-service,8.026,200
1790097858.264,java-user-service,12.974,200
1790097858.270,java-product-service,5.909,200
1790097858.276,java-order-service,5.867,200
1790097858.797,java-user-service,11.693,200
1790097858.806,java-product-service,8.216,200
1790097858.813,java-order-service,6.869,200
1790097859.317,java-user-service,3.152,200
1790097859.320,java-product-service,2.500,200
1790097859.323,java-order-service,3.140,200
1790097859.836,java-user-service,6.445,200
1790097859.840,java-product-service,4.312,200
1790097859.845,java-order-service,4.823,200
1790097860.358,java-user-service,9.987,200
1790097860.365,java-product-service,6.956,200
1790097860.373,java-order-service,8.631,200
1790097860.891,java-user-service,11.359,200
1790097860.900,java-product-service,9.225,200
1790097860.906,java-order-service,6.139,200
1790097861.412,java-user-service,5.000,200
1790097861.416,java-product-service,3.433,200
1790097861.419,java-order-service,3.495,200
1790097861.935,java-user-service,11.727,200
1790097861.942,java-product-service,7.765,200
1790097861.951,java-order-service,8.727,200
1790097862.468,java-user-service,9.207,200
1790097862.474,java-product-service,5.867,200
1790097862.478,java-order-service,4.787,200
1790097862.992,java-user-service,3.796,200
1790097862.995,java-product-service,2.744,200
1790097862.998,java-order-service,2.545,200
1790097863.519,java-user-service,10.860,200
1790097863.528,java-product-service,8.898,200
1790097863.536,java-order-service,8.274,200
1790097864.048,java-user-service,10.077,200
1790097864.058,java-product-service,9.623,200
1790097864.063,java-order-service,5.141,200
1790097864.578,java-user-service,10.661,200
1790097864.589,java-product-service,10.530,200
1790097864.595,java-order-service,6.609,200
1790097865.117,java-user-service,12.734,200
1790097865.125,java-product-service,8.043,200
1790097865.132,java-order-service,6.670,200
1790097865.645,java-user-service,5.724,200
1790097865.650,java-product-service,4.471,200
1790097865.655,java-order-service,5.532,200
1790097866.174,java-user-service,8.404,200
1790097866.179,java-product-service,5.737,200
1790097866.185,java-order-service,5.165,200
1790097866.691,java-user-service,3.587,200
1790097866.693,java-product-service,2.824,200
1790097866.697,java-order-service,3.078,200
1790097867.209,java-user-service,2.583,200
1790097867.212,java-product-service,2.500,200
1790097867.215,java-order-service,2.967,200
1790097867.724,java-user-service,7.857,200
1790097867.729,java-product-service,4.992,200
1790097867.735,java-order-service,5.472,200
1790097868.255,java-user-service,9.613,200
1790097868.263,java-product-service,8.035,200
1790097868.270,java-order-service,7.814,200
1790097868.790,java-user-service,10.071,200
1790097868.798,java-product-service,8.035,200
1790097868.807,java-order-service,9.175,200
1790097869.327,java-user-service,9.950,200
1790097869.333,java-product-service,6.160,200
1790097869.342,java-order-service,8.238,200
1790097869.861,java-user-service,12.897,200
1790097869.871,java-product-service,9.857,200
1790097869.878,java-order-service,7.519,200
1790097870.390,java-user-service,11.369,200
1790097870.398,java-product-service,7.926,200
1790097870.405,java-order-service,6.731,200
1790097870.918,java-user-service,10.139,200
1790097870.925,java-product-service,6.881,200
1790097870.930,java-order-service,5.436,200
1790097871.444,java-user-service,8.239,200
1790097871.452,java-product-service,8.103,200
1790097871.459,java-order-service,6.611,200
1790097871.980,java-user-service,11.183,200
1790097871.988,java-product-service,8.289,200
1790097871.996,java-order-service,7.322,200
1790097872.505,java-user-service,5.141,200
1790097872.508,java-product-service,3.729,200
1790097872.512,java-order-service,4.035,200
1790097873.025,java-user-service,8.772,200
1790097873.033,java-product-service,7.207,200
1790097873.038,java-order-service,5.804,200
1790097873.552,java-user-service,9.962,200
1790097873.560,java-product-service,8.282,200
1790097873.570,java-order-service,9.609,200
1790097874.081,java-user-service,5.755,200
1790097874.086,java-product-service,4.661,200
1790097874.090,java-order-service,4.479,200
1790097874.607,java-user-service,10.779,200
1790097874.613,java-product-service,6.501,200
1790097874.620,java-order-service,6.989,200
1790097875.136,java-user-service,10.389,200
1790097875.146,java-product-service,10.383,200
1790097875.154,java-order-service,7.343,200
1790097875.666,java-user-service,6.029,200
1790097875.670,java-product-service,4.130,200
1790097875.674,java-order-service,4.675,200
1790097876.187,java-user-service,9.356,200
1790097876.193,java-product-service,5.579,200
1790097876.198,java-order-service,4.801,200
1790097876.713,java-user-service,4.802,200
1790097876.716,java-product-service,2.989,200
1790097876.719,java-order-service,2.856,200
1790097877.232,java-user-service,4.602,200
1790097877.235,java-product-service,3.310,200
1790097877.238,java-order-service,3.413,200
1790097877.755,java-user-service,6.483,200
1790097877.760,java-product-service,5.342,200
1790097877.767,java-order-service,6.699,200
1790097878.278,java-user-service,5.474,200
1790097878.281,java-product-service,3.046,200
1790097878.284,java-order-service,2.902,200
1790097878.802,java-user-service,8.795,200
1790097878.810,java-product-service,7.381,200
1790097878.816,java-order-service,5.896,200
1790097879.326,java-user-service,8.281,200
1790097879.333,java-product-service,6.265,200
1790097879.338,java-order-service,5.260,200
1790097879.849,java-user-service,4.053,200
1790097879.852,java-product-service,3.217,200
1790097879.855,java-order-service,2.944,200
1790097880.378,java-user-service,14.911,200
1790097880.387,java-product-service,8.613,200
1790097880.393,java-order-service,6.357,200
1790097880.903,java-user-service,9.050,200
1790097880.911,java-product-service,7.887,200
1790097880.917,java-order-service,6.443,200
1790097881.426,java-user-service,7.703,200
1790097881.432,java-product-service,6.128,200
1790097881.438,java-order-service,6.576,200
1790097881.953,java-user-service,9.698,200
1790097881.961,java-product-service,7.448,200
1790097881.968,java-order-service,7.474,200
1790097882.473,java-user-service,4.570,200
1790097882.477,java-product-service,3.817,200
1790097882.481,java-order-service,3.670,200
1790097882.992,java-user-service,8.451,200
1790097882.999,java-product-service,6.601,200
1790097883.004,java-order-service,5.026,200
1790097883.517,java-user-service,6.720,200
