t,service,latency_ms
1790098329.843,java-user-service,12.061
1790098329.854,java-product-service,9.915
1790098329.864,java-order-service,8.544
1790098334.885,java-user-service,9.804
1790098334.898,java-product-service,8.470
1790098334.910,java-order-service,8.057
1790098339.926,java-user-service,7.959
1790098339.939,java-product-service,7.124
1790098339.951,java-order-service,6.068
1790098344.979,java-user-service,19.387
1790098344.998,java-product-service,14.224
1790098345.012,java-order-service,8.125
1790098350.035,java-user-service,11.229
1790098350.047,java-product-service,7.460
1790098350.058,java-order-service,6.538
1790098355.072,java-user-service,6.619
1790098355.083,java-product-service,5.161
1790098355.092,java-order-service,5.407
1790098360.120,java-user-service,17.833
1790098360.135,java-product-service,11.350
1790098360.149,java-order-service,8.136
1790098365.167,java-user-service,10.932
1790098365.182,java-product-service,9.026
1790098365.194,java-order-service,7.303
1790098370.210,java-user-service,8.003
1790098370.223,java-product-service,7.187
1790098370.234,java-order-service,5.151
1790098375.252,java-user-service,5.832
1790098375.262,java-product-service,5.091
1790098375.271,java-order-service,5.003
1790098380.292,java-user-service,8.208
1790098380.304,java-product-service,6.496
1790098380.315,java-order-service,5.509
1790098385.332,java-user-service,5.497
1790098385.342,java-product-service,4.836
1790098385.351,java-order-service,4.769
1790098390.377,java-user-service,13.627
1790098390.389,java-product-service,6.982
1790098390.402,java-order-service,7.016
1790098395.417,java-user-service,6.533
1790098395.432,java-product-service,8.753
1790098395.443,java-order-service,4.772
1790098400.456,java-user-service,5.810
1790098400.465,java-product-service,4.827
1790098400.475,java-order-service,4.822
1790098405.483,java-user-service,4.505
1790098405.493,java-product-service,4.600
1790098405.504,java-order-service,4.498
1790098410.522,java-user-service,5.522
1790098410.531,java-product-service,4.876
1790098410.541,java-order-service,4.645
1790098415.561,java-user-service,7.063
1790098415.571,java-product-service,5.522
1790098415.581,java-order-service,5.818
1790098420.592,java-user-service,5.782
1790098420.600,java-product-service,4.521
1790098420.608,java-order-service,5.096
1790098425.626,java-user-service,4.805
1790098425.635,java-product-service,4.634
1790098425.642,java-order-service,4.222
1790098430.654,java-user-service,5.135
1790098430.665,java-product-service,5.303
1790098430.677,java-order-service,6.285
1790098435.733,java-user-service,46.166
1790098435.744,java-product-service,6.030
1790098435.754,java-order-service,5.557
1790098440.763,java-user-service,5.138
1790098440.773,java-product-service,5.119
1790098440.782,java-order-service,4.622
1790098445.797,java-user-service,6.703
1790098445.807,java-product-service,5.441
1790098445.816,java-order-service,4.515
1790098450.916,java-user-service,90.930
1790098450.924,java-product-service,4.411
1790098450.932,java-order-service,4.427
1790098456.165,java-user-service,221.586
1790098456.172,java-product-service,4.091
1790098456.179,java-order-service,4.037
1790098461.197,java-user-service,13.463
1790098461.211,java-product-service,10.423
1790098461.222,java-order-service,8.398
1790098466.230,java-user-service,5.806
1790098466.238,java-product-service,5.427
1790098466.246,java-order-service,4.311
1790098471.342,java-user-service,83.853
1790098471.349,java-product-service,4.767
1790098471.357,java-order-service,3.997
1790098476.373,java-user-service,6.389
1790098476.385,java-product-service,5.127
1790098476.394,java-order-service,4.796
1790098481.720,java-user-service,313.477
1790098481.728,java-product-service,4.313
1790098481.735,java-order-service,3.870
1790098486.757,java-user-service,17.443
1790098486.771,java-product-service,10.532
1790098486.784,java-order-service,6.587
1790098491.827,java-user-service,31.409
1790098491.836,java-product-service,4.794
1790098491.845,java-order-service,5.902
1790098496.927,java-user-service,70.146
1790098496.935,java-product-service,4.930
1790098496.942,java-order-service,3.977
1790098502.060,java-user-service,105.921
1790098502.068,java-product-service,5.442
1790098502.078,java-order-service,5.024
1790098507.731,java-user-service,649.062
1790098507.740,java-product-service,6.098
1790098507.751,java-order-service,5.196
1790098513.081,java-user-service,317.638
1790098513.088,java-product-service,4.271
1790098513.097,java-order-service,4.251
1790098518.661,java-user-service,654.047
1790098518.677,java-product-service,13.516
1790098518.687,java-order-service,6.819
1790098523.698,java-user-service,7.107
1790098523.711,java-product-service,6.902
1790098523.722,java-order-service,4.874
1790098528.748,java-user-service,14.162
1790098528.761,java-product-service,9.332
1790098528.771,java-order-service,5.933
1790098533.786,java-user-service,4.439
1790098533.796,java-product-service,4.113
1790098533.806,java-order-service,3.911
1790098538.825,java-user-service,5.690
1790098538.834,java-product-service,3.849
1790098538.844,java-order-service,4.229
1790098543.868,java-user-service,15.407
1790098543.882,java-product-service,10.408
1790098543.894,java-order-service,6.173
