t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790100284.406,java-order-service,1.74,282905804.8,26.35,38
1790100284.406,java-product-service,3.57,334076313.6,31.11,43
1790100284.406,java-user-service,22.36,361863577.6,33.70,44
1790100284.406,research-postgres,0.47,131176857.6,12.22,40
1790100284.406,research-redis,0.75,40129003.52,7.48,8
1790100288.525,java-order-service,4.0,288043827.2,26.83,39
1790100288.525,java-product-service,5.69,335020032.0,31.20,43
1790100288.525,java-user-service,7.16,362178150.4,33.73,44
1790100288.525,research-postgres,0.24,131701145.6,12.27,40
1790100288.525,research-redis,0.8,40045117.44,7.46,8
1790100292.668,java-order-service,4.96,288777830.4,26.89,39
1790100292.668,java-product-service,5.81,335963750.4,31.29,43
1790100292.668,java-user-service,18.5,362702438.4,33.78,44
1790100292.668,research-postgres,0.37,132120576.0,12.30,40
1790100292.668,research-redis,0.78,40296775.68,7.51,8
1790100296.835,java-order-service,5.61,289511833.6,26.96,39
1790100296.835,java-product-service,5.24,335439462.4,31.24,43
1790100296.835,java-user-service,13.62,362702438.4,33.77,44
1790100296.835,research-postgres,0.43,131910860.8,12.28,40
1790100296.835,research-redis,0.54,40129003.52,7.48,8
1790100300.982,java-order-service,4.38,290140979.2,27.02,39
1790100300.982,java-product-service,2.38,335963750.4,31.29,43
1790100300.982,java-user-service,12.2,363226726.4,33.83,44
1790100300.982,research-postgres,0.2,131596288.0,12.26,40
1790100300.982,research-redis,0.76,40317747.2,7.51,8
1790100305.114,java-order-service,3.62,292133273.6,27.21,39
1790100305.114,java-product-service,4.01,335754035.2,31.27,43
1790100305.114,java-user-service,28.7,363436441.6,33.85,44
1790100305.114,research-postgres,0.68,131701145.6,12.27,40
1790100305.114,research-redis,0.77,39898316.8,7.43,8
1790100309.256,java-order-service,4.82,293810995.2,27.36,39
1790100309.256,java-product-service,4.55,335754035.2,31.27,43
1790100309.256,java-user-service,21.76,364170444.8,33.92,44
1790100309.256,research-postgres,0.29,131701145.6,12.27,40
1790100309.256,research-redis,0.61,40055603.2,7.46,8
1790100313.395,java-order-service,2.99,294335283.2,27.41,39
1790100313.395,java-product-service,2.55,335963750.4,31.29,43
1790100313.395,java-user-service,27.01,366057881.6,34.10,44
1790100313.395,research-postgres,0.34,132435148.8,12.33,40
1790100313.395,research-redis,0.67,39971717.12,7.45,8
1790100317.537,java-order-service,3.03,295279001.6,27.50,39
1790100317.537,java-product-service,4.61,336068608.0,31.30,43
1790100317.537,java-user-service,23.46,363960729.6,33.89,44
1790100317.537,research-postgres,0.61,131806003.2,12.27,40
1790100317.537,research-redis,1.85,39793459.2,7.41,8
1790100321.745,java-order-service,4.03,299263590.4,27.87,39
1790100321.745,java-product-service,3.11,336383180.8,31.33,43
1790100321.745,java-user-service,35.09,364170444.8,33.92,44
1790100321.745,research-postgres,0.44,132225433.6,12.31,40
1790100321.745,research-redis,0.44,39950745.6,7.44,8
1790100325.868,java-order-service,5.3,300312166.4,27.97,39
1790100325.868,java-product-service,14.84,336907468.8,31.38,43
1790100325.868,java-user-service,36.83,365533593.6,34.04,44
1790100325.868,research-postgres,0.74,132225433.6,12.32,40
1790100325.868,research-redis,0.44,39982202.88,7.45,8
1790100329.992,java-order-service,6.01,301046169.6,28.04,39
1790100329.992,java-product-service,1.92,337117184.0,31.40,43
1790100329.992,java-user-service,36.61,368050176.0,34.28,44
1790100329.992,research-postgres,0.5,132749721.6,12.37,40
1790100329.992,research-redis,0.45,39772487.68,7.41,8
1790100334.110,java-order-service,2.66,303353036.8,28.26,39
1790100334.110,java-product-service,5.53,337431756.8,31.43,43
1790100334.110,java-user-service,37.89,368364748.8,34.31,44
1790100334.110,research-postgres,0.48,132540006.4,12.34,40
1790100334.110,research-redis,0.51,40160460.8,7.48,8
1790100338.245,java-order-service,5.34,304611328.0,28.37,39
1790100338.245,java-product-service,9.65,339004620.8,31.57,43
1790100338.245,java-user-service,67.26,369098752.0,34.38,44
1790100338.245,research-postgres,2.14,132749721.6,12.36,40
1790100338.245,research-redis,1.81,40265318.4,7.50,8
1790100342.359,java-order-service,4.93,305240473.6,28.43,39
1790100342.359,java-product-service,3.83,339004620.8,31.57,43
1790100342.359,java-user-service,51.63,366791884.8,34.16,44
1790100342.359,research-postgres,0.6,132644864.0,12.35,40
1790100342.359,research-redis,0.42,39762001.92,7.41,8
1790100346.478,java-order-service,6.21,306603622.4,28.55,39
1790100346.478,java-product-service,7.5,338794905.6,31.55,43
1790100346.478,java-user-service,115.54,367525888.0,34.23,44
1790100346.478,research-postgres,0.89,132435148.8,12.34,40
1790100346.478,research-redis,0.64,39908802.56,7.43,8
1790100350.598,java-order-service,8.01,308700774.4,28.75,39
1790100350.598,java-product-service,3.94,340262912.0,31.69,43
1790100350.598,java-user-service,67.39,367525888.0,34.23,44
1790100350.598,research-postgres,0.69,132959436.8,12.38,40
1790100350.598,research-redis,0.55,40076574.72,7.47,8
1790100354.719,java-order-service,4.16,309225062.4,28.80,39
1790100354.719,java-product-service,7.6,339843481.6,31.65,43
1790100354.719,java-user-service,54.1,367106457.6,34.19,44
1790100354.719,research-postgres,0.69,132854579.2,12.37,40
1790100354.719,research-redis,0.57,40265318.4,7.50,8
1790100358.836,java-order-service,7.99,309644492.8,28.84,39
1790100358.836,java-product-service,17.18,340053196.8,31.67,43
1790100358.836,java-user-service,34.28,376963072.0,35.10,44
1790100358.836,research-postgres,0.86,132749721.6,12.37,40
1790100358.836,research-redis,0.53,39961231.36,7.44,8
1790100362.944,java-order-service,10.48,311531929.6,29.01,39
